"DIRECTORIO","SECUENCIA_P","ORDEN","FEX_C"
8416321,1,2,95.1209015550658
8416321,1,3,95.1209015550658
8416321,1,4,95.1209015550658
8416321,1,5,95.1209015550658
8416322,1,1,66.6346281008522
8416323,1,1,47.783643955674
8416323,1,2,47.783643955674
8416323,1,3,47.783643955674
8416323,1,4,47.783643955674
8416323,1,5,47.783643955674
8416323,1,6,47.783643955674
8416323,1,7,47.783643955674
8416324,1,1,109.920846674331
8416325,1,1,70.937759873432
8416325,1,2,70.937759873432
8416325,1,3,70.937759873432
8416325,1,4,70.937759873432
8416326,1,1,109.920846674331
8416327,1,1,102.273899793767
8416327,1,2,102.273899793767
8416327,1,3,102.273899793767
8416328,1,1,51.3861177174746
8416328,1,2,51.3861177174746
8416328,1,3,51.3861177174746
8416329,1,1,89.567967454254
8419724,1,1,129.092970445257
8419725,1,1,58.6629557491533
8419726,1,1,99.805453247445
8419726,1,2,99.805453247445
8419726,1,3,99.805453247445
8419727,1,1,147.768270117675
8419727,1,2,147.768270117675
8419727,1,3,147.768270117675
8419727,1,4,147.768270117675
8419728,1,1,172.904150131124
8419728,1,2,172.904150131124
8419728,1,3,172.904150131124
8419729,1,1,210.792803682904
8419729,1,2,210.792803682904
8419729,1,3,210.792803682904
8419729,1,4,210.792803682904
8419729,1,5,210.792803682904
8419729,1,6,210.792803682904
8419730,1,1,58.6629557491533
8419730,1,2,58.6629557491533
8419731,1,1,112.075561387121
8419731,1,2,112.075561387121
8419731,1,3,112.075561387121
8419731,1,4,112.075561387121
8419732,1,1,129.711112377603
8419732,1,2,129.711112377603
8419733,1,1,58.6629557491533
8419733,1,2,58.6629557491533
8419733,1,3,58.6629557491533
8419734,1,1,172.904150131124
8419734,1,2,172.904150131124
8419734,1,3,172.904150131124
8419735,1,1,76.5692073459934
8419735,1,2,76.5692073459934
8419735,1,3,76.5692073459934
8419736,1,1,143.429891456664
8419736,1,2,143.429891456664
8419736,1,3,143.429891456664
8419736,1,4,143.429891456664
8419736,1,5,143.429891456664
8419736,1,6,143.429891456664
8419736,1,7,143.429891456664
8419736,1,8,143.429891456664
8419737,1,1,49.1918336844541
8419737,1,2,49.1918336844541
8419738,1,1,71.8599263381604
8419738,1,2,71.8599263381604
8419738,1,3,71.8599263381604
8419739,1,1,79.1716855175995
8419740,1,1,53.8110732945447
8419740,1,2,53.8110732945447
8419740,1,3,53.8110732945447
8419741,1,1,81.0984055583416
8419741,1,2,81.0984055583416
8419741,1,3,81.0984055583416
8419741,1,4,81.0984055583416
8419741,1,5,81.0984055583416
8419742,1,1,168.949312557562
8419742,1,2,168.949312557562
8419742,1,3,168.949312557562
8419742,1,4,168.949312557562
8419742,1,5,168.949312557562
8419743,1,1,111.012394094817
8419743,1,2,111.012394094817
8419743,1,3,111.012394094817
8419743,1,4,111.012394094817
8419743,1,5,111.012394094817
8419744,1,1,136.273165868165
8419744,1,2,136.273165868165
8419744,1,3,136.273165868165
8419745,1,1,71.9014051977124
8419745,1,2,71.9014051977124
8419745,1,3,71.9014051977124
8419746,1,1,101.839778171306
8419746,1,2,101.839778171306
8419747,1,1,76.520644807803
8419747,1,2,76.520644807803
8419747,1,3,76.520644807803
8419747,1,4,76.520644807803
8419748,1,1,141.953446635716
8419748,1,2,141.953446635716
8419748,1,3,141.953446635716
8419748,1,4,141.953446635716
8419749,1,1,63.3725019496066
8419749,1,2,63.3725019496066
8419749,1,3,63.3725019496066
8419749,1,4,63.3725019496066
8419749,1,5,63.3725019496066
8419749,1,6,63.3725019496066
8419749,1,7,63.3725019496066
8419750,1,1,128.13891043001
8419750,1,2,128.13891043001
8419750,1,3,128.13891043001
8419750,1,4,128.13891043001
8419751,1,1,108.64680058381
8419751,1,2,108.64680058381
8419751,1,3,108.64680058381
8419752,1,1,63.3725019496066
8419752,1,2,63.3725019496066
8419752,1,3,63.3725019496066
8419753,1,1,114.810877626163
8419753,1,2,114.810877626163
8419753,1,3,114.810877626163
8419753,1,4,114.810877626163
8419754,1,1,63.3725019496066
8419754,1,2,63.3725019496066
8419754,1,3,63.3725019496066
8419754,1,4,63.3725019496066
8419755,1,1,159.631318717818
8419755,1,2,159.631318717818
8419755,1,3,159.631318717818
8419755,1,4,159.631318717818
8419756,1,1,132.488749708266
8419756,1,2,132.488749708266
8419756,1,3,132.488749708266
8419756,1,4,132.488749708266
8419757,1,1,73.806978646585
8419757,1,2,73.806978646585
8424355,1,1,87.6683086166105
8424355,1,2,87.6683086166105
8424355,1,3,87.6683086166105
8424355,1,4,87.6683086166105
8424356,1,1,141.891212133118
8424356,1,2,141.891212133118
8424356,1,3,141.891212133118
8424356,1,4,141.891212133118
8424357,1,1,209.850976614454
8424357,1,2,209.850976614454
8424357,1,3,209.850976614454
8424357,1,4,209.850976614454
8424357,1,5,209.850976614454
8424357,1,6,209.850976614454
8424358,1,1,173.467738702395
8424358,1,2,173.467738702395
8424359,1,1,63.3725019496066
8424359,1,2,63.3725019496066
8424359,1,3,63.3725019496066
8424359,1,4,63.3725019496066
8424359,1,5,63.3725019496066
8424359,1,6,63.3725019496066
8424359,1,7,63.3725019496066
8424359,1,8,63.3725019496066
8424359,1,9,63.3725019496066
8424360,1,1,101.628570401168
8424360,1,2,101.628570401168
8424361,1,1,87.6683086166105
8424361,1,2,87.6683086166105
8424361,1,3,87.6683086166105
8424361,1,4,87.6683086166105
8424362,1,1,107.817978138552
8424362,1,2,107.817978138552
8424362,1,3,107.817978138552
8424363,1,1,180.324913692767
8424363,1,2,180.324913692767
8424363,1,3,180.324913692767
8424363,1,4,180.324913692767
8424364,1,1,121.679308108578
8424364,1,2,121.679308108578
8424364,1,3,121.679308108578
8424364,1,4,121.679308108578
8424364,1,5,121.679308108578
8427312,1,1,106.278673344171
8427312,1,2,106.278673344171
8427312,1,3,106.278673344171
8427312,1,4,106.278673344171
8427313,1,1,67.6218425909002
8427313,1,2,67.6218425909002
8427313,1,3,67.6218425909002
8427314,1,1,46.9303645993227
8427314,1,2,46.9303645993227
8427315,1,1,97.4273640509309
8427315,1,2,97.4273640509309
8427315,1,3,97.4273640509309
8427315,1,4,97.4273640509309
8427316,1,1,87.9685394639994
8427317,1,1,107.95797441229
8427318,1,1,54.6575929827268
8427318,1,2,54.6575929827268
8427319,1,1,55.2713755910731
8427319,1,2,55.2713755910731
8427320,1,1,77.7951910274498
8427320,1,2,77.7951910274498
8427321,1,1,46.9303645993227
8427322,1,1,107.95797441229
8427333,1,1,74.635801091843
8427333,1,2,74.635801091843
8427334,1,1,63.3725019496066
8427334,1,2,63.3725019496066
8427334,1,3,63.3725019496066
8427334,1,4,63.3725019496066
8427335,1,1,73.806978646585
8427335,1,2,73.806978646585
8427336,1,1,135.504472601111
8427336,1,2,135.504472601111
8427336,1,3,135.504472601111
8427336,1,4,135.504472601111
8427337,1,1,73.806978646585
8427337,1,2,73.806978646585
8430621,1,1,73.806978646585
8430621,1,2,73.806978646585
8430622,1,1,133.083654171827
8430622,1,2,133.083654171827
8430622,1,3,133.083654171827
8430622,1,4,133.083654171827
8430622,1,5,133.083654171827
8430622,1,6,133.083654171827
8430623,1,1,74.635801091843
8430623,1,2,74.635801091843
8430624,1,1,253.490007798426
8430624,1,2,253.490007798426
8430624,1,3,253.490007798426
8430624,1,4,253.490007798426
8430624,1,5,253.490007798426
8430625,1,1,63.3725019496066
8430625,1,2,63.3725019496066
8430626,1,1,121.741542611176
8430626,1,2,121.741542611176
8430626,1,3,121.741542611176
8430626,1,4,121.741542611176
8430626,1,5,121.741542611176
8430627,1,1,107.88021264115
8430627,1,2,107.88021264115
8430627,1,3,107.88021264115
8430628,1,1,107.88021264115
8430628,1,2,107.88021264115
8430628,1,3,107.88021264115
8430629,1,1,107.817978138552
8430629,1,2,107.817978138552
8430629,1,3,107.817978138552
8430630,1,1,112.302914708832
8430630,1,2,112.302914708832
8433027,1,1,130.310077071863
8433027,1,2,130.310077071863
8433027,1,3,130.310077071863
8433027,1,4,130.310077071863
8433027,1,5,130.310077071863
8433028,1,1,164.453493665578
8433028,1,2,164.453493665578
8433028,1,3,164.453493665578
8433028,1,4,164.453493665578
8433028,1,5,164.453493665578
8433028,1,6,164.453493665578
8433029,1,1,148.598720376309
8433029,1,2,148.598720376309
8433029,1,3,148.598720376309
8433029,1,4,148.598720376309
8433029,1,5,148.598720376309
8433029,1,6,148.598720376309
8433030,1,1,187.721458397291
8433030,1,2,187.721458397291
8433030,1,3,187.721458397291
8433030,1,4,187.721458397291
8433030,1,5,187.721458397291
8433031,1,1,128.433505383728
8433031,1,2,128.433505383728
8433031,1,3,128.433505383728
8433031,1,4,128.433505383728
8433031,1,5,128.433505383728
8433031,1,6,128.433505383728
8433032,1,1,164.407406043853
8433032,1,2,164.407406043853
8433032,1,3,164.407406043853
8433032,1,4,164.407406043853
8433032,1,5,164.407406043853
8433032,1,6,164.407406043853
8433033,1,1,136.54934702031
8433033,1,2,136.54934702031
8433033,1,3,136.54934702031
8433033,1,4,136.54934702031
8433033,1,5,136.54934702031
8433034,1,1,133.190831649243
8433034,1,2,133.190831649243
8433035,1,1,118.168528472416
8433035,1,2,118.168528472416
8433035,1,3,118.168528472416
8433035,1,4,118.168528472416
8433036,1,1,85.0229386753367
8433036,1,2,85.0229386753367
8433036,1,3,85.0229386753367
8433036,1,4,85.0229386753367
8433037,1,1,87.8909711062639
8433037,1,2,87.8909711062639
8433037,1,3,87.8909711062639
8433038,1,1,118.78847493051
8433039,1,1,68.1502408701647
8433039,1,2,68.1502408701647
8433039,1,3,68.1502408701647
8433040,1,1,63.3725019496066
8433041,1,1,95.3040653717602
8433041,1,2,95.3040653717602
8433042,1,1,63.3725019496066
8433042,1,2,63.3725019496066
8433043,1,1,225.218844779063
8433043,1,2,225.218844779063
8433043,1,3,225.218844779063
8433044,1,1,196.756441082721
8433044,1,2,196.756441082721
8433044,1,3,196.756441082721
8433044,1,4,196.756441082721
8433044,1,5,196.756441082721
8433044,1,6,196.756441082721
8433044,1,7,196.756441082721
8433044,1,8,196.756441082721
8433045,1,1,177.309190799921
8433045,1,2,177.309190799921
8433045,1,3,177.309190799921
8433045,1,4,177.309190799921
8433046,1,1,173.492648687844
8433046,1,2,173.492648687844
8433046,1,3,173.492648687844
8433046,1,4,173.492648687844
8433046,1,5,173.492648687844
8433046,1,6,173.492648687844
8433047,1,1,63.3725019496066
8433047,1,2,63.3725019496066
8433047,1,3,63.3725019496066
8433048,1,1,220.858377213979
8433048,1,2,220.858377213979
8433048,1,3,220.858377213979
8433048,1,4,220.858377213979
8433049,1,1,207.54097269696
8433049,1,2,207.54097269696
8433049,1,3,207.54097269696
8433050,1,1,141.891212133118
8433050,1,2,141.891212133118
8433050,1,3,141.891212133118
8433050,1,4,141.891212133118
8433051,1,1,74.635801091843
8433051,1,2,74.635801091843
8444561,1,1,81.8549953403835
8444561,1,2,81.8549953403835
8444561,1,3,81.8549953403835
8444562,1,1,97.5051454093901
8444562,1,2,97.5051454093901
8444562,1,3,97.5051454093901
8444563,1,1,85.7350199908522
8444563,1,2,85.7350199908522
8444563,1,3,85.7350199908522
8444564,1,1,49.5958350440688
8444564,1,2,49.5958350440688
8444564,1,3,49.5958350440688
8449988,1,1,192.6377552314
8449988,1,2,192.6377552314
8449988,1,3,192.6377552314
8449988,1,4,192.6377552314
8449988,1,5,192.6377552314
8449988,1,6,192.6377552314
8449988,1,7,192.6377552314
8449989,1,1,120.439879496292
8449989,1,2,120.439879496292
8449989,1,3,120.439879496292
8449989,1,4,120.439879496292
8449990,1,1,197.632222696828
8449990,1,2,197.632222696828
8449990,1,3,197.632222696828
8449990,1,4,197.632222696828
8449990,1,5,197.632222696828
8449991,1,1,135.399541446
8449991,1,2,135.399541446
8449991,1,3,135.399541446
8449991,1,4,135.399541446
8449991,1,5,135.399541446
8449992,1,1,165.245431003262
8449992,1,2,165.245431003262
8449992,1,3,165.245431003262
8449992,1,4,165.245431003262
8449992,1,5,165.245431003262
8449993,1,1,196.150257338217
8449993,1,2,196.150257338217
8449993,1,3,196.150257338217
8449993,1,4,196.150257338217
8449993,1,5,196.150257338217
8449994,1,1,105.11154556191
8449994,1,2,105.11154556191
8449995,1,1,74.9609923899637
8449995,1,2,74.9609923899637
8449996,1,1,120.509010928879
8449996,1,2,120.509010928879
8449996,1,3,120.509010928879
8449996,1,4,120.509010928879
8449997,1,1,77.6652576080204
8449997,1,2,77.6652576080204
8449997,1,3,77.6652576080204
8449997,1,4,77.6652576080204
8449997,1,5,77.6652576080204
8464952,1,1,65.0872312000306
8464952,1,2,65.0872312000306
8464952,1,3,65.0872312000306
8464953,1,1,58.2159706418123
8464953,1,2,58.2159706418123
8469638,1,1,76.0354494236904
8469639,1,1,59.849706292154
8469639,1,2,59.849706292154
8469639,1,3,59.849706292154
8469639,1,4,59.849706292154
8469640,1,1,56.234863863772
8469640,1,2,56.234863863772
8469640,1,3,56.234863863772
8469641,1,1,74.0389764710151
8469641,1,2,74.0389764710151
8469641,1,3,74.0389764710151
8469641,1,4,74.0389764710151
8469642,1,1,91.8106292896251
8469642,1,2,91.8106292896251
8469642,1,3,91.8106292896251
8469642,1,4,91.8106292896251
8469642,1,5,91.8106292896251
8469643,1,1,38.4956708337951
8469643,1,2,38.4956708337951
8469644,1,1,106.642231927977
8469644,1,2,106.642231927977
8469644,1,3,106.642231927977
8469645,1,1,33.0533374987159
8469645,1,2,33.0533374987159
8469646,1,1,53.0066406349717
8469646,1,2,53.0066406349717
8469648,1,1,88.2269627306448
8469648,1,2,88.2269627306448
8469648,1,3,88.2269627306448
8469649,1,1,55.0888958311932
8469649,1,2,55.0888958311932
8469649,1,3,55.0888958311932
8469649,1,4,55.0888958311932
8469650,1,1,58.6616410140168
8469650,1,2,58.6616410140168
8469651,1,1,64.8799360153986
8469651,1,2,64.8799360153986
8469652,1,1,97.6671439999239
8469652,1,2,97.6671439999239
8469652,1,3,97.6671439999239
8469652,1,4,97.6671439999239
8469652,1,5,97.6671439999239
8469652,1,6,97.6671439999239
8469653,1,1,150.79326038047
8469653,1,2,150.79326038047
8469654,1,1,103.261283996597
8469655,1,1,55.0888958311932
8469655,1,2,55.0888958311932
8469655,1,3,55.0888958311932
8469656,1,1,105.77424786756
8469656,1,2,105.77424786756
8469656,1,3,105.77424786756
8469656,1,4,105.77424786756
8469656,1,5,105.77424786756
8469657,1,1,64.8799360153986
8469657,1,2,64.8799360153986
8469658,1,1,70.293579829715
8469658,1,2,70.293579829715
8469658,1,3,70.293579829715
8469659,1,1,74.8692223350204
8469659,1,2,74.8692223350204
8469659,1,3,74.8692223350204
8469659,1,4,74.8692223350204
8469660,1,1,95.3915941073874
8469660,1,2,95.3915941073874
8469660,1,3,95.3915941073874
8469661,1,1,48.659952011549
8469661,1,2,48.659952011549
8469662,1,1,48.5147837959901
8469662,1,2,48.5147837959901
8469662,1,3,48.5147837959901
8469663,1,1,99.6199542849184
8469663,1,2,99.6199542849184
8469664,1,1,106.080801059031
8469664,1,2,106.080801059031
8469664,1,3,106.080801059031
8469664,1,4,106.080801059031
8469665,1,1,90.9209539978817
8469666,1,1,88.3847880712461
8469666,1,2,88.3847880712461
8469666,1,3,88.3847880712461
8469666,1,4,88.3847880712461
8469667,1,1,70.3341545655064
8469667,1,2,70.3341545655064
8469667,1,3,70.3341545655064
8478145,1,1,140.485617997049
8478145,1,2,140.485617997049
8478145,1,3,140.485617997049
8478145,1,4,140.485617997049
8478145,1,5,140.485617997049
8478146,1,1,127.44104353263
8478146,1,2,127.44104353263
8478146,1,3,127.44104353263
8478146,1,4,127.44104353263
8478147,1,1,138.541307974557
8478147,1,2,138.541307974557
8478148,1,1,182.940720687938
8478148,1,2,182.940720687938
8478148,1,3,182.940720687938
8478148,1,4,182.940720687938
8478148,1,5,182.940720687938
8478149,1,1,64.4817234327088
8478149,1,2,64.4817234327088
8478149,1,3,64.4817234327088
8478150,1,1,149.197583326177
8478150,1,2,149.197583326177
8478150,1,3,149.197583326177
8478151,1,1,64.551658033248
8478151,1,2,64.551658033248
8478151,1,3,64.551658033248
8478152,1,1,138.541307974557
8478152,1,2,138.541307974557
8478153,1,1,113.272774618553
8478153,1,2,113.272774618553
8478153,1,3,113.272774618553
8478153,1,4,113.272774618553
8478154,1,1,143.592421257178
8478154,1,2,143.592421257178
8478155,1,1,92.5487205887689
8478155,1,2,92.5487205887689
8478155,1,3,92.5487205887689
8478155,1,4,92.5487205887689
8478156,1,1,52.6952310475494
8478156,1,2,52.6952310475494
8478156,1,3,52.6952310475494
8478157,1,1,57.156694613199
8478157,1,2,57.156694613199
8478157,1,3,57.156694613199
8478157,1,4,57.156694613199
8478158,1,1,61.6516690125061
8478158,1,2,61.6516690125061
8478159,1,1,117.258877802875
8478159,1,2,117.258877802875
8478160,1,1,61.6922437482975
8478160,1,2,61.6922437482975
8478161,1,1,48.659952011549
8478161,1,2,48.659952011549
8478162,1,1,74.8121328651925
8478162,1,2,74.8121328651925
8478162,1,3,74.8121328651925
8478162,1,4,74.8121328651925
8478163,1,1,165.26668749358
8478163,1,2,165.26668749358
8478163,1,3,165.26668749358
8478163,1,4,165.26668749358
8478164,1,1,41.3166718733949
8478164,1,2,41.3166718733949
8478165,1,1,156.111119490582
8478165,1,2,156.111119490582
8478165,1,3,156.111119490582
8478165,1,4,156.111119490582
8478166,1,1,142.56646766942
8478167,1,1,149.344297222636
8478167,1,2,149.344297222636
8478168,1,1,61.9750078100924
8478168,1,2,61.9750078100924
8478168,1,3,61.9750078100924
8478169,1,1,189.372106421788
8478169,1,2,189.372106421788
8478169,1,3,189.372106421788
8478169,1,4,189.372106421788
8478169,1,5,189.372106421788
8478170,1,1,116.168944496171
8478171,1,1,202.964266962923
8478171,1,2,202.964266962923
8478171,1,3,202.964266962923
8478172,1,1,78.9572123665822
8478172,1,2,78.9572123665822
8478172,1,3,78.9572123665822
8478173,1,1,233.276033899851
8478173,1,2,233.276033899851
8478173,1,3,233.276033899851
8478173,1,4,233.276033899851
8478174,1,1,61.9750078100924
8478174,1,2,61.9750078100924
8478174,1,3,61.9750078100924
8481817,1,1,101.314612961284
8481817,1,2,101.314612961284
8481817,1,3,101.314612961284
8481817,1,4,101.314612961284
8481817,1,5,101.314612961284
8481817,1,6,101.314612961284
8390978,1,1,59.6244338617588
8390978,1,2,59.6244338617588
8390978,1,3,59.6244338617588
8390979,1,1,30.0940362341217
8390979,1,2,30.0940362341217
8390979,1,3,30.0940362341217
8390979,1,4,30.0940362341217
8390979,1,5,30.0940362341217
8390979,1,6,30.0940362341217
8390980,1,1,34.130006306833
8390980,1,2,34.130006306833
8390981,1,1,43.2708332246678
8390981,1,2,43.2708332246678
8390982,1,1,66.6639161439554
8390983,1,1,61.9644786660629
8390983,1,2,61.9644786660629
8390983,1,3,61.9644786660629
8390983,1,4,61.9644786660629
8390984,1,1,66.9272230495955
8390984,1,2,66.9272230495955
8390984,1,3,66.9272230495955
8390984,1,4,66.9272230495955
8390985,1,1,48.2297131556878
8390985,1,2,48.2297131556878
8390985,1,3,48.2297131556878
8390986,1,1,79.9966993727465
8390987,1,1,34.7753307594295
8390987,1,2,34.7753307594295
8390987,1,3,34.7753307594295
8394029,1,1,28.9794422995246
8394029,1,2,28.9794422995246
8394029,1,3,28.9794422995246
8394030,1,1,82.2167153392655
8394030,1,2,82.2167153392655
8394031,1,1,57.4161214965085
8394031,1,2,57.4161214965085
8394031,1,3,57.4161214965085
8394032,1,1,85.3860206349634
8394032,1,2,85.3860206349634
8394032,1,3,85.3860206349634
8394033,1,1,28.9794422995246
8394033,1,2,28.9794422995246
8394033,1,3,28.9794422995246
8394034,1,1,85.4144796845763
8394034,1,2,85.4144796845763
8394034,1,3,85.4144796845763
8394035,1,1,49.3322545475747
8394035,1,2,49.3322545475747
8394035,1,3,49.3322545475747
8394036,1,1,89.9007717609852
8394036,1,2,89.9007717609852
8394036,1,3,89.9007717609852
8394036,1,4,89.9007717609852
8394036,1,5,89.9007717609852
8394037,1,1,107.91567717992
