DIRECTORIO,SECUENCIA_P,ORDEN,es_desplazado,es_victima,fex_c_victi
8483115,1,2,1,1,571.50766806
8483115,1,3,1,1,571.50766806
8483115,1,4,1,1,571.50766806
8483115,1,5,1,1,571.50766806
8483117,1,1,1,1,261.03818896
8483119,1,2,1,1,273.8034606
8483123,1,2,1,1,137.58517935
8483124,1,1,1,1,151.53729286
8483124,1,2,1,1,151.53729286
8483125,1,1,1,1,137.58517935
8483127,1,2,1,1,236.44833328
8483127,1,3,1,1,236.44833328
8483128,1,1,1,1,163.49677951
8483142,1,1,1,1,221.226949
8483150,1,1,1,1,291.76456773
8483150,1,2,1,1,291.76456773
8483150,1,3,1,1,291.76456773
8483150,1,4,1,1,291.76456773
8483152,1,2,1,1,112.07242647
8483153,1,2,1,1,245.64635694
8483160,1,1,0,1,375.06402615
8483192,1,1,1,1,56.354052372
8483196,1,1,1,1,251.16029106
8483196,1,2,1,1,251.16029106
8483196,1,3,1,1,251.16029106
8483230,1,1,1,1,355.49801848
8483230,1,2,1,1,355.49801848
8483231,1,1,1,1,228.68799087
8483231,1,2,1,1,228.68799087
8483231,1,3,1,1,228.68799087
8483232,1,1,1,1,298.89064503
8483233,1,1,1,1,536.46883522
8483234,1,1,1,1,630.58264141
8483234,1,2,1,1,630.58264141
8483235,1,1,1,1,394.61108316
8483235,1,3,0,1,389.39690643
8483236,1,1,1,1,578.61733897
8483237,1,1,1,1,355.49801848
8483237,1,2,1,1,355.49801848
8483238,1,1,1,1,594.38230247
8483239,1,1,1,1,678.92590308
8483240,1,1,1,1,701.65859372
8483241,1,1,1,1,380.3205481
8483241,1,2,1,1,380.3205481
8483241,1,3,1,1,380.3205481
8483242,1,1,1,1,414.12935192
8483243,1,1,1,1,402.7630066
8483244,1,1,1,1,373.61330629
8483245,1,1,1,1,723.27167371
8483246,1,1,1,1,648.6827319
8483247,1,1,1,1,414.12935192
8483247,1,2,1,1,414.12935192
8483248,1,1,1,1,444.3725231
8483248,1,2,1,1,444.3725231
8483249,1,1,1,1,198.61072799
8483249,1,2,1,1,198.61072799
8483250,1,1,1,1,742.97787809
8483257,1,1,0,1,131.34267971
8483259,1,1,1,1,119.62402529
8483264,1,2,1,1,111.22709678
8483265,1,3,1,1,27.806774196
8483269,1,3,1,1,19.868558303
8483271,1,2,1,1,116.08692496
8483271,1,3,1,1,116.08692496
8483279,1,2,1,1,64.53483393
8483290,1,1,1,1,168.13978906
8483292,1,1,1,1,79.2695125
8483296,1,1,1,1,10.821163005
8483296,1,2,1,1,10.821163005
8483437,1,2,1,1,786.81345368
8483438,1,1,1,1,1381.0153954
8483444,1,2,1,1,857.290142
8483447,1,1,0,1,1047.3496786
8483447,1,2,0,1,1047.3496786
8483449,1,1,1,1,207.11533173
8483449,1,2,1,1,207.11533173
8483450,1,1,1,1,591.95256257
8483456,1,2,1,1,451.52206673
8483460,1,1,1,1,480.74881993
8483469,1,2,1,1,205.06154405
8483469,1,3,1,1,205.06154405
8483470,1,1,1,1,332.50543264
8483474,1,1,1,1,332.98039007
8483474,1,2,1,1,332.98039007
8483474,1,3,1,1,332.98039007
8483480,1,2,1,1,242.19716768
8483488,1,2,1,1,513.71182459
8483492,1,1,1,1,602.33686601
8483493,1,1,1,1,602.33686601
8483498,1,1,1,1,850.7052024
8483499,1,1,1,1,632.33339221
8483501,1,1,1,1,921.49169169
8483504,1,1,1,1,696.45116226
8483504,1,2,1,1,696.45116226
8483504,1,3,1,1,696.45116226
8483507,1,1,1,1,214.2169596
8483507,1,2,1,1,214.2169596
8483508,1,1,1,1,193.40133404
8483509,1,1,1,1,390.04721163
8483509,1,2,1,1,390.04721163
8483510,1,2,1,1,337.64857917
8483511,1,1,1,1,488.25370592
8483513,1,2,1,1,241.69361403
8483540,1,1,1,1,6.6187673583
8483550,1,2,1,1,9.3838991222
8483550,1,3,1,1,9.3838991222
8483559,1,1,1,1,14.389194299
8483572,1,1,1,1,10.085784958
8483596,1,2,1,1,10.085784958
8483645,1,4,1,1,287.10504149
8483649,1,1,1,1,362.84289565
8483651,1,1,1,1,482.03768283
8483653,1,1,1,1,273.91047031
8483654,1,1,1,1,296.79271041
8483654,1,2,1,1,296.79271041
8483654,1,3,1,1,296.79271041
8483657,1,2,1,1,287.44798483
8483659,1,2,1,1,89.689048052
8483664,1,1,1,1,124.13015928
8483666,1,1,1,1,285.09411946
8483670,1,1,1,1,254.66173213
8483670,1,2,1,1,254.66173213
8483671,1,1,1,1,242.24478333
8483678,1,1,1,1,41.530366117
8483693,1,2,1,1,391.7872802
8483699,1,1,1,1,297.20551377
8483700,1,1,1,1,251.75171275
8483700,1,3,1,1,251.75171275
8483700,1,5,1,1,251.75171275
8483701,1,1,1,1,244.10202786
8483701,1,2,1,1,244.10202786
8483701,1,3,1,1,244.10202786
8483702,1,1,1,1,459.0131536
8483702,1,2,1,1,459.0131536
8483702,1,3,1,1,459.0131536
8483702,1,4,1,1,459.0131536
8483702,1,6,1,1,459.0131536
8483703,1,3,1,1,213.22297502
8483709,1,1,1,1,364.2568075
8483709,1,2,1,1,364.2568075
8483709,1,3,1,1,364.2568075
8483712,1,1,1,1,141.72475253
8483728,1,1,1,1,112.10688055
8483728,1,4,1,1,112.10688055
8483743,1,2,1,1,61.638563684
8483822,1,1,1,1,65.665796797
8483826,1,1,1,1,58.403635306
8483827,1,1,1,1,79.473746805
8483828,1,1,1,1,57.582609472
8483828,1,2,1,1,57.582609472
8483828,1,3,1,1,57.582609472
8483830,1,3,1,1,75.560541911
8483832,1,1,1,1,104.57886157
8483834,1,1,1,1,108.43184784
8483835,1,1,1,1,15.269968372
8483835,1,2,1,1,15.269968372
8483836,1,1,1,1,46.024024868
8483836,1,3,1,1,46.024024868
8483843,1,1,1,1,43.445249536
8483846,1,2,0,1,27.906291213
8483847,1,3,1,1,28.279967356
8483848,1,2,1,1,16.604028326
8483856,1,1,1,1,14.213386897
8483857,1,1,1,1,14.213386897
8483860,1,1,1,1,11.069352218
8483864,1,1,1,1,11.069352218
8483867,1,2,1,1,78.430148711
8483887,1,1,1,1,115.68054565
8483890,1,2,1,1,36.932790155
8483890,1,3,1,1,36.932790155
8483890,1,4,1,1,36.932790155
8483895,1,1,1,1,29.387497333
8483895,1,2,1,1,29.387497333
8483895,1,3,1,1,29.387497333
8483895,1,4,1,1,29.387497333
8483898,1,1,0,1,39.596687616
8483900,1,2,1,1,96.561312575
8483900,1,3,1,1,96.561312575
8483914,1,1,1,1,45.71334139
8483914,1,2,1,1,45.71334139
8483914,1,3,1,1,45.71334139
8483915,1,1,0,1,30.387028284
8483915,1,2,0,1,30.387028284
8483916,1,1,1,1,53.053988675
8483916,1,2,1,1,53.053988675
8483916,1,4,1,1,53.053988675
8483917,1,1,1,1,44.585447483
8483919,1,1,1,1,44.585447483
8483919,1,2,1,1,44.585447483
8483920,1,1,1,1,44.585447483
8483923,1,2,1,1,40.477872186
8483928,1,2,1,1,97.405884885
8483936,1,1,1,1,51.974826246
8483940,1,1,1,1,57.615210078
8483941,1,1,1,1,36.484386343
8483942,1,1,1,1,143.7366257
8483942,1,2,1,1,143.7366257
8483942,1,3,1,1,143.7366257
8483942,1,4,1,1,143.7366257
8483943,1,1,1,1,47.823953691
8483943,1,3,1,1,47.823953691
8483944,1,1,1,1,65.106321187
8483945,1,1,1,1,65.106321187
8483952,1,1,1,1,35.451193537
8483952,1,2,1,1,35.451193537
8483953,1,1,1,1,50.03007149
8483954,1,1,0,1,50.650320426
8483957,1,1,1,1,65.907425961
8483960,1,1,1,1,38.048146572
8483960,1,2,1,1,38.048146572
8483979,1,1,1,1,639.15835497
8484002,1,2,1,1,21.466477818
8484004,1,1,1,1,12.442177043
8484009,1,1,1,1,10.150014672
8484011,1,1,1,1,11.507674573
8484011,1,2,1,1,11.507674573
8484014,1,1,1,1,13.601852059
8484014,1,2,1,1,13.601852059
8484341,1,1,1,1,210.61606253
8484341,1,2,1,1,210.61606253
8484341,1,3,1,1,210.61606253
8484344,1,2,0,1,282.29156666
8484382,1,1,1,1,67.972232219
8484387,1,1,1,1,140.33417834
8484387,1,2,0,1,138.47987865
8484396,1,1,1,1,293.30539665
8484396,1,3,1,1,293.30539665
8484396,1,4,1,1,293.30539665
8484399,1,1,1,1,120.86957885
8484401,1,5,1,1,129.07551088
8484409,1,1,1,1,31.825683793
8484421,1,2,1,1,150.05816478
8484421,1,3,1,1,150.05816478
8484421,1,4,1,1,150.05816478
8484426,1,2,1,1,438.50615184
8484431,1,1,1,1,297.26782613
8484434,1,3,1,1,166.2377889
8484435,1,2,1,1,483.6171053
8484466,1,1,1,1,118.53958879
8484466,1,2,1,1,118.53958879
8484467,1,1,1,1,110.82768314
8484467,1,2,1,1,110.82768314
8484468,1,1,1,1,124.34789081
8484468,1,2,1,1,124.34789081
8484469,1,1,1,1,101.08691607
8484469,1,2,1,1,101.08691607
8484470,1,1,1,1,103.11577748
8484478,1,2,1,1,182.70762679
8484479,1,1,1,1,160.51083832
8484479,1,2,1,1,160.51083832
8484480,1,1,1,1,96.45860048
8484480,1,2,1,1,96.45860048
8484487,1,1,1,1,123.07648767
8484487,1,2,1,1,123.07648767
8484490,1,2,1,1,77.446125358
8484494,1,1,1,1,530.43462571
8484498,1,1,1,1,362.02243619
8484503,1,2,1,1,287.41273999
8484512,1,1,1,1,172.28979535
8484545,1,1,1,1,163.04634174
8484548,1,3,1,1,273.0531094
8484548,1,4,1,1,273.0531094
8484549,1,1,1,1,101.21557743
8484552,1,1,1,1,95.765532543
8484561,1,2,1,1,67.469273388
8484570,1,2,1,1,51.155482119
8484573,1,1,1,1,30.428422864
8484573,1,2,1,1,30.428422864
8484574,1,3,1,1,30.428422864
8484576,1,1,0,1,50.479541336
8484577,1,2,1,1,30.428422864
8484578,1,1,1,1,15.381623959
8484578,1,2,1,1,15.381623959
8484579,1,1,1,1,15.381623959
8484579,1,2,1,1,15.381623959
8484583,1,1,1,1,9.8815281189
8484583,1,2,1,1,9.8815281189
8484584,1,1,1,1,9.8815281189
8484585,1,2,1,1,9.8815281189
8484586,1,1,1,1,9.8815281189
8484588,1,1,1,1,11.186635606
8484593,1,1,1,1,16.779953409
8484593,1,2,1,1,16.779953409
8484594,1,3,1,1,16.779953409
8484595,1,1,1,1,16.779953409
8484595,1,2,1,1,16.779953409
8484606,1,1,1,1,6.4201489422
8484606,1,2,1,1,6.4201489422
8484624,1,1,1,1,8.346266632
8484624,1,2,1,1,8.346266632
8484624,1,3,1,1,8.346266632
8484629,1,1,1,1,23.000074228
8484629,1,2,1,1,23.000074228
8484630,1,1,1,1,29.374302893
8484631,1,1,1,1,19.436682446
8484631,1,2,1,1,19.436682446
8484632,1,3,1,1,15.977906187
8484633,1,1,1,1,23.07258587
8484638,1,1,1,1,20.310148595
8484639,1,1,1,1,17.084568616
8484641,1,1,1,1,36.072758244
8484641,1,3,1,1,36.072758244
8484641,1,4,1,1,36.072758244
8484642,1,1,1,1,13.243511453
8484642,1,2,1,1,13.243511453
8484642,1,3,1,1,13.243511453
8484652,1,2,1,1,390.30954
8484663,1,2,1,1,259.88076438
8484664,1,1,1,1,296.59717254
8484666,1,2,1,1,410.03383343
8484676,1,1,1,1,100.30452175
8484676,1,2,1,1,100.30452175
8484676,1,3,1,1,100.30452175
8484677,1,1,1,1,102.28429533
8484679,1,1,1,1,27.408914015
8484680,1,1,1,1,38.311385089
8484680,1,2,1,1,38.311385089
8484680,1,3,1,1,38.311385089
8484680,1,4,1,1,38.311385089
8484684,1,2,0,1,458.25437592
8484687,1,1,1,1,75.022070139
8484687,1,2,1,1,75.022070139
8484687,1,3,1,1,75.022070139
8484687,1,5,1,1,75.022070139
8484688,1,1,1,1,172.67084304
8484688,1,2,1,1,172.67084304
8484688,1,3,1,1,172.67084304
8484689,1,1,1,1,96.596691108
8484694,1,1,1,1,158.37136986
8484694,1,2,1,1,158.37136986
8484694,1,3,1,1,158.37136986
8484695,1,1,1,1,127.44515344
8484695,1,2,1,1,127.44515344
8484702,1,1,0,1,138.47765934
8484707,1,2,0,1,233.2043176
8484710,1,1,1,1,134.71252176
8484710,1,2,1,1,134.71252176
8484721,1,2,1,1,195.74626041
8484722,1,1,1,1,164.33470282
8484722,1,2,1,1,164.33470282
8484722,1,3,1,1,164.33470282
8484722,1,4,1,1,164.33470282
8484723,1,1,1,1,278.27224969
8484726,1,1,1,1,287.06818429
8484726,1,2,1,1,287.06818429
8484727,1,1,1,1,283.51843832
8484729,1,1,1,1,160.45432448
8484730,1,1,1,1,307.81453405
8484732,1,1,1,1,142.87691701
8484732,1,3,1,1,142.87691701
8484733,1,1,1,1,226.45728222
8484733,1,2,1,1,226.45728222
8484734,1,1,1,1,380.72389791
8484734,1,2,1,1,380.72389791
8484734,1,3,1,1,380.72389791
8484736,1,1,1,1,450.15103702
8484736,1,2,1,1,450.15103702
8484736,1,3,1,1,450.15103702
8484736,1,5,1,1,450.15103702
8484737,1,3,1,1,327.3070157
8484737,1,4,1,1,327.3070157
8484738,1,1,1,1,43.985177592
8484738,1,2,1,1,43.985177592
8484738,1,3,1,1,43.985177592
8484740,1,2,1,1,189.25347725
8484742,1,1,1,1,69.795449216
8484743,1,3,1,1,91.915115203
8484744,1,1,1,1,93.552983993
8484744,1,2,1,1,93.552983993
8484744,1,3,1,1,93.552983993
8484744,1,4,1,1,93.552983993
8484746,1,2,1,1,354.38568483
8484748,1,1,1,1,174.85072253
8484753,1,1,1,1,163.49677951
8484753,1,2,1,1,163.49677951
8484757,1,1,1,1,275.77780441
8484757,1,2,1,1,275.77780441
8484760,1,1,1,1,242.11812437
8484766,1,1,1,1,173.5365881
8484766,1,2,1,1,173.5365881
8484773,1,1,0,1,23.865162738
8484773,1,2,0,1,23.865162738
8484787,1,1,0,1,358.18376444
8484801,1,3,1,1,434.62046107
8484808,1,1,0,1,226.21001367
8484811,1,1,1,1,229.23905414
8484813,1,2,1,1,421.08499377
8484826,1,1,0,1,435.1356068
8484842,1,1,1,1,38.493174502
8484861,1,1,1,1,215.83236816
8484861,1,2,1,1,215.83236816
8484861,1,3,1,1,215.83236816
8484861,1,4,1,1,215.83236816
8484865,1,1,1,1,1042.5929239
8484865,1,2,1,1,1042.5929239
8484875,1,1,1,1,95.479098769
8484876,1,4,1,1,111.54990223
8484876,1,5,1,1,111.54990223
8484876,1,6,1,1,111.54990223
8484876,1,7,1,1,111.54990223
8484899,1,1,1,1,82.889351415
8484949,1,2,1,1,219.02718978
8484949,1,3,1,1,219.02718978
8484986,1,1,1,1,254.82757404
8484996,1,1,1,1,19.043819579
8485040,1,1,1,1,35.44255302
8485041,1,1,1,1,90.010045503
8485041,1,2,1,1,90.010045503
8485044,1,1,1,1,65.634357445
8485044,1,2,1,1,65.634357445
8485048,1,1,1,1,73.838652125
8485048,1,2,1,1,73.838652125
8485050,1,1,1,1,73.838652125
8485058,1,1,1,1,12.305299167
8485060,1,1,1,1,20.687352556
8485067,1,1,1,1,283.11297205
8485068,1,1,0,1,287.42131658
8485196,1,1,1,1,20.94953907
8485200,1,1,1,1,41.302068352
8485203,1,1,1,1,7.8901661887
8485204,1,1,1,1,7.8901661887
8485204,1,2,1,1,7.8901661887
8485209,1,3,1,1,7.8901661887
8485209,1,4,1,1,7.8901661887
8485209,1,5,1,1,7.8901661887
8485211,1,1,1,1,26.092151145
8485211,1,2,1,1,26.092151145
8485211,1,3,1,1,26.092151145
8485214,1,4,1,1,43.425865086
8485215,1,5,1,1,19.79403944
8485221,1,3,1,1,312.9337497
8485228,1,1,0,1,268.51303755
8485229,1,2,1,1,224.91722806
8485229,1,3,1,1,224.91722806
8485233,1,1,1,1,135.27797158
8485237,1,1,0,1,163.52036141
8485290,1,1,1,1,176.81404596
8485292,1,2,1,1,147.6131719
8485292,1,3,1,1,147.6131719
8485292,1,4,1,1,147.6131719
8485292,2,2,1,1,147.6131719
8485293,1,1,1,1,49.691326018
8485298,1,1,1,1,130.31546745
8485298,1,2,1,1,130.31546745
8485299,1,1,1,1,124.76938429
8485300,1,1,1,1,89.811802749
8485301,1,1,1,1,130.03066886
8485301,1,2,1,1,130.03066886
8485302,1,2,1,1,103.92559194
8485303,1,2,0,1,153.44164905
8485303,1,3,0,1,153.44164905
8485304,1,1,1,1,108.13647773
8485305,1,1,1,1,54.927159637
8485305,1,2,1,1,54.927159637
8485307,1,2,1,1,24.718182167
8485308,1,1,1,1,57.983950045
8485310,1,2,1,1,18.705027194
8485311,1,1,1,1,32.762943855
8485311,1,2,1,1,32.762943855
8485311,1,3,1,1,32.762943855
8485312,1,1,1,1,30.517768998
8485312,1,2,0,1,30.114523758
8485312,1,3,1,1,30.517768998
8485312,1,4,1,1,30.517768998
8485312,1,6,0,1,30.114523758
8485313,1,1,1,1,32.224181579
8485313,1,2,1,1,32.224181579
8485314,1,1,1,1,48.88621313
8485314,1,2,1,1,48.88621313
8485314,1,3,1,1,48.88621313
8485315,1,1,1,1,39.029280015
8485316,1,1,1,1,45.079499312
8485316,1,2,1,1,45.079499312
8485318,1,1,1,1,53.112274896
8485319,1,1,1,1,43.92261215
8485319,1,2,1,1,43.92261215
8485322,1,1,1,1,41.544216064
8485322,1,2,1,1,41.544216064
8485324,1,1,1,1,35.768091705
8485324,1,3,1,1,35.768091705
8485324,1,5,1,1,35.768091705
8485325,1,2,1,1,37.466955841
8485326,1,1,1,1,44.713380719
8485326,1,5,1,1,44.713380719
8485327,1,1,1,1,58.823234283
8485328,1,2,1,1,50.89129373
8485329,1,1,1,1,53.773718477
8485329,1,2,1,1,53.773718477
8485330,1,1,1,1,53.773718477
8485330,1,2,1,1,53.773718477
8485331,1,1,1,1,48.247568913
8485331,1,2,1,1,48.247568913
8485331,1,3,1,1,48.247568913
8485331,1,4,1,1,48.247568913
8485331,1,5,1,1,48.247568913
8485332,1,1,1,1,59.484677865
8485332,1,2,1,1,59.484677865
8485333,1,1,1,1,57.65776204
8485333,1,2,1,1,57.65776204
8485333,1,3,1,1,57.65776204
8485333,1,4,1,1,57.65776204
8485334,1,1,1,1,39.561934829
8485334,1,2,1,1,39.561934829
8485337,1,1,1,1,71.187448071
8485340,1,1,1,1,82.693425484
8485341,1,1,1,1,101.12497817
8485341,1,2,1,1,101.12497817
8485341,1,3,1,1,101.12497817
8485341,1,4,1,1,101.12497817
8485342,1,1,1,1,151.064987
8485343,1,1,1,1,73.098021634
8485344,1,1,0,1,124.26602128
8485345,1,1,0,1,175.70082972
8485346,1,2,1,1,92.883158137
8485347,1,1,0,1,98.856950062
8485347,1,2,1,1,100.18068325
8485347,1,3,0,1,98.856950062
8485435,1,1,1,1,8.7876746724
8485440,1,1,1,1,9.8198780717
8485440,1,2,1,1,9.8198780717
8485443,1,8,1,1,11.803072536
8485447,1,2,1,1,6.5256747031
8485449,1,2,1,1,7.6514109799
8485450,1,1,1,1,9.6469139737
8485454,1,1,1,1,8.4241941781
8485457,1,1,1,1,9.870316192
8485460,1,1,1,1,9.0817629906
8485474,1,1,1,1,15.563869676
8485501,1,1,1,1,12.738085803
8485528,1,1,1,1,14.944535633
8485530,1,2,1,1,10.433221115
8485547,1,3,1,1,24.173835726
8485556,1,3,1,1,14.348185749
8485556,1,4,1,1,14.348185749
8485570,1,1,1,1,14.348185749
8485570,1,2,1,1,14.348185749
8485570,1,3,1,1,14.348185749
8485570,1,4,1,1,14.348185749
8485583,1,1,1,1,20.497408212
8485593,1,2,1,1,26.902848279
8485593,1,3,1,1,26.902848279
8485593,1,4,1,1,26.902848279
8485593,1,5,1,1,26.902848279
8485608,1,1,1,1,19.030013303
8485610,1,2,1,1,22.78684505
8485612,1,2,1,1,23.687095474
8485612,1,3,1,1,23.687095474
8485612,1,4,1,1,23.687095474
8485614,1,2,1,1,14.906288122
8485616,1,1,1,1,31.291554933
8485619,1,2,1,1,27.548275359
8485619,1,3,1,1,27.548275359
8485620,1,1,1,1,16.326813255
8485620,1,2,1,1,16.326813255
8485621,1,1,1,1,21.142153662
8485624,1,1,1,1,20.184247156
8485624,1,2,0,1,19.917543467
8485630,1,3,1,1,280.58005718
8485630,1,4,1,1,280.58005718
8485635,1,1,1,1,250.21570082
8485635,1,2,1,1,250.21570082
8485642,1,1,1,1,331.13835026
8485646,1,1,1,1,273.91047031
8485646,1,2,1,1,273.91047031
8485650,1,1,1,1,501.85229129
8485651,1,1,1,1,433.25340008
8485651,1,2,1,1,433.25340008
8485652,1,1,1,1,371.56785854
8485652,1,2,1,1,371.56785854
8485652,1,3,1,1,371.56785854
8485658,1,2,1,1,15.950313215
8485659,1,1,1,1,163.63620619
8485764,1,1,1,1,439.36430597
8485764,1,2,1,1,439.36430597
8485791,1,2,1,1,43.474379102
8485791,1,3,1,1,43.474379102
8485792,1,2,1,1,32.931518448
8485792,1,3,1,1,32.931518448
8485792,1,4,1,1,32.931518448
8485794,1,5,1,1,122.2552171
8485795,1,1,1,1,166.19809796
8485798,1,2,1,1,121.28607948
8485801,1,1,1,1,100.29160323
8485802,1,1,1,1,70.989621548
8485803,1,3,1,1,117.80968641
8485804,1,2,1,1,70.299395309
8485805,1,1,1,1,188.32326342
8485805,1,2,1,1,188.32326342
8485805,1,3,1,1,188.32326342
8485805,1,5,1,1,188.32326342
8485807,1,1,1,1,66.86106882
8485808,1,1,1,1,70.989621548
8485808,1,2,1,1,70.989621548
8485809,1,1,1,1,224.78164719
8485810,1,1,1,1,66.86106882
8485813,1,2,1,1,103.28655407
8485813,1,3,1,1,103.28655407
8485815,1,1,1,1,143.65798199
8485815,1,2,1,1,143.65798199
8485815,1,3,1,1,143.65798199
8485815,1,4,1,1,143.65798199
8485817,1,1,1,1,66.86106882
8485822,1,1,1,1,53.488855056
8485829,1,1,1,1,219.04871935
8485829,1,2,1,1,219.04871935
8485829,1,3,1,1,219.04871935
8485834,1,1,1,1,234.94763846
8485834,1,2,1,1,234.94763846
8485852,1,2,1,1,31.978160809
8485859,1,1,0,1,3.9563698943
8485859,1,2,0,1,3.9563698943
8485859,1,3,0,1,3.9563698943
8485878,1,1,0,1,9.8741062378
8485878,1,4,0,1,9.8741062378
8485930,1,1,1,1,9.3019731082
8485946,1,1,1,1,12.514248851
8485946,1,2,1,1,12.514248851
8485946,1,3,1,1,12.514248851
8485952,1,2,1,1,19.970526412
8485954,1,1,1,1,31.198158003
8485954,1,6,1,1,31.198158003
8485955,1,1,1,1,28.422196966
8485955,1,5,1,1,28.422196966
8485956,1,1,1,1,23.837733484
8485958,1,1,1,1,15.376111754
8485961,1,1,1,1,12.985545356
8485962,1,1,1,1,9.9470820644
8485962,1,2,1,1,9.9470820644
8485963,1,1,1,1,6.749344606
8485969,1,1,1,1,8.6182009077
8485992,1,1,1,1,65.647630859
8485993,1,2,1,1,55.837238416
8485994,1,1,1,1,40.126902735
8485995,1,1,0,1,39.596687616
8485996,1,1,0,1,57.362645058
8485997,1,2,1,1,44.585447483
8485998,1,1,1,1,64.737335846
8485998,1,2,1,1,64.737335846
8485998,1,3,1,1,64.737335846
8486002,1,2,1,1,45.718380774
8486004,1,1,1,1,46.733485291
8486004,1,2,1,1,46.733485291
8486004,1,3,1,1,46.733485291
8486004,1,4,1,1,46.733485291
8486007,1,1,1,1,51.524170733
8486008,1,1,0,1,38.932566789
8486012,1,2,1,1,40.477872186
8486015,1,2,1,1,40.477872186
8486021,1,1,1,1,40.477872186
8486021,1,2,1,1,40.477872186
8486023,1,1,1,1,51.974826246
8486024,1,1,1,1,58.639193194
8486024,1,2,1,1,58.639193194
8486025,1,1,1,1,39.45388907
8486027,1,2,0,1,68.030917962
8486036,1,1,1,1,213.517191
8486098,1,1,1,1,100.19739785
8486101,1,1,0,1,393.85541132
8486117,1,1,1,1,218.10327322
8486117,1,2,1,1,218.10327322
8486117,1,3,1,1,218.10327322
8486127,1,1,1,1,80.972461941
8486127,1,2,1,1,80.972461941
8486129,1,1,1,1,227.75833425
8486130,1,1,1,1,172.61541214
8486245,1,2,0,1,288.92606124
8486257,1,1,1,1,411.53964139
8486257,1,3,1,1,411.53964139
8486257,1,6,1,1,411.53964139
8486258,1,2,0,1,140.80356128
8486378,1,2,1,1,38.356539678
8486388,1,1,1,1,32.372710267
8486388,1,2,1,1,32.372710267
8486457,1,1,1,1,4.9672404647
8486458,1,1,1,1,15.009235276
8486458,1,3,1,1,15.009235276
8486458,1,5,1,1,15.009235276
8486458,1,6,1,1,15.009235276
8486458,1,7,1,1,15.009235276
8486458,1,8,1,1,15.009235276
8486464,1,1,1,1,14.970012415
8486464,1,2,1,1,14.970012415
8486464,1,3,1,1,14.970012415
8486464,1,4,1,1,14.970012415
8486472,1,2,1,1,26.535580954
8486476,1,1,1,1,36.683101784
8486478,1,1,1,1,24.330628734
8486479,1,1,1,1,23.025046539
8486483,1,1,1,1,29.439576481
8486483,1,2,1,1,29.439576481
8486484,1,2,1,1,198.22135221
8486484,1,3,1,1,198.22135221
8486487,1,2,1,1,160.68410021
8486490,1,1,1,1,211.00051164
8486497,1,4,1,1,244.44941649
8486502,1,1,1,1,30.896340493
8486502,1,2,1,1,30.896340493
8486513,1,1,1,1,21.931603048
8486516,1,1,1,1,31.737498891
8486516,1,2,1,1,31.737498891
8486516,1,3,1,1,31.737498891
8486516,1,7,1,1,31.737498891
8486517,1,1,1,1,294.89741339
8486562,1,1,1,1,298.9845103
8486573,1,1,1,1,101.97578843
8486576,1,1,1,1,38.070619955
8486578,1,1,1,1,123.80139953
8486578,1,3,1,1,123.80139953
8486578,1,4,1,1,123.80139953
8486578,1,5,1,1,123.80139953
8486579,1,1,1,1,42.820474861
8486579,1,2,1,1,42.820474861
8486579,1,3,1,1,42.820474861
8486581,1,1,0,1,26.509122891
8486586,1,1,1,1,76.867638626
8486606,1,1,0,1,78.418824406
8486606,1,4,0,1,78.418824406
8486612,1,1,1,1,442.66811537
8486613,1,1,1,1,151.28919561
8486645,1,2,1,1,5.4839543338
8486647,1,1,1,1,8.9762110681
8486650,1,2,1,1,12.410188797
8486869,1,1,1,1,121.58488726
8486869,1,2,1,1,121.58488726
8486991,1,1,0,1,477.08989529
8486995,1,1,1,1,79.810121036
8486995,1,2,1,1,79.810121036
8486995,1,4,1,1,79.810121036
8487119,1,1,1,1,65.865878786
8487120,1,1,1,1,50.319674041
8487120,1,2,1,1,50.319674041
8487121,1,1,1,1,50.319674041
8487121,1,2,1,1,50.319674041
8487122,1,1,1,1,50.319674041
8487122,1,2,1,1,50.319674041
8487172,1,3,1,1,65.619901431
8487185,1,1,1,1,44.812231324
8487185,1,2,1,1,44.812231324
8487232,1,1,1,1,13.319639817
8487244,1,2,1,1,29.874820883
8487269,1,1,1,1,11.680890506
8487269,1,3,1,1,11.680890506
8487269,1,4,1,1,11.680890506
8487269,1,5,1,1,11.680890506
8487274,1,1,1,1,3.7059840187
8487275,1,1,1,1,8.084813062
8487276,1,1,1,1,3.557744658
8487277,1,1,1,1,2.964787215
8487277,1,4,1,1,2.964787215
8487280,1,1,1,1,2.964787215
8487280,1,2,1,1,2.964787215
8487281,1,1,1,1,3.9406979992
8487282,1,4,1,1,3.7059840187
8487298,1,1,1,1,10.004288125
8487298,1,2,1,1,10.004288125
8487298,1,3,1,1,10.004288125
8487298,1,4,1,1,10.004288125
8487298,1,5,1,1,10.004288125
8487303,1,2,1,1,20.123488965
8487306,1,2,0,1,14.964494231
8487307,1,1,1,1,23.958456356
8487307,1,2,1,1,23.958456356
8487307,1,3,1,1,23.958456356
8487307,1,4,1,1,23.958456356
8487307,1,6,1,1,23.958456356
8487307,1,7,1,1,23.958456356
8487307,1,8,1,1,23.958456356
8487308,1,1,1,1,26.865226876
8487308,1,2,1,1,26.865226876
8487308,1,3,1,1,26.865226876
8487308,1,4,1,1,26.865226876
8487308,1,5,1,1,26.865226876
8487309,1,1,1,1,17.084568616
