DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P5010,P8526,P8530,PERSONAS,FEX_C,logro_educativo,analfabetismo,inasistencia_escolar,rezago_escolar,atencion_integral,trabajo_infantil,aseguramiento_salud,barreras_acceso_salud,desempleo_larga_duracion,empleo_formal,acueducto,alcantarillado,pisos,paredes,hacinamiento,IPM,POBRE,FEXP,PERIODO,P1075,P1077S21,P1077S22,P1077S23
8453017,1,4,3,2,1,4,150.63907861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0,602.55631445,,,,,
8453018,1,2,1,4,2,2,94.848251401,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,189.6965028,,,,,
8453020,1,2,1,2,3,2,62.733242925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,125.46648585,,,,,
8453021,1,4,1,6,5,4,71.439207051,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.37,1,285.7568282,,,,,
8453022,1,1,1,2,5,1,48.455441131,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34,1,48.455441131,20250731,2,2,2,2
8453024,1,3,2,2,3,3,55.603526571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,166.81057971,,,,,
8453025,1,2,1,6,5,2,59.734858029,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.32,0,119.46971606,,,,,
8453026,1,1,1,5,5,1,70.518349999,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.48,1,70.518349999,20250731,2,2,2,2
8453027,1,3,2,2,5,3,51.379443201,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.34,1,154.1383296,,,,,
8453028,1,2,2,2,5,2,28.95057347,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.34,1,57.901146941,,,,,
8453029,1,1,1,6,5,1,74.156991003,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0.42,1,74.156991003,20250731,2,2,2,2
8453030,1,2,1,6,2,2,103.65097102,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,207.30194204,,,,,
8453031,1,1,1,3,2,1,134.61637252,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.34,1,134.61637252,20250731,2,2,2,2
8453032,1,1,1,5,2,1,93.195950208,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,93.195950208,20250731,2,2,2,2
8453033,1,1,1,5,2,1,134.61637252,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,134.61637252,20250731,2,2,2,2
8453034,1,3,2,5,2,3,65.018869486,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,195.05660846,,,,,
8453035,1,1,1,6,2,1,134.61637252,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,134.61637252,20250731,2,2,2,2
8453036,1,4,3,5,2,4,54.388137187,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.24,0,217.55254875,,,,,
8453037,1,2,1,5,2,2,104.65721407,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,209.31442815,,,,,
8453038,1,1,1,6,2,1,50.319111944,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.44,1,50.319111944,20250731,2,2,2,2
8453039,1,2,1,5,2,2,51.793008575,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,103.58601715,,,,,
8453040,1,1,1,5,2,1,73.23059423,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,73.23059423,20250731,2,2,2,2
8453041,1,2,1,3,2,2,104.65721407,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,209.31442815,,,,,
8453042,1,2,1,6,2,2,74.812123498,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,149.624247,,,,,
8453043,1,1,1,6,2,1,73.23059423,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.34,1,73.23059423,20250731,2,2,2,2
8453044,1,5,2,6,2,5,43.797854906,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,218.98927453,,,,,
8453045,1,1,1,3,2,1,50.319111944,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.34,1,50.319111944,20250731,2,2,2,2
8453046,1,2,1,6,2,2,71.758364554,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,143.51672911,,,,,
8453047,1,3,2,6,2,3,77.707479725,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,233.12243917,,,,,
8453048,1,5,2,6,2,5,30.064057065,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.39,1,150.32028533,,,,,
8453050,1,2,1,4,2,2,94.06188746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,188.12377492,,,,,
8453051,1,1,1,3,2,1,73.23059423,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.34,1,73.23059423,20250731,2,2,2,2
8453052,1,2,1,6,2,2,103.65097102,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,207.30194204,,,,,
8453053,1,1,1,6,2,1,134.61637252,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,134.61637252,20250731,2,2,2,2
8453054,1,5,1,6,6,5,43.113559834,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0.57,1,215.56779917,,,,,
8453055,1,4,1,6,6,4,64.55605764,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0.56,1,258.22423056,,,,,
8453056,1,3,1,6,5,3,97.207428213,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.22,0,291.62228464,,,,,
8453057,1,4,1,6,5,4,61.060366757,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.26,0,244.24146703,,,,,
8453058,1,5,1,6,6,5,49.1708895,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.27,0,245.8544475,,,,,
8453059,1,5,1,6,5,5,76.924164581,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.26,0,384.62082291,,,,,
8453060,1,4,1,6,6,4,67.145422982,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0.57,1,268.58169193,,,,,
8453061,1,2,1,6,5,2,58.246421214,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.33,0,116.49284243,,,,,
8453062,1,1,1,6,5,1,57.274252486,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.12,0,57.274252486,20250731,2,2,2,2
8453063,1,3,1,6,5,3,75.539209356,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.22,0,226.61762807,,,,,
8453064,1,2,2,2,5,2,20.229016066,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.44,1,40.458032133,,,,,
8453065,1,6,3,4,5,6,15.808093211,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0.29,0,94.848559266,,,,,
8453066,1,2,1,6,5,2,25.917370301,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,51.834740602,,,,,
8453067,1,1,1,3,5,1,25.179828192,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.48,1,25.179828192,20250731,2,2,2,2
8453068,1,5,2,3,5,5,15.044140534,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,75.220702672,,,,,
8453069,1,4,1,3,5,4,38.028131503,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0.22,0,152.11252601,,,,,
8453070,1,3,2,3,5,3,30.957279671,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,92.871839012,,,,,
8453071,1,1,1,3,5,1,25.528423747,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,25.528423747,20250731,2,2,2,2
8453072,1,2,2,3,5,2,32.599275579,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,65.198551159,,,,,
8453073,1,4,3,3,5,4,22.609388233,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.43,1,90.437552933,,,,,
8453074,1,1,1,6,5,1,46.635521251,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,46.635521251,20250731,2,2,2,2
8453075,1,2,2,1,1,2,28.818545299,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.15,0,57.637090598,,,,,
8453076,1,3,2,1,1,3,24.061193848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,72.183581543,,,,,
8453077,1,5,2,1,1,5,27.651868763,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,138.25934381,,,,,
8453079,1,2,1,2,5,2,20.14398156,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,40.28796312,,,,,
8453080,1,1,1,1,1,1,17.222247096,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,17.222247096,20250731,2,2,2,2
8453081,1,4,2,1,1,4,28.853680437,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2,0,115.41472175,,,,,
8453082,1,4,4,2,1,4,22.28717951,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0.55,1,89.148718042,,,,,
8453083,1,4,3,1,1,4,26.104055834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,104.41622333,,,,,
8453084,1,1,1,1,1,1,28.481754205,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,28.481754205,20250731,2,2,2,2
8453085,1,4,2,3,5,4,16.068774124,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0.53,1,64.275096495,,,,,
8453087,1,5,3,1,1,5,28.659951329,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,143.29975664,,,,,
8453088,1,4,2,1,1,4,13.981955567,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.35,1,55.927822267,,,,,
8453089,1,2,2,1,1,2,32.401754161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,64.803508323,,,,,
8453090,1,2,1,1,5,2,17.726703773,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.34,1,35.453407545,,,,,
8453092,1,3,2,1,1,3,22.239549801,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.3,0,66.718649402,,,,,
8453093,1,3,2,1,1,3,26.357776105,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,1,79.073328314,,,,,
8453094,1,3,2,1,1,3,14.132416288,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,42.397248863,,,,,
8453095,1,4,2,1,1,4,12.639178844,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2,0,50.556715376,,,,,
8453096,1,3,1,2,10,3,25.021375971,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.18,0,75.064127912,,,,,
8453097,1,2,1,2,10,2,18.208216057,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,36.416432113,,,,,
8453098,1,3,2,2,10,3,20.966473693,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,62.899421078,,,,,
8453099,1,3,2,2,10,3,17.827759609,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.18,0,53.483278828,,,,,
8453100,1,1,1,2,10,1,17.470636638,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,17.470636638,20250731,1,2,2,2
8453101,1,3,2,2,10,3,14.720455163,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,44.161365489,,,,,
8453102,1,3,3,2,10,3,16.192500679,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,48.577502038,,,,,
8453103,1,3,1,2,10,3,18.898949597,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.12,0,56.69684879,,,,,
8453104,1,1,1,2,10,1,13.735627601,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,13.735627601,20250731,1,2,2,2
8453105,1,1,1,2,10,1,19.217700301,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,19.217700301,20250731,1,2,1,2
8453106,1,3,2,2,3,3,11.450827199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,34.352481598,,,,,
8453107,1,4,2,2,10,4,40.555922296,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,162.22368919,,,,,
8453108,1,5,3,2,5,5,21.11370837,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.23,0,105.56854185,,,,,
8453109,1,5,4,2,10,5,18.203417376,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,91.017086878,,,,,
8453110,1,5,2,2,10,5,27.472175102,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,137.36087551,,,,,
8453111,1,1,1,2,10,1,11.003482385,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,11.003482385,20250731,1,2,2,2
8453112,1,2,2,2,10,2,13.613231658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,27.226463316,,,,,
8453113,1,2,2,2,3,2,12.126036725,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,24.252073451,,,,,
8453114,1,1,1,2,3,1,12.51945224,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,12.51945224,20250731,1,2,2,2
8453115,1,2,1,2,3,2,16.103050761,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.13,0,32.206101522,,,,,
8453116,1,4,2,2,10,4,16.963084283,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.13,0,67.852337132,,,,,
8453117,1,2,2,2,10,2,13.636594443,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,27.273188886,,,,,
8453118,1,1,1,1,10,1,14.642057373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.642057373,20250731,1,1,1,2
8453119,1,3,2,1,10,3,24.815357091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,74.446071272,,,,,
8453120,1,2,1,1,10,2,14.067006047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.134012093,,,,,
8453121,1,3,2,1,10,3,18.375803826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.127411477,,,,,
8453122,1,1,1,2,3,1,17.246274432,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.18,0,17.246274432,20250731,1,2,2,2
8453123,1,2,2,2,3,2,17.934029749,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,35.868059499,,,,,
8453124,1,1,1,1,10,1,15.593506466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.593506466,20250731,1,2,2,2
8453125,1,3,2,2,10,3,13.379485762,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,40.138457286,,,,,
8453126,1,2,1,1,10,2,14.067006047,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,28.134012093,,,,,
8453127,1,3,1,6,6,3,95.482961551,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.32,0,286.44888465,,,,,
8453128,1,5,2,1,1,5,124.49711449,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,622.48557244,,,,,
8453129,1,1,1,1,8,1,166.53048786,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,166.53048786,20250731,2,2,2,2
8453130,1,2,1,1,1,2,70.659251585,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.34,1,141.31850317,,,,,
8453131,1,3,2,1,1,3,119.85535337,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,1,359.56606011,,,,,
8453132,1,2,1,1,1,2,73.809193884,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,1,147.61838777,,,,,
8453134,1,1,1,2,1,1,51.563267335,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.14,0,51.563267335,20250731,1,2,2,2
8453135,1,1,1,2,10,1,69.433968535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,69.433968535,20250731,1,2,1,2
8453136,1,2,2,2,1,2,67.332177309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,134.66435462,,,,,
8453137,1,3,2,2,1,3,68.270987266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,204.8129618,,,,,
8453138,1,1,1,6,9,1,83.811931603,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.36,1,83.811931603,20250731,1,2,2,2
8453139,1,3,1,1,1,3,103.42721111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,310.28163332,,,,,
8453140,1,4,3,1,1,4,109.16969438,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,436.67877751,,,,,
8453141,1,4,1,1,1,4,95.465482158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.09,0,381.86192863,,,,,
8453142,1,4,1,2,1,4,90.80776577,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.24,0,363.23106308,,,,,
8453143,1,6,3,2,1,6,126.98349786,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,761.90098717,,,,,
8453144,1,3,1,1,10,3,166.07948036,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.23,0,498.23844108,,,,,
8453145,1,5,2,1,10,5,196.60866292,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,983.04331458,,,,,
8453146,1,2,2,6,8,2,99.802979882,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0.57,1,199.60595976,,,,,
8453147,1,5,1,6,8,5,293.29904022,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0.47,1,1466.4952011,,,,,
8453148,1,3,1,2,1,3,110.5764028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.7292084,,,,,
8453149,1,1,1,2,4,1,77.328271075,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0.44,1,77.328271075,20250731,2,2,2,2
8453150,1,7,2,6,4,7,169.54799609,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0.62,1,1186.8359727,,,,,
8453151,1,4,1,6,4,4,61.496164365,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0.52,1,245.98465746,,,,,
8453152,1,2,2,1,1,2,67.137409687,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,134.27481937,,,,,
8453153,1,6,2,2,10,6,72.760114421,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0.43,1,436.56068653,,,,,
8453154,1,4,2,1,1,4,158.25108661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,633.00434643,,,,,
8453155,1,3,2,1,1,3,81.323784436,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,243.97135331,,,,,
8453156,1,3,1,1,10,3,155.34071101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14,0,466.02213304,,,,,
8453157,1,2,1,1,1,2,94.377794001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.755588,,,,,
8453158,1,2,2,1,1,2,67.137409687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,134.27481937,,,,,
8453159,1,1,1,1,10,1,131.86928405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,131.86928405,20250731,2,2,2,2
8453160,1,7,2,1,1,7,154.50646565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14,0,1081.5452596,,,,,
8453161,1,1,2,1,1,1,131.86928405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.86928405,20250731,1,2,2,2
8453163,1,1,1,1,1,1,12.950974517,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,12.950974517,20250731,1,2,2,2
8453164,1,1,1,1,1,1,14.876848101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,14.876848101,20250731,1,2,2,2
8453165,1,5,2,1,1,5,35.447301406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,177.23650703,,,,,
8453166,1,1,1,1,1,1,12.950974517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,12.950974517,20250731,1,2,2,2
8453167,1,2,1,1,1,2,26.916329306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,53.832658612,,,,,
8453168,1,3,2,1,1,3,20.194048773,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,60.582146319,,,,,
8453169,1,2,1,1,1,2,15.164870993,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,30.329741986,,,,,
8453170,1,3,2,1,1,3,25.254724227,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,75.764172681,,,,,
8453171,1,3,2,1,1,3,19.083706588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,57.251119764,,,,,
8453172,1,4,3,1,1,4,238.19367298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,952.77469191,,,,,
8453173,1,2,2,1,1,2,244.23782211,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,488.47564423,,,,,
8453175,1,8,2,1,1,8,224.08579985,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.29,0,1792.6863988,,,,,
8453176,1,7,3,1,1,7,305.30172731,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0,2137.1120912,,,,,
8453177,1,1,1,1,1,1,391.00753584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.00753584,20250731,1,2,2,2
8453178,1,4,2,2,3,4,447.59759171,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,1790.3903668,,,,,
8453179,1,5,2,2,3,5,440.52312225,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,2202.6156113,,,,,
8453180,1,2,1,2,3,2,414.98128965,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.28,0,829.9625793,,,,,
8453181,1,1,1,2,3,1,294.58369935,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,294.58369935,20250731,1,2,2,2
8453182,1,1,1,2,9,1,246.8349083,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,246.8349083,20250731,1,2,2,2
8453183,1,1,1,2,3,1,246.8349083,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,246.8349083,20250731,1,2,2,2
8453184,1,2,1,2,3,2,310.59252646,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.13,0,621.18505292,,,,,
8453185,2,2,1,1,1,2,179.33649553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,358.67299106,20250731,2,2,2,2
8453185,1,5,2,1,1,5,179.33649553,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,896.68247764,,,,,
8453186,1,1,1,2,8,1,128.71983366,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,128.71983366,20250731,1,2,2,2
8453187,1,3,2,2,10,3,193.4220491,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0.43,1,580.26614731,,,,,
8453188,1,5,3,2,1,5,260.02719217,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.34,1,1300.1359609,,,,,
8453189,1,1,1,2,1,1,128.71983366,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.24,0,128.71983366,20250731,1,2,2,2
8453190,1,1,1,1,1,1,145.81893118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.81893118,20250731,1,2,2,2
8453191,1,4,3,1,1,4,197.0389084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,788.15563358,,,,,
8453192,1,3,2,1,1,3,221.47643798,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,664.42931395,,,,,
8453193,1,2,2,1,1,2,153.33794592,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.25,0,306.67589183,,,,,
8453194,1,2,2,1,1,2,222.91788274,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,445.83576549,,,,,
8453195,1,3,2,1,1,3,250.80722504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,752.42167511,,,,,
8453196,1,2,1,1,1,2,232.54940406,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.25,0,465.09880811,,,,,
8453197,1,3,1,1,1,3,163.33579763,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.19,0,490.00739289,,,,,
8453198,1,4,1,1,1,4,329.90819475,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.34,1,1319.632779,,,,,
8453199,1,4,2,1,1,4,166.62430652,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.45,1,666.49722607,,,,,
8453200,1,1,1,1,1,1,196.1095444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,196.1095444,20250731,1,2,2,2
8453201,1,3,2,1,1,3,217.46403786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.39211357,,,,,
8453202,1,4,3,1,1,4,165.26551649,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,661.06206597,,,,,
8453203,1,4,2,1,1,4,193.83371997,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,1,775.33487989,,,,,
8453204,1,2,2,1,1,2,125.27374232,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,250.54748464,,,,,
8453205,1,1,1,1,1,1,85.74929725,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,85.74929725,20250731,1,2,2,2
8453206,1,5,2,1,1,5,62.073187253,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,310.36593626,,,,,
8453207,1,2,2,1,1,2,126.35319544,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0,252.70639089,,,,,
8453209,1,4,2,1,1,4,157.7739718,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,631.09588719,,,,,
8453210,1,3,2,1,1,3,152.69813939,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,458.09441816,,,,,
8453211,1,3,2,1,1,3,131.67393076,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.25,0,395.02179227,,,,,
8453212,1,5,1,1,1,5,155.2499996,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.29,0,776.24999801,,,,,
8453213,1,4,2,1,1,4,184.37787695,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,737.51150781,,,,,
8453214,1,4,2,1,1,4,88.000160436,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.2,0,352.00064174,,,,,
8453215,1,3,2,1,1,3,127.33289887,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,381.9986966,,,,,
8453216,1,2,1,1,1,2,118.0635436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,236.1270872,,,,,
8453217,1,4,2,1,1,4,88.000160436,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,352.00064174,,,,,
8453218,1,2,2,1,1,2,234.71223958,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,469.42447916,,,,,
8453220,1,3,3,2,2,3,113.41012755,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24,0,340.23038265,,,,,
8453221,1,8,2,2,2,8,168.00915274,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.39,1,1344.0732219,,,,,
