"DIRECTORIO","SECUENCIA_P","SECUENCIA_ENCUESTA","P5010","P8526","P8530","REGION","DEPARTAMENTO","PERSONAS","FEX_C","logro_educativo","analfabetismo","inasistencia_escolar","rezago_escolar","atencion_integral","trabajo_infantil","aseguramiento_salud","barreras_acceso_salud","desempleo_larga_duracion","empleo_formal","acueducto","alcantarillado","pisos","paredes","hacinamiento","IPM","POBRE","FEXP","PERIODO","P1075","P1077S21","P1077S22","P1077S23"
8378558,1,2,2,2,3,5,95,2,9.92777750723572,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.3,0,19.8555550144714,NA,NA,NA,NA,NA
8378559,1,4,4,2,3,5,95,4,5.61571252934546,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0.55,1,22.4628501173818,NA,NA,NA,NA,NA
8378561,1,2,2,2,3,5,95,2,5.61571252934546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,11.2314250586909,NA,NA,NA,NA,NA
8378562,1,3,2,2,3,5,95,3,7.38189965482616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,22.1456989644785,NA,NA,NA,NA,NA
8378563,1,1,1,1,1,2,15,1,138.270940800491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.270940800491,20250731,1,2,2,2
8378564,1,1,1,1,1,2,15,1,99.5384138760527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,99.5384138760527,20250731,2,2,2,2
8378565,1,3,2,1,1,2,15,3,119.250463028471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.751389085413,NA,NA,NA,NA,NA
8378566,1,3,2,1,1,2,15,3,92.4204263730715,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.25,0,277.261279119215,NA,NA,NA,NA,NA
8378567,1,1,1,1,1,2,15,1,89.2271872258605,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,89.2271872258605,20250731,2,2,2,2
8378568,1,2,1,1,1,2,15,2,100.393095515757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,200.786191031514,NA,NA,NA,NA,NA
8378569,1,4,3,1,1,2,15,4,98.2994689414451,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.3,0,393.19787576578,NA,NA,NA,NA,NA
8378570,1,3,2,1,1,2,15,3,151.686473181014,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,455.059419543042,NA,NA,NA,NA,NA
8378571,1,4,3,1,1,2,15,4,137.718996962576,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2,0,550.875987850304,NA,NA,NA,NA,NA
8378572,1,3,2,1,1,2,15,3,183.393999991026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,550.181999973078,NA,NA,NA,NA,NA
8378573,1,1,1,1,1,2,15,1,142.305783068519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.305783068519,20250731,1,1,2,2
8378574,1,4,3,1,1,2,15,4,117.2648153266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.0592613064,NA,NA,NA,NA,NA
8378575,1,4,3,1,1,2,15,4,205.658869844425,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.2,0,822.6354793777,NA,NA,NA,NA,NA
8378576,1,4,3,1,1,2,15,4,157.803354536263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,631.213418145052,NA,NA,NA,NA,NA
8378577,1,5,4,1,1,2,15,5,120.214494655308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,601.07247327654,NA,NA,NA,NA,NA
8378578,1,4,3,1,1,2,15,4,185.628993631868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,742.515974527472,NA,NA,NA,NA,NA
8378579,1,3,3,1,1,2,15,3,137.559946671027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.679840013081,NA,NA,NA,NA,NA
8378580,1,3,1,1,1,2,15,3,303.690839948008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.24,0,911.072519844024,NA,NA,NA,NA,NA
8378581,1,4,2,1,1,2,15,4,355.593607445476,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,1422.3744297819,NA,NA,NA,NA,NA
8378583,1,1,1,1,1,2,15,1,196.457719181878,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,196.457719181878,20250731,1,2,2,2
8378585,1,2,2,1,1,2,15,2,215.200930311869,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,430.401860623738,NA,NA,NA,NA,NA
8378586,1,1,1,1,1,2,15,1,354.362578164535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,354.362578164535,20250731,1,2,2,2
8378587,1,2,2,1,1,2,15,2,332.52129285891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.04258571782,NA,NA,NA,NA,NA
8378588,1,1,1,1,1,2,15,1,281.658345404231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,281.658345404231,20250731,2,2,2,2
8378589,1,4,2,1,1,2,15,4,197.638079592278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,790.552318369112,NA,NA,NA,NA,NA
8378590,1,2,2,2,4,2,68,2,62.0160635201199,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.28,0,124.03212704024,NA,NA,NA,NA,NA
8378591,1,2,2,5,2,2,68,2,55.5165141671233,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0.39,1,111.033028334247,NA,NA,NA,NA,NA
8378592,1,4,3,2,4,2,68,4,47.0595406587373,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,188.238162634949,NA,NA,NA,NA,NA
8378593,1,3,1,2,2,2,68,3,48.8222300043902,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,146.466690013171,NA,NA,NA,NA,NA
8378594,1,3,2,5,2,2,68,3,43.9540574453047,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.29,0,131.862172335914,NA,NA,NA,NA,NA
8378595,1,1,1,1,4,2,68,1,48.2625486203859,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34,1,48.2625486203859,20250731,2,2,2,2
8378596,1,3,2,2,4,2,68,3,52.7428767669383,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,158.228630300815,NA,NA,NA,NA,NA
8378597,1,3,2,2,2,2,68,3,33.2497251273004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,99.7491753819012,NA,NA,NA,NA,NA
8378600,1,1,1,1,2,2,15,1,85.212115008237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,85.212115008237,20250731,2,2,2,2
8378601,1,5,3,1,2,2,15,5,46.4990565745174,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,232.495282872587,NA,NA,NA,NA,NA
8378602,1,4,2,1,2,2,15,4,46.4990565745174,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.2,0,185.99622629807,NA,NA,NA,NA,NA
8378603,1,2,1,1,2,2,15,2,46.4990565745174,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,92.9981131490348,NA,NA,NA,NA,NA
8378604,1,1,1,1,2,2,15,1,85.212115008237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,85.212115008237,20250731,2,2,2,2
8378606,1,5,2,1,1,2,15,5,117.440014946209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,587.200074731045,NA,NA,NA,NA,NA
8378607,1,2,1,1,1,2,15,2,102.733748583399,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,205.467497166798,NA,NA,NA,NA,NA
8378608,1,3,1,1,1,2,15,3,128.436141950906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.14,0,385.308425852718,NA,NA,NA,NA,NA
8378610,1,4,2,1,1,2,15,4,111.649226863682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,446.596907454728,NA,NA,NA,NA,NA
8378611,1,2,1,1,1,2,15,2,67.8830423887225,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,135.766084777445,NA,NA,NA,NA,NA
8378612,1,5,2,1,1,2,15,5,115.44700894967,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,577.23504474835,NA,NA,NA,NA,NA
8378613,1,3,2,1,1,2,15,3,93.8264678633316,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,281.479403589995,NA,NA,NA,NA,NA
8378614,1,2,1,1,1,2,15,2,102.733748583399,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,205.467497166798,NA,NA,NA,NA,NA
8378615,1,3,2,1,1,2,15,3,108.524536665927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,325.573609997781,NA,NA,NA,NA,NA
8378617,1,1,1,1,1,2,15,1,109.481698749341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,109.481698749341,20250731,1,2,2,2
8378618,1,2,1,2,6,2,15,2,60.9481836342318,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.28,0,121.896367268464,NA,NA,NA,NA,NA
8378619,1,3,2,2,2,2,15,3,60.9481836342318,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,182.844550902695,NA,NA,NA,NA,NA
8378620,1,4,2,2,6,2,15,4,243.792734536927,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0.43,1,975.170938147708,NA,NA,NA,NA,NA
8378621,1,1,1,2,6,2,15,1,60.9481836342318,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.38,1,60.9481836342318,20250731,2,2,2,2
8378622,1,5,4,2,6,2,15,5,241.114798984405,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.29,0,1205.57399492203,NA,NA,NA,NA,NA
8378623,1,3,2,1,1,2,15,3,374.861744136671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1124.58523241001,NA,NA,NA,NA,NA
8378624,1,1,1,1,1,2,15,1,342.020647977097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,342.020647977097,20250731,1,2,1,2
8378625,1,3,2,1,1,2,15,3,324.475442281439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,973.426326844317,NA,NA,NA,NA,NA
8378626,1,2,2,1,1,2,15,2,212.066513487374,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,424.133026974748,NA,NA,NA,NA,NA
8378627,1,2,1,1,1,2,15,2,320.940062686248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,641.880125372496,NA,NA,NA,NA,NA
8378628,1,2,2,1,1,2,15,2,250.768011991293,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,501.536023982586,NA,NA,NA,NA,NA
8378629,1,4,1,1,1,2,15,4,419.967657590953,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.29,0,1679.87063036381,NA,NA,NA,NA,NA
8378630,1,1,1,1,1,2,15,1,189.615384227988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,189.615384227988,20250731,2,2,2,2
8378631,1,2,1,1,1,2,15,2,212.066513487374,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,424.133026974748,NA,NA,NA,NA,NA
8378632,1,3,2,1,1,2,15,3,174.44217178643,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,523.32651535929,NA,NA,NA,NA,NA
8378633,1,3,2,1,1,2,15,3,339.030475192714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,1017.09142557814,NA,NA,NA,NA,NA
8378634,1,4,4,1,1,2,50,4,443.012292332036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,1772.04916932814,NA,NA,NA,NA,NA
8378635,1,2,1,1,1,2,50,2,305.909783300986,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,611.819566601972,NA,NA,NA,NA,NA
8378636,1,3,3,1,2,2,50,3,242.55391055171,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,727.66173165513,NA,NA,NA,NA,NA
8378637,1,2,2,1,2,2,50,2,204.276125315501,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,408.552250631002,NA,NA,NA,NA,NA
8378638,1,4,3,1,1,2,50,4,385.811672758604,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,1543.24669103442,NA,NA,NA,NA,NA
8378639,1,3,1,1,10,2,50,3,274.838110997558,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0.34,1,824.514332992674,NA,NA,NA,NA,NA
8378640,1,3,3,1,1,2,50,3,133.317610830601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,399.952832491803,NA,NA,NA,NA,NA
8378641,1,4,2,1,10,2,50,4,137.946168879624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,551.784675518496,NA,NA,NA,NA,NA
8378642,1,2,1,1,10,2,50,2,145.983244738948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,291.966489477896,NA,NA,NA,NA,NA
8378643,1,6,3,1,1,2,50,6,146.469125449089,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.3,0,878.814752694534,NA,NA,NA,NA,NA
8378644,1,1,1,1,1,2,50,1,147.558809112486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.558809112486,20250731,1,1,1,2
8378645,1,5,3,1,1,2,50,5,131.708295873902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,658.54147936951,NA,NA,NA,NA,NA
8378646,1,7,3,1,10,2,50,7,194.523276588457,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0,1361.6629361192,NA,NA,NA,NA,NA
8378647,1,1,1,1,10,2,50,1,147.558809112486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,147.558809112486,20250731,2,2,2,2
8378648,1,2,1,1,1,2,50,2,245.159319524625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,490.31863904925,NA,NA,NA,NA,NA
8378649,1,1,1,1,1,2,50,1,243.769399148084,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,243.769399148084,20250731,2,2,2,2
8378650,1,1,1,1,1,2,50,1,222.004274224148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,222.004274224148,20250731,1,2,2,2
8378651,1,2,1,2,4,2,50,2,23.0398359524389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,46.0796719048778,NA,NA,NA,NA,NA
8378652,1,1,1,3,3,2,50,1,42.7857477018484,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.14,0,42.7857477018484,20250731,1,2,2,2
8378653,1,2,1,3,10,2,50,2,42.7857477018484,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,85.5714954036968,NA,NA,NA,NA,NA
8378655,1,3,2,2,10,2,50,3,76.9921461687686,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,230.976438506306,NA,NA,NA,NA,NA
8378656,1,2,1,1,2,2,50,2,27.659473261801,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,55.318946523602,NA,NA,NA,NA,NA
8378657,1,2,2,3,10,2,50,2,93.53040691361,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,187.06081382722,NA,NA,NA,NA,NA
8378658,1,2,1,2,10,2,50,2,28.7037956240801,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,57.4075912481602,NA,NA,NA,NA,NA
8378659,1,3,2,4,3,2,50,3,80.1430386139639,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.48,1,240.429115841892,NA,NA,NA,NA,NA
8378660,1,4,1,2,3,2,50,4,114.815182496321,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.39,1,459.260729985284,NA,NA,NA,NA,NA
8378661,1,1,1,3,6,2,50,1,78.0657865761041,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,78.0657865761041,20250731,2,2,2,2
8378662,1,1,1,2,4,2,50,1,44.2337370579163,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,44.2337370579163,20250731,2,2,2,2
8378663,1,2,1,3,6,2,50,2,44.0502722317571,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0.28,0,88.1005444635142,NA,NA,NA,NA,NA
8378664,1,2,1,2,6,2,50,2,24.9598222818088,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34,1,49.9196445636176,NA,NA,NA,NA,NA
8378665,1,2,1,2,4,2,50,2,24.9598222818088,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,49.9196445636176,NA,NA,NA,NA,NA
8378666,1,4,3,2,3,2,50,4,41.1934420166404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,164.773768066562,NA,NA,NA,NA,NA
8378667,1,1,1,2,4,2,50,1,55.1198991408266,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0.32,0,55.1198991408266,20250731,1,2,2,2
8378668,1,2,1,2,6,2,50,2,24.9598222818088,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34,1,49.9196445636176,NA,NA,NA,NA,NA
8378669,1,2,2,2,4,2,50,2,29.8449207418313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,59.6898414836626,NA,NA,NA,NA,NA
8378670,1,1,1,2,3,2,50,1,44.2337370579163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,44.2337370579163,20250731,1,2,2,2
8378671,1,4,3,2,6,2,50,4,24.9598222818088,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,99.8392891272352,NA,NA,NA,NA,NA
8378672,1,1,1,3,3,2,50,1,70.2439089171123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14,0,70.2439089171123,20250731,1,2,2,2
8378673,1,2,2,3,3,2,50,2,31.8083942510711,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,63.6167885021422,NA,NA,NA,NA,NA
8378674,1,1,1,3,3,2,50,1,31.8083942510711,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.14,0,31.8083942510711,20250731,1,2,1,2
8378675,1,3,2,2,3,2,50,3,45.009581884088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.028745652264,NA,NA,NA,NA,NA
8378676,1,4,2,2,2,2,50,4,56.7477433599609,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.19,0,226.990973439844,NA,NA,NA,NA,NA
8378677,1,6,3,2,3,2,50,6,60.1377335041138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,360.826401024683,NA,NA,NA,NA,NA
8378678,1,2,2,2,3,2,50,2,28.9388253929306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,57.8776507858612,NA,NA,NA,NA,NA
8378679,1,3,1,2,3,2,50,3,38.6384028423196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,0,115.915208526959,NA,NA,NA,NA,NA
8378680,1,1,1,2,6,2,50,1,55.1198991408266,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,55.1198991408266,20250731,1,2,2,2
8378681,1,3,2,2,1,2,50,3,39.375914261478,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.3,0,118.127742784434,NA,NA,NA,NA,NA
8378682,1,4,3,2,3,2,50,4,27.659473261801,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,110.637893047204,NA,NA,NA,NA,NA
8378683,1,3,2,2,3,2,50,3,27.659473261801,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,82.978419785403,NA,NA,NA,NA,NA
8378684,1,2,2,2,3,2,50,2,33.0729433062064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1458866124128,NA,NA,NA,NA,NA
8378685,1,2,1,2,2,2,50,2,24.9598222818088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,49.9196445636176,NA,NA,NA,NA,NA
8378686,1,3,1,2,6,2,50,3,73.5723733933898,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,220.717120180169,NA,NA,NA,NA,NA
8378687,1,1,1,2,6,2,50,1,24.9598222818088,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,24.9598222818088,20250731,1,2,2,2
8378688,1,2,1,2,2,2,50,2,24.9598222818088,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3,0,49.9196445636176,NA,NA,NA,NA,NA
8378689,1,4,3,2,1,2,50,4,35.2080700996926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,140.83228039877,NA,NA,NA,NA,NA
8378690,1,5,3,2,3,2,50,5,65.0401683392382,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.2,0,325.200841696191,NA,NA,NA,NA,NA
8378691,1,2,1,1,1,2,50,2,72.5277093308668,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0,145.055418661734,NA,NA,NA,NA,NA
8378692,1,2,1,2,1,2,50,2,27.659473261801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,55.318946523602,NA,NA,NA,NA,NA
8378693,1,2,2,2,3,2,50,2,27.659473261801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,55.318946523602,NA,NA,NA,NA,NA
8378695,1,2,2,1,3,2,50,2,186.193794945845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,372.38758989169,NA,NA,NA,NA,NA
8378696,1,3,2,1,3,2,50,3,144.834354880878,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,434.503064642634,NA,NA,NA,NA,NA
8378697,1,2,1,1,3,2,50,2,247.041210721571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,494.082421443142,NA,NA,NA,NA,NA
8378698,1,1,1,1,3,2,50,1,237.868166504957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.868166504957,20250731,1,2,2,2
8378699,1,2,1,1,3,2,50,2,135.661310664264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.322621328528,NA,NA,NA,NA,NA
8378701,1,2,1,1,3,2,50,2,156.529549525066,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,313.059099050132,NA,NA,NA,NA,NA
8378702,1,1,1,1,3,2,50,1,134.297517493983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,134.297517493983,20250731,2,2,2,2
8378703,1,1,1,1,3,2,50,1,169.71118815649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,169.71118815649,20250731,2,2,2,2
8378704,1,3,2,1,3,2,50,3,170.883611268494,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.25,0,512.650833805482,NA,NA,NA,NA,NA
8378705,1,2,1,1,3,2,50,2,108.592374983015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,217.18474996603,NA,NA,NA,NA,NA
8378706,1,2,2,1,1,2,50,2,74.3661843066284,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,148.732368613257,NA,NA,NA,NA,NA
8378707,1,2,2,1,3,2,50,2,108.592374983015,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,1,217.18474996603,NA,NA,NA,NA,NA
8378708,1,3,3,1,3,2,50,3,179.652328435591,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.3,0,538.956985306773,NA,NA,NA,NA,NA
8378710,1,1,1,1,3,2,50,1,78.6915620517693,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2,0,78.6915620517693,20250731,2,2,2,2
8378711,1,3,2,1,3,2,50,3,170.883611268494,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,512.650833805482,NA,NA,NA,NA,NA
8378712,1,2,2,1,3,2,50,2,74.3661843066284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,148.732368613257,NA,NA,NA,NA,NA
8378713,1,6,2,2,4,5,85,6,54.9196069043031,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.37,1,329.517641425819,NA,NA,NA,NA,NA
8378714,1,5,2,1,1,5,85,5,106.775665205038,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,533.87832602519,NA,NA,NA,NA,NA
8378715,1,4,2,1,1,5,85,4,80.0990718822631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.15,0,320.396287529052,NA,NA,NA,NA,NA
8378716,1,2,2,1,1,5,85,2,110.09375575739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,220.18751151478,NA,NA,NA,NA,NA
8378717,1,2,1,2,1,5,85,2,79.3334285194378,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.18,0,158.666857038876,NA,NA,NA,NA,NA
8378718,1,1,1,2,1,5,85,1,88.4943124231452,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.28,0,88.4943124231452,20250731,2,2,2,2
8378719,1,4,2,2,1,5,85,4,78.6443281997965,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.23,0,314.577312799186,NA,NA,NA,NA,NA
8378720,1,4,2,2,1,5,85,4,69.3684581724695,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0.23,0,277.473832689878,NA,NA,NA,NA,NA
8378721,1,4,2,1,2,5,85,4,68.262949295714,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.24,0,273.051797182856,NA,NA,NA,NA,NA
8378723,1,3,2,1,1,5,85,3,68.1479631720944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,204.443889516283,NA,NA,NA,NA,NA
8378724,1,2,1,1,1,5,85,2,61.9636480029763,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.34,1,123.927296005953,NA,NA,NA,NA,NA
8378725,1,3,2,1,1,5,85,3,97.2318747565852,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.2,0,291.695624269756,NA,NA,NA,NA,NA
8378726,1,3,2,1,1,5,85,3,130.072208431164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,390.216625293492,NA,NA,NA,NA,NA
8378727,1,2,1,1,1,5,85,2,79.3334285194378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,158.666857038876,NA,NA,NA,NA,NA
8378728,1,1,1,1,1,5,85,1,85.8443812100996,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0,85.8443812100996,20250731,2,2,2,2
8378729,1,3,1,1,1,5,85,3,78.5293420761769,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.19,0,235.588026228531,NA,NA,NA,NA,NA
8378730,1,3,1,1,1,5,85,3,79.4484146430575,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.19,0,238.345243929173,NA,NA,NA,NA,NA
8378731,1,3,2,1,1,5,85,3,99.9506621671375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,299.851986501413,NA,NA,NA,NA,NA
