DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
8457499,3,1,1,1,4,1,1
8457500,5,1,1,1,4,1,1
8457501,6,1,1,1,6,1,1
8457502,3,1,1,1,4,1,1
8457503,7,1,1,1,6,1,1
8457504,8,1,1,1,6,1,1
8457505,1,1,1,1,4,2,1
8457506,1,1,1,1,6,1,1
8457507,7,1,1,1,6,1,1
8457508,3,1,1,1,6,1,1
8457509,3,1,1,1,6,1,1
8457510,2,1,1,1,7,1,1
8457511,4,1,1,1,6,1,1
8457512,4,1,1,1,6,2,1
8457513,4,1,1,1,6,1,1
8457515,4,1,1,1,6,1,1
8457516,4,1,1,1,6,1,1
8457517,3,1,1,6,4,1,1
8457518,8,1,1,1,4,1,1
8457520,6,1,2,1,6,2,1
8457521,5,1,2,1,6,2,1
8457522,2,1,2,1,4,2,1
8457523,2,1,2,1,4,2,1
8457524,2,1,2,1,4,1,1
8457525,4,1,2,1,4,1,1
8457526,4,1,2,1,6,1,1
8457527,5,1,2,1,4,1,1
8457529,4,1,2,1,4,1,1
8457530,3,1,2,1,4,1,1
8457531,1,1,2,1,6,1,1
8457533,2,1,2,1,6,2,1
8457534,3,1,2,5,7,2,1
8457535,4,1,2,1,6,2,1
8457537,4,1,2,5,6,2,2
8457538,2,1,2,5,6,2,2
8457539,1,1,2,1,6,2,2
8457541,5,1,2,1,6,2,2
8457542,1,1,2,1,6,1,1
8457543,5,1,2,1,6,2,2
8457544,5,1,2,1,6,1,1
8457545,5,1,2,1,6,2,2
8457546,1,1,2,1,6,1,1
8457547,1,1,2,1,6,2,2
8457548,5,1,2,5,6,1,1
8457549,1,1,2,5,7,1,1
8457550,4,1,2,1,6,1,1
8457551,5,1,2,1,6,1,1
8457552,1,1,2,1,4,1,1
8457553,1,1,2,1,4,1,1
8457554,3,1,2,1,4,1,1
8457555,3,1,2,1,3,1,1
8457556,1,1,2,1,3,1,1
8457557,3,1,2,1,3,1,1
8457558,3,1,2,1,6,2,2
8457559,2,1,2,1,6,2,1
8457560,3,1,2,1,4,2,2
8457561,1,1,2,1,6,2,1
8457562,1,1,2,1,6,2,1
8457563,3,1,2,5,7,2,2
8457564,2,1,2,1,6,2,1
8457565,2,1,2,5,6,2,2
8457566,3,1,2,1,4,1,1
8457567,1,1,2,1,6,2,2
8457568,1,1,2,1,6,1,1
8457569,2,1,2,1,4,2,1
8457570,2,1,2,1,6,2,2
8457571,3,1,2,5,7,2,2
8457572,6,1,2,5,7,2,2
8457573,3,1,2,1,4,2,1
8457574,2,1,2,1,6,1,1
8457575,2,1,2,1,6,2,1
8457576,4,1,2,5,7,1,1
8457577,5,1,2,1,6,1,1
8457578,2,1,2,1,6,2,1
8457579,3,1,2,5,6,2,1
8457580,3,1,2,1,4,2,1
8457581,3,1,2,1,4,2,1
8457582,1,1,2,1,4,1,1
8457583,1,1,2,1,4,1,1
8457584,2,1,2,1,4,2,1
8457585,2,1,2,1,6,1,1
8457586,3,1,2,1,6,1,1
8457588,3,1,2,1,4,1,1
8457589,2,1,2,1,4,1,1
8457591,1,1,2,1,6,2,1
8457592,1,1,2,1,4,2,1
8457593,5,1,2,1,4,2,1
8457594,2,1,2,1,4,2,1
8457595,2,1,2,1,4,2,1
8457596,1,1,2,1,4,2,1
8457597,3,1,2,1,6,2,1
8457598,3,1,2,5,6,2,1
8457599,3,1,2,1,5,2,1
8457600,3,1,2,5,6,1,1
8457601,2,1,2,1,7,1,1
8457602,3,1,2,1,6,1,1
8457603,2,1,2,1,4,1,1
8457604,3,1,2,1,4,1,1
8457605,2,1,3,1,6,2,1
8457606,3,1,1,1,4,1,1
8457607,2,1,1,1,4,1,1
8457608,2,1,1,1,4,1,1
8457609,1,1,1,1,4,1,1
8457610,2,1,1,1,4,1,1
8457611,2,2,1,1,4,1,1
8457612,3,1,1,1,4,1,1
8457613,2,1,1,1,4,1,1
8457614,6,1,1,1,4,1,1
8457616,1,1,1,1,4,1,1
8457617,3,1,1,1,4,1,1
8457618,3,1,1,1,6,1,1
8457619,5,1,1,1,6,1,1
8457620,1,1,3,1,6,2,2
8457621,2,1,3,1,6,2,2
8457622,4,1,3,1,6,2,2
8457623,2,1,3,1,4,2,2
8457624,1,1,2,5,5,2,2
8457625,2,1,2,5,5,2,2
8457626,1,1,2,5,5,2,2
8457627,6,1,2,5,5,2,2
8457628,4,1,2,5,5,2,2
8457629,1,1,2,5,5,2,2
8457630,4,1,2,5,5,2,2
8457631,6,1,2,5,5,2,2
8457632,2,1,2,5,5,2,2
8457633,2,1,3,1,4,1,2
8457634,2,1,3,1,6,2,2
8457635,3,1,3,1,6,2,2
8457636,4,1,3,1,6,2,2
8457637,4,1,3,1,4,2,2
8457638,5,1,3,1,4,2,2
8457639,4,1,3,3,6,2,2
8457640,3,1,3,4,6,2,2
8457641,4,1,2,8,6,2,2
8457642,2,1,2,8,6,2,2
8457643,2,1,2,4,6,2,2
8457644,1,1,2,1,6,2,2
8457645,1,1,2,1,4,1,1
8457646,1,1,2,1,4,1,1
8457647,4,1,2,1,4,1,1
8457648,2,1,2,1,6,1,1
8457649,4,1,2,1,4,1,1
8457650,3,1,1,1,4,1,1
8457651,4,1,1,1,4,1,1
8457652,3,1,1,1,4,1,1
8457653,2,1,1,1,4,1,1
8457654,2,1,3,1,6,2,1
8457655,3,1,3,1,6,2,1
8457656,2,1,3,1,4,2,1
8457657,2,1,3,1,4,2,1
8457658,2,1,3,1,4,2,1
8457659,2,1,3,1,6,2,1
8457660,2,1,3,1,6,2,1
8457661,4,1,3,1,6,2,1
8457662,1,1,3,1,4,2,1
8457663,1,1,3,1,4,2,1
8457664,2,1,3,1,6,2,1
8457665,4,1,3,5,6,2,1
8457666,6,1,3,5,6,2,1
8457667,4,1,3,5,5,2,1
8457668,1,1,1,1,4,1,1
8457669,1,1,1,1,4,1,1
8457670,3,1,2,5,6,2,1
8457671,1,1,2,1,6,2,1
8457672,2,1,2,1,6,2,1
8457673,2,1,1,1,6,1,1
8457674,2,1,3,1,4,2,1
8457675,4,1,3,1,4,2,1
8457676,2,1,3,1,4,2,1
8457677,1,1,3,3,4,2,1
8457678,1,1,3,5,4,2,1
8457679,1,1,3,1,4,2,1
8457680,4,1,3,1,4,2,1
8457681,3,1,3,1,4,2,1
8457682,2,1,3,1,4,2,1
8457683,1,1,3,1,4,2,1
8457684,3,1,1,1,4,1,1
8457685,2,1,1,1,4,1,1
8457686,6,1,1,1,4,1,1
8457688,1,1,1,6,4,1,1
8457690,3,1,1,1,4,2,1
8457691,1,1,1,1,4,1,1
8457692,2,1,1,1,6,1,1
8457693,1,1,1,1,6,1,1
8457694,1,1,1,1,4,1,1
8457695,2,1,1,1,4,1,1
8457696,1,1,1,1,4,1,1
8457697,1,1,1,1,4,1,1
8457698,1,1,1,1,4,1,1
8457699,1,1,1,1,4,1,1
8457700,2,1,1,1,4,1,1
8457701,3,1,1,8,4,1,1
8457702,1,1,1,1,4,1,1
8457703,1,1,1,1,4,1,1
8457704,1,1,1,5,6,2,1
8457705,1,1,1,1,4,1,1
8457706,1,1,1,1,4,1,1
8457707,3,1,1,1,4,1,1
8457736,4,1,1,1,4,1,2
8457737,8,1,1,1,6,1,2
8457738,1,1,1,1,4,1,2
8457739,3,1,1,1,4,1,2
8457740,1,1,1,1,6,2,2
8457741,1,1,1,5,7,2,2
8457742,2,1,1,5,5,1,2
8457744,3,1,1,1,4,1,2
8457745,1,1,1,1,6,1,1
8457746,1,1,1,1,4,1,1
8457747,5,1,1,1,4,1,1
8457748,2,1,1,1,4,1,1
8457749,3,1,1,1,4,1,1
8457750,1,1,1,1,4,1,1
8457751,1,1,1,1,3,1,1
8457752,1,1,1,1,6,1,1
8457753,2,1,1,1,4,1,1
8457754,4,1,1,1,3,1,2
8457755,1,1,1,1,4,1,2
8457756,3,1,1,1,4,1,1
8457757,1,1,1,1,4,1,1
8457758,1,1,1,1,4,1,1
8457759,1,1,1,1,4,1,1
8457760,3,1,1,1,6,1,1
8457761,3,1,1,1,6,1,2
8457762,6,1,1,5,5,2,1
8457763,1,1,1,1,4,2,2
8457764,3,1,1,1,4,2,1
8457765,3,1,1,1,4,2,2
8457773,4,1,1,1,4,1,1
8457774,5,1,1,1,4,1,1
8457775,2,1,1,1,4,1,1
8457776,2,1,1,1,4,1,1
8457777,3,1,1,1,4,1,1
8457778,2,1,1,1,4,1,1
8457779,3,1,1,1,6,1,1
8457780,5,1,1,1,4,1,1
8457781,3,1,1,1,4,1,1
8457782,3,1,1,1,6,1,1
8457783,2,1,1,1,4,1,1
8457784,1,1,1,1,6,1,1
8457785,1,1,1,1,4,1,1
8457786,1,1,1,1,4,1,1
8457787,1,1,1,1,4,1,1
8457788,1,1,1,1,6,1,1
8457789,4,1,1,1,6,1,1
8457790,4,1,1,1,4,2,1
8457791,1,1,1,1,4,1,1
8457792,5,1,1,1,6,1,1
8457793,3,1,1,1,4,1,1
8457794,2,1,1,1,4,1,1
8457795,2,1,1,1,6,1,1
8457796,5,1,1,1,4,1,1
8457797,3,1,1,1,6,1,1
8457798,3,1,1,1,4,1,1
8457799,2,1,1,1,6,1,1
8457800,2,1,1,1,4,1,1
8457801,2,1,1,1,4,1,1
8457802,2,1,1,1,4,1,1
8457803,3,1,1,1,6,1,1
8457804,2,1,1,1,4,1,1
8457805,3,1,1,1,4,1,1
8457806,3,1,1,1,4,1,1
8457807,4,1,1,1,6,1,1
8457808,2,1,1,1,4,1,1
8457809,2,1,1,1,6,1,1
8457810,3,1,1,1,4,1,1
8457811,3,1,1,1,4,1,1
8457812,2,1,1,1,4,1,1
8457813,1,1,1,1,6,1,1
8457814,4,1,1,1,4,1,1
8457815,3,1,1,1,4,1,1
8457816,3,1,1,1,4,1,1
8457817,1,1,1,1,5,1,1
8457818,2,1,2,1,4,1,1
8457819,1,1,2,1,6,2,1
8457820,4,1,2,1,6,1,1
8457821,2,1,2,1,4,1,1
8457822,2,1,2,2,6,1,1
8457823,1,1,2,1,4,1,1
8457824,2,1,2,2,6,1,1
8457825,2,1,2,1,4,2,1
8457826,2,1,2,2,7,2,1
8457827,1,1,2,1,6,2,1
8457828,2,1,3,2,6,2,1
8457829,1,1,3,2,6,2,1
8457830,4,1,3,1,6,2,1
8457831,5,1,3,1,6,2,1
8457832,1,1,3,2,6,2,1
8457833,2,1,3,1,6,2,1
8457834,2,1,3,2,6,2,1
8457835,4,1,3,2,6,2,1
8457836,3,1,3,2,6,2,1
8457837,3,1,3,2,6,2,1
8457838,2,1,3,2,6,2,1
8457839,4,1,3,2,6,2,1
8457840,2,1,3,2,6,2,1
8457841,2,1,3,2,6,2,1
8457842,1,1,3,2,7,2,1
8457843,2,1,3,2,6,2,1
8457844,3,1,3,2,6,2,1
8457845,3,1,3,2,6,2,1
8457846,3,1,3,2,6,2,1
8457847,1,1,3,5,5,2,1
8457848,2,1,3,1,2,2,1
8457849,2,1,3,1,6,2,1
8457850,2,1,3,1,6,2,1
8457851,3,1,3,1,6,2,1
8457852,2,1,3,1,6,2,1
8457853,2,1,3,2,6,2,1
8457854,2,1,3,2,6,2,1
8457855,4,1,3,1,4,2,1
8457856,3,1,3,1,6,2,1
8457857,4,1,3,1,6,2,1
8457858,2,1,3,1,4,2,1
8457859,3,1,3,1,4,2,1
8457860,1,1,3,2,6,2,1
8457861,3,1,3,1,6,2,1
8457862,2,1,3,1,4,2,1
8457863,4,1,3,1,6,2,1
8457864,3,1,3,1,6,2,1
8457865,4,1,3,2,6,2,1
8457866,2,1,3,2,6,2,1
8457867,2,1,3,1,6,2,1
8457868,1,1,2,2,4,1,1
8457869,3,1,2,2,6,1,1
8457870,2,1,2,2,6,1,1
8457871,2,1,2,2,6,1,1
8457872,3,1,2,2,6,2,1
8457873,3,1,2,1,4,1,1
8457874,2,1,2,2,6,1,1
8457875,2,1,2,2,6,1,1
8457877,5,1,2,1,6,1,1
8457878,2,1,3,1,6,2,1
8457879,4,1,3,1,4,2,1
8457880,2,1,3,2,6,2,1
8457881,1,1,3,1,6,2,1
8457882,1,1,3,1,6,2,1
8457883,4,1,3,1,6,2,1
8457884,3,1,3,5,5,2,2
8457885,2,1,3,5,5,2,2
8457886,5,1,3,5,5,2,2
8457887,1,1,3,5,5,2,2
8457888,3,1,3,5,5,2,2
8457889,4,1,3,5,5,2,2
8457890,2,1,3,5,5,2,2
8457891,2,1,3,5,5,2,2
8457892,3,1,3,5,5,2,2
8457893,2,1,3,5,5,2,2
8457894,2,1,3,1,6,2,2
8457895,3,1,3,1,4,2,2
8457896,1,1,3,1,4,2,2
8457897,3,1,3,5,6,2,2
8457898,3,1,3,1,6,2,2
8457899,2,1,3,1,6,2,2
8457900,1,1,3,5,5,2,2
8457901,4,1,3,1,6,2,2
8457902,2,1,3,1,6,2,2
8457903,3,1,3,5,5,2,2
8457904,2,1,3,1,6,2,2
8457905,2,1,3,5,6,2,2
8457906,1,1,3,1,6,2,2
8457907,2,1,3,1,6,2,2
8457908,5,1,3,1,6,2,2
8457909,3,1,3,1,6,2,2
8457910,3,1,3,1,6,2,2
8457911,1,1,3,1,4,2,2
8457912,3,1,3,1,4,2,2
8457913,1,1,3,1,6,2,2
8457914,4,1,3,1,6,2,2
8457915,2,1,3,1,6,2,2
8457916,4,1,3,1,6,2,2
8457917,2,1,1,1,4,1,1
8457918,1,1,1,5,6,1,1
8457919,3,1,1,1,4,1,1
8457920,2,1,1,1,4,1,1
8457921,7,1,1,1,4,1,1
8457922,1,1,1,1,6,1,1
8457923,1,1,1,1,6,1,1
8457924,2,1,1,1,6,1,1
8457925,1,1,1,1,6,1,1
8457926,2,1,1,1,6,1,1
8457927,2,1,1,1,4,1,1
8457928,1,1,1,1,6,1,1
8457929,5,1,1,1,4,1,1
8457930,2,1,1,1,4,1,1
8457931,1,1,1,1,4,1,1
8457932,1,1,1,1,4,1,1
8457936,2,1,1,1,6,1,1
8457938,5,1,1,1,4,1,1
8457939,4,1,1,1,4,1,1
8457940,1,1,1,1,4,1,1
8457941,1,1,1,1,4,1,1
8457943,1,1,1,1,7,1,2
8457944,1,1,1,3,6,2,2
8457945,3,1,1,1,6,2,1
8457946,4,1,1,1,4,1,1
8457947,2,1,1,1,6,1,1
8457948,2,1,1,1,4,1,1
8457949,2,1,1,1,4,1,1
8457950,3,1,1,1,4,2,2
8457951,1,1,1,1,6,2,2
8457952,1,1,1,4,6,2,2
8457953,3,1,1,3,6,1,1
8457956,2,1,1,1,4,1,1
8457957,3,1,1,1,4,1,1
8457958,1,1,1,1,4,1,1
8457960,2,1,1,1,4,1,1
8457961,1,1,1,5,5,1,1
8457962,1,1,1,1,6,1,1
8457963,4,1,1,1,4,1,1
8457964,1,1,1,5,6,1,1
8457965,3,1,1,1,6,1,1
8457966,2,1,1,1,4,1,1
8457967,2,1,1,1,4,1,1
8457968,1,1,1,1,6,1,1
8457969,1,1,1,1,6,1,1
8457971,4,1,1,1,4,1,1
8457972,1,1,2,1,6,2,1
8457973,2,1,2,1,4,2,1
8457974,1,1,2,1,4,2,1
8457975,1,1,2,1,5,2,1
8457976,2,1,2,1,4,2,1
8457977,2,1,2,1,4,2,1
8457978,1,1,2,1,4,2,1
8457980,2,1,2,1,4,2,1
8457981,2,1,2,1,4,2,1
8457982,5,1,2,1,4,2,1
8457983,2,1,3,1,4,2,1
8457984,2,1,2,1,4,1,1
8457985,2,1,2,1,6,1,1
8457986,3,1,2,1,4,1,1
8457987,3,1,2,1,4,1,1
8457988,3,1,3,1,4,2,1
8457989,2,1,3,1,4,2,1
8457990,4,1,3,1,6,2,1
8457991,1,1,3,1,4,2,1
8457992,2,1,2,1,4,1,1
8457993,2,1,2,1,4,1,1
8457994,1,1,2,1,4,1,1
8457995,1,1,3,3,5,2,2
8457996,1,1,3,1,4,2,2
8457997,1,1,3,1,6,2,1
8457998,2,1,3,1,4,2,1
8457999,2,1,3,1,4,2,1
8458000,3,1,3,1,6,2,1
8458001,3,1,2,1,4,1,1
8458002,2,1,1,1,4,1,1
8458003,2,1,1,1,4,1,1
8458004,3,1,1,1,4,1,1
8458005,1,1,1,1,4,1,1
8458006,3,1,1,1,4,1,1
8458007,2,1,1,1,4,1,1
8458008,3,1,1,1,4,1,1
8458009,2,1,1,1,4,1,1
8458010,5,1,1,1,4,1,1
8458011,4,1,1,1,4,1,1
8458012,2,1,1,1,4,1,1
8458013,4,1,1,1,6,1,1
8458014,3,1,1,1,6,1,1
8458015,2,1,1,1,4,1,1
8458016,3,1,1,1,4,1,1
8458017,4,1,1,1,4,1,1
8458018,3,1,1,1,6,1,1
8458019,3,1,1,1,4,1,1
8458020,2,1,1,1,4,1,1
8458021,2,1,1,1,4,1,1
8458022,2,1,1,1,4,1,1
8458023,2,1,1,1,4,1,1
8458024,3,1,1,1,4,1,1
8458025,2,1,1,1,4,1,1
8458026,4,1,1,1,4,1,1
8458027,1,1,1,1,4,1,1
8458028,3,1,1,1,4,1,1
8458029,5,1,1,1,4,1,1
8458030,2,1,1,1,4,1,1
8458031,2,1,1,1,4,1,1
8458032,4,1,1,1,4,1,1
8458033,2,1,1,1,4,1,1
8458034,3,1,1,1,4,1,1
8458035,1,1,1,1,4,1,1
8458036,1,1,1,1,4,1,1
8458037,5,1,1,1,4,1,1
8458038,1,1,1,1,4,1,1
8458039,3,1,1,1,4,1,1
8458041,4,1,1,1,4,1,1
8458042,2,1,1,1,4,1,1
8458043,2,1,1,1,4,1,1
8458044,3,1,1,1,4,1,1
8458045,1,1,1,1,4,1,1
8458046,1,1,1,1,4,1,1
8458047,2,1,1,1,4,1,1
8458048,4,1,1,1,6,1,1
8458049,2,1,1,1,4,1,1
8458050,3,1,1,1,4,1,1
8458051,2,1,1,1,4,1,1
8458052,2,1,1,1,4,1,1
8458053,2,1,1,1,4,1,1
8458054,5,1,1,1,4,1,1
8458055,2,1,1,1,4,1,1
8458056,2,1,1,1,4,1,1
8458057,3,1,1,1,4,1,1
8458058,5,1,1,1,4,1,1
8458059,3,1,1,1,4,1,1
8458062,5,1,1,1,6,1,1
8458063,4,1,1,1,5,1,1
8458064,5,1,1,1,4,1,1
8458065,1,1,1,1,4,1,1
8458066,2,1,1,1,4,1,1
8458067,2,1,1,1,4,1,1
8458068,5,1,1,5,6,1,1
8458069,4,1,1,1,4,1,1
8458070,3,1,1,1,4,1,1
8458071,5,1,1,1,4,1,1
8458072,2,1,1,1,4,1,1
8458073,3,1,1,1,4,1,1
8458074,2,1,1,1,4,1,1
8458075,3,1,1,1,4,1,1
8458076,3,1,1,1,4,1,1
8458077,1,1,1,1,5,1,1
8458078,2,1,1,1,5,1,1
8458079,3,1,1,1,4,1,1
8458080,3,1,1,1,4,1,1
8458081,2,1,1,1,4,1,1
8458083,3,1,1,1,4,1,1
8458084,1,1,1,3,5,1,1
8458085,1,1,1,1,6,1,1
8458086,2,1,1,1,4,1,1
8458087,2,1,1,3,4,1,1
8458088,2,1,3,3,4,2,1
8458089,2,1,3,1,6,2,1
8458090,2,1,3,1,6,2,1
8458091,6,1,3,3,4,2,2
8458092,3,1,3,1,4,2,2
8458093,2,1,3,1,7,2,2
8458094,2,1,3,1,4,2,2
8458095,2,1,3,1,4,1,2
8458096,1,1,3,1,4,2,2
8458097,4,1,3,1,6,2,2
8458098,1,1,3,1,6,2,2
8458099,4,1,3,1,6,2,2
8458100,3,1,3,1,6,2,2
8458101,2,1,3,1,6,2,1
8458102,1,1,3,1,6,2,1
8458109,2,1,3,1,5,2,1
8458111,1,1,3,1,6,2,2
8458112,1,1,3,1,6,2,2
8458113,2,1,3,5,5,2,2
8458121,2,1,1,1,4,1,1
8458122,1,1,1,1,4,1,1
8458123,3,1,1,1,4,1,1
8458124,4,1,2,1,4,2,1
8458125,1,1,1,1,4,1,1
8458126,2,1,1,1,4,1,1
8458127,1,1,1,1,4,1,1
8458128,2,1,3,2,4,2,1
8458129,3,1,3,1,6,2,1
8458130,1,1,3,6,6,2,1
8458131,2,1,3,6,6,2,1
8458133,3,1,1,1,4,1,1
8458134,1,1,1,1,4,1,1
8458135,2,1,1,1,4,1,1
8458136,2,1,3,1,6,2,1
8458137,2,1,3,3,6,2,1
8458138,4,1,3,1,6,2,1
8458139,3,1,3,1,6,2,1
8458140,1,1,3,1,6,2,1
8458141,2,1,3,1,6,2,1
8458142,2,1,2,1,6,2,1
8458143,3,1,1,1,6,2,1
8458144,3,1,1,1,4,1,1
8458145,4,1,1,1,6,1,1
8458146,2,1,1,1,4,1,1
8458147,4,1,1,1,4,1,1
8458148,3,1,3,1,4,2,2
8458149,1,1,3,1,6,1,1
8458150,3,1,3,1,6,2,1
8458151,3,1,3,2,7,2,1
8458153,3,1,3,2,7,2,1
8458156,2,1,3,1,6,2,1
8458158,1,1,3,1,4,2,1
8458159,2,1,3,1,4,2,1
8458160,3,1,3,1,6,2,1
8458161,3,1,3,1,4,2,1
8458162,4,1,3,1,4,2,1
8458163,2,1,3,5,7,2,1
8458165,2,1,3,5,7,2,1
8458166,3,1,3,5,7,2,1
8458167,1,1,2,1,4,2,1
8458168,3,1,2,1,6,2,1
8458171,2,1,2,1,4,2,1
8458172,1,1,2,1,4,2,1
8458173,2,1,2,1,6,2,1
8458175,1,1,2,1,4,2,1
8458176,3,1,2,1,4,2,1
8458177,5,1,2,1,6,2,1
8458178,1,1,2,1,6,2,1
8458179,3,1,2,1,4,2,1
8458180,2,1,2,1,4,2,1
8458181,1,1,2,1,6,2,1
8458182,2,1,2,1,6,2,1
8458183,3,1,3,1,6,2,1
8458184,3,1,3,1,4,2,2
8458185,3,1,3,1,7,2,2
8458186,1,1,3,1,6,2,1
8458187,1,1,3,2,6,2,2
8458188,2,1,3,1,6,2,1
8458189,2,1,3,5,6,2,1
8458190,4,1,3,5,7,2,2
8458191,3,1,3,1,6,2,1
8458192,3,1,3,1,6,2,1
8458193,3,1,3,1,6,2,1
8458195,4,1,3,1,6,2,2
8458196,2,1,3,1,6,2,2
8458197,1,1,3,5,6,2,1
8458198,5,1,3,5,7,2,1
8458199,2,1,3,1,6,2,2
8458200,3,1,3,5,6,2,1
8458201,2,1,3,1,4,2,1
8458202,2,1,3,5,6,2,2
8458203,1,1,3,1,4,2,1
8458204,2,1,3,1,6,2,1
8458205,3,1,3,6,4,2,2
8458206,2,1,3,1,4,2,1
8458207,3,1,3,1,4,2,1
8458208,3,1,3,5,7,2,1
8458209,4,1,3,5,6,2,1
8458210,1,1,3,5,6,2,1
8458211,2,1,3,1,6,2,1
8458212,2,1,3,1,4,2,2
8458213,1,1,3,1,6,2,2
8458214,3,1,3,3,6,2,2
8458215,2,1,3,1,6,2,1
8458216,3,1,3,1,6,2,1
8458217,2,1,3,1,1,2,1
8458218,2,1,3,5,6,2,1
8458219,3,1,3,1,6,2,1
8458220,4,1,3,5,6,2,1
8458221,3,1,3,1,6,2,1
8458222,2,1,3,1,4,2,1
8458223,1,1,3,9,7,2,1
8458224,2,1,3,6,6,2,2
8458225,4,1,3,1,6,2,2
8458226,5,1,3,1,4,2,1
8458227,2,1,3,1,6,2,1
8458228,2,1,3,4,7,2,1
8458229,2,1,3,1,4,2,1
8458230,3,1,3,1,6,2,1
8458231,3,1,3,1,6,2,2
8458233,1,1,3,1,6,2,1
8458234,3,1,3,1,6,2,2
8458235,2,1,3,1,6,2,1
8458236,1,1,3,1,6,2,2
8458237,2,1,3,1,6,2,1
8458238,1,1,3,1,6,2,1
8458239,2,1,3,1,6,2,1
8458240,1,1,2,1,4,2,1
8458241,2,1,2,1,6,2,1
8458242,2,1,2,1,6,2,1
8458243,3,1,2,5,6,2,1
8458244,1,1,2,1,4,2,1
8458245,3,1,2,1,4,2,1
8458246,1,1,3,1,4,2,1
8458247,4,1,3,1,6,2,1
8458248,2,1,3,1,6,2,1
8458249,5,1,3,1,6,2,1
8458250,2,1,3,1,6,2,1
8458251,1,1,3,1,6,2,1
8458252,3,1,3,3,6,2,1
8458253,1,1,3,1,6,2,1
8458254,2,1,3,1,6,2,1
8458255,1,1,3,1,4,2,1
8458256,2,1,3,1,6,2,1
8458257,3,1,3,1,7,2,2
8458258,2,1,3,1,6,2,1
8458259,7,1,3,1,6,2,1
8458260,1,1,3,1,6,1,1
8458261,3,1,3,1,6,2,1
8458262,4,1,3,1,6,2,2
8458263,3,1,3,1,6,2,1
8458264,3,1,3,1,6,2,1
8458265,3,1,3,1,6,2,1
8458266,2,1,3,3,6,2,2
8458267,2,1,3,1,6,2,1
8458268,2,1,3,1,6,2,2
8458269,2,1,3,1,4,2,1
8458270,4,1,3,5,6,2,2
8458271,3,1,3,1,4,2,1
8458272,3,1,3,1,6,2,1
8458273,2,1,3,1,6,2,1
8458274,2,1,3,1,6,2,1
8458275,2,1,3,1,6,2,1
8458276,2,1,2,1,6,2,1
8458278,3,1,1,3,7,2,1
8458279,2,1,1,1,6,2,2
8458281,2,1,1,1,6,2,1
8458282,3,1,1,1,6,2,1
8458283,3,1,1,9,6,2,1
8458284,3,1,1,9,7,2,2
8458285,3,1,1,1,4,1,1
8458286,2,1,1,1,6,2,1
8458287,1,1,1,1,6,2,1
8458288,2,1,1,1,6,2,1
8458289,6,1,1,4,7,2,1
8458290,7,1,1,3,6,2,1
8458291,2,1,1,1,4,2,1
8458292,3,1,1,1,6,1,1
8458294,4,1,1,1,4,1,1
8458295,5,1,1,1,7,2,1
8458296,2,1,1,1,6,1,1
8458297,1,1,1,1,6,1,1
8458301,1,1,1,1,4,1,1
8458302,4,1,1,1,6,1,1
8458303,4,1,1,1,6,1,1
8458304,7,1,1,1,6,1,1
8458305,4,1,1,1,4,1,1
8458306,2,1,1,1,4,1,1
8458307,2,1,1,1,4,1,1
8458308,2,1,1,1,6,1,1
8458309,3,1,1,1,6,1,1
8458310,6,1,1,1,4,1,1
8458311,1,1,1,1,4,1,1
8458312,3,1,1,1,4,1,1
8458313,5,1,1,1,6,1,1
8458314,2,1,1,1,6,1,1
8458315,3,1,1,1,6,1,1
8458316,3,1,1,1,6,1,1
8458317,2,1,1,1,6,1,1
8458318,1,1,1,1,6,1,1
8458319,1,1,1,1,6,1,1
8458320,2,1,1,1,6,1,1
8458321,3,1,1,1,6,1,1
8458322,5,1,1,1,6,1,1
8458323,3,1,1,1,6,1,1
8458324,4,1,1,1,6,1,1
8458325,5,1,1,1,6,1,1
8458326,2,1,1,1,6,1,1
8458327,4,1,1,1,6,1,1
8458328,5,1,1,5,6,1,1
8458329,1,1,1,1,6,1,1
8458330,3,1,1,1,6,1,1
8458331,4,1,1,1,4,1,1
8458333,2,1,1,1,4,1,1
8458334,3,1,1,1,4,1,1
8458336,3,1,1,1,6,1,1
8458337,2,1,1,1,6,1,1
8458338,2,1,1,1,6,1,1
8458339,3,1,1,1,6,1,1
8458341,2,1,1,1,4,1,1
8458342,2,1,1,1,4,1,1
8458343,3,1,1,1,4,1,1
8458344,3,1,1,1,6,1,1
8458345,2,1,1,1,6,1,1
8458347,3,1,1,1,4,1,1
8458348,1,1,1,1,6,1,1
8458349,3,1,1,1,4,1,1
8458350,2,1,1,1,6,1,1
8458351,5,1,2,9,7,2,1
8458352,8,1,2,4,7,2,1
8458353,4,1,2,1,7,2,1
8458354,6,1,2,4,7,2,1
8458355,3,1,2,9,7,2,1
8458356,5,1,2,4,7,2,1
8458357,3,1,2,4,7,2,1
8458358,4,1,2,4,7,2,1
8458359,6,1,2,4,7,2,1
8458360,8,1,2,4,7,2,1
8458361,4,1,2,1,6,2,1
8458362,4,1,3,1,6,2,2
8458363,1,1,3,5,6,2,2
8458364,3,1,3,5,7,2,2
8458365,1,1,3,1,6,2,2
8458366,3,1,3,1,6,2,2
8458367,2,1,3,5,7,2,2
8458368,2,1,3,3,7,2,2
8458369,2,1,3,4,7,2,2
