DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	P5010	P8526	P8530	FEX_C	ALFABETISMO	LOGRO_EDUCATIVO	INASISTENCIA_ESCOLAR	REZAGO_ESCOLAR	ATENCION_INTEGRAL	TRABAJO_INFANTIL	DESEMPLEO_LARGA_DURACION	EMPLEO_FORMAL	ASEGURAMIENTO_SALUD	BARRERAS_ACCESO_SALUD	PERIODO	REGION	PERSONAS	ACUEDUCTO	ALCANTARILLADO	PISOS	PAREDES	P5010_imp	HACINAMIENTO	IPM	POBRE	FEXP
2995257	1	1	2	2	1	1036.65083810929	1	1	0	1	0	0	0	1	0	0	20140939	1	3	0	0	0	0	2	0	0.35	1	3109.95251432787
2995258	1	1	1	2	1	868.643182978874	0	1	0	0	0	0	0	0	0	0	20140939	1	2	0	0	0	0	1	0	0.1	0	1737.28636595775
2995259	1	1	2	1	1	688.140604151244	0	1	0	0	0	0	0	1	0	0	20140939	3	4	0	0	0	0	2	0	0.2	0	2752.56241660498
2995260	1	1	2	2	5	591.25645041338	0	1	0	0	0	0	0	1	0	0	20140939	1	2	1	0	1	0	2	0	0.28	0	1182.51290082676
2995261	1	1	4	1	1	329.356822018862	0	0	0	0	1	0	0	0	0	0	20140939	7	5	0	0	0	0	4	0	0.05	0	1646.78411009431
2995262	1	1	2	2	6	267.673377438462	1	1	0	0	0	0	0	1	1	0	20140939	3	6	1	0	0	0	2	0	0.44	1	1606.04026463077
2995263	1	1	3	1	1	200.567813428838	1	1	0	0	0	0	1	1	0	0	20140939	7	3	0	0	0	0	3	0	0.4	1	601.703440286515
2995264	1	1	1	5	6	463.880668333728	0	1	0	0	0	0	0	1	1	0	20140939	3	3	1	1	0	0	1	0	0.38	1	1391.64200500118
2995265	1	1	1	3	6	208.73421715813	0	1	0	0	0	0	0	1	1	0	20140939	3	2	1	1	0	0	1	0	0.38	1	417.468434316259
2995266	1	1	2	6	1	1281.10355347617	0	1	0	1	0	0	0	1	0	0	20140939	1	5	0	1	0	0	2	0	0.29	0	6405.51776738086
2995267	1	1	3	1	1	299.152159439994	0	0	0	0	0	0	0	1	0	0	20140939	7	3	0	0	0	0	3	0	0.1	0	897.456478319982
2995268	1	1	1	2	6	255.79077371579	0	1	0	0	0	0	0	1	0	0	20140939	3	3	1	0	0	0	1	0	0.24	0	767.372321147369
2995269	1	1	3	1	1	313.35737176603	1	1	0	0	0	0	0	0	1	0	20140939	7	3	0	0	0	0	3	0	0.3	0	940.07211529809
2995270	1	1	3	1	1	218.935130925989	0	0	1	1	0	0	0	1	0	0	20140939	7	6	0	0	0	0	3	0	0.2	0	1313.61078555593
2995271	1	1	2	1	3	27.5537211127601	0	1	0	1	0	0	0	0	0	0	20140939	8	5	1	0	0	0	2	0	0.19	0	137.768605563801
2995272	1	1	1	1	1	198.176991444388	0	1	0	0	0	0	0	1	0	0	20140939	7	1	0	0	0	0	1	0	0.2	0	198.176991444388
2995273	1	1	1	1	10	31.6582646680825	0	0	0	0	0	0	0	0	0	0	20140939	8	2	1	0	0	0	1	0	0.04	0	63.3165293361649
2995274	1	1	2	3	2	292.289714744894	0	1	0	0	0	0	0	1	0	0	20140939	2	2	0	1	0	0	2	0	0.24	0	584.579429489788
2995275	1	1	2	6	6	223.162344019418	0	1	0	1	0	0	0	1	1	0	20140939	6	5	1	1	1	0	2	0	0.47	1	1115.81172009709
2995276	1	1	3	2	6	356.374824838382	1	1	0	0	0	0	0	1	0	0	20140939	2	3	1	0	0	0	3	0	0.34	1	1069.12447451514
2995277	1	1	1	2	2	233.019328505365	0	1	0	0	0	0	0	1	0	1	20140939	2	2	0	0	0	0	1	0	0.3	0	466.03865701073
2995278	1	1	3	2	1	182.714741368296	0	0	0	0	0	0	1	1	0	0	20140939	6	5	0	0	0	0	3	0	0.2	0	913.573706841479
2995279	1	1	1	2	6	213.753601458867	0	1	0	0	0	0	0	1	0	0	20140939	2	2	1	0	0	0	1	0	0.24	0	427.507202917735
2995280	1	1	2	2	1	1215.22510834909	0	1	0	1	1	0	0	1	0	0	20140939	1	5	0	0	0	0	2	0	0.3	0	6076.12554174544
2995281	1	1	2	2	2	400.149111038914	0	1	0	1	0	0	0	1	0	0	20140939	2	4	0	0	0	0	2	0	0.25	0	1600.59644415566
2995282	1	1	2	2	2	99.7608335845151	0	0	0	1	0	0	0	0	0	0	20140939	7	4	0	0	0	0	2	0	0.05	0	399.04333433806
2995283	1	1	2	2	2	558.05463163164	0	1	0	1	1	0	0	1	0	1	20140939	2	5	0	0	0	0	2	0	0.4	1	2790.2731581582
2995284	1	1	3	2	2	72.187145677476	0	1	0	1	0	0	0	1	0	0	20140939	7	6	0	0	0	0	3	0	0.25	0	433.122874064856
2995285	1	1	2	2	6	621.453107078456	0	1	0	1	0	0	0	1	1	0	20140939	3	4	1	0	0	0	2	0	0.39	1	2485.81242831382
2995286	1	1	1	2	5	205.3612455008	0	1	0	0	0	0	0	1	0	0	20140939	3	1	1	0	0	0	1	0	0.24	0	205.3612455008
2995287	1	1	1	1	1	625.647038877779	0	1	0	0	0	0	1	1	0	0	20140939	3	1	0	0	0	0	1	0	0.3	0	625.647038877779
2995288	1	1	2	1	1	362.746739180379	0	1	0	0	0	0	0	1	0	0	20140939	7	2	0	0	0	0	2	0	0.2	0	725.493478360757
2995289	1	1	3	1	1	485.159219745351	0	0	0	0	0	0	0	1	0	1	20140939	3	5	0	0	0	0	3	0	0.2	0	2425.79609872676
2995290	1	1	1	2	6	471.263087525221	0	1	0	0	0	0	0	1	0	0	20140939	6	1	0	0	0	0	1	0	0.2	0	471.263087525221
2995291	1	1	1	1	1	545.014071124709	0	1	0	0	0	0	0	1	0	0	20140939	3	1	0	0	0	0	1	0	0.2	0	545.014071124709
2995292	1	1	1	1	1	303.079643130876	0	1	0	0	0	0	1	1	0	0	20140939	7	1	0	0	0	0	1	0	0.3	0	303.079643130876
2995293	1	1	2	2	4	292.373393676427	0	1	0	0	0	0	0	1	0	0	20140939	2	3	1	0	0	0	2	0	0.24	0	877.120181029282
2995294	1	1	1	2	4	532.481177708825	0	0	0	0	0	0	0	1	1	0	20140939	1	4	1	0	1	0	1	1	0.32	0	2129.9247108353
2995295	1	1	1	6	6	564.542806724571	1	1	0	1	0	0	0	1	0	0	20140939	1	5	1	1	1	0	1	1	0.51	1	2822.71403362286
2995296	1	1	2	1	1	167.439270866365	0	1	0	1	0	0	0	1	0	0	20140939	7	4	0	0	0	0	2	0	0.25	0	669.757083465459
2995298	1	1	1	6	9	464.530421484187	1	1	0	1	0	0	1	1	0	0	20140939	1	2	1	1	1	0	1	0	0.57	1	929.060842968374
2995299	1	1	1	6	6	783.891538272211	1	1	1	1	0	0	0	1	0	0	20140939	1	3	1	1	1	0	1	0	0.52	1	2351.67461481663
2995300	1	1	1	6	6	783.891538272211	0	0	0	0	0	0	0	1	0	0	20140939	1	3	1	1	1	0	1	0	0.22	0	2351.67461481663
2995302	1	1	2	6	6	668.994777142462	1	1	0	1	0	0	0	1	0	0	20140939	2	4	1	1	1	0	2	0	0.47	1	2675.97910856985
2995303	1	1	1	2	1	1060.58865363659	0	1	0	0	0	0	1	1	0	0	20140939	1	1	0	0	0	0	1	0	0.3	0	1060.58865363659
2995305	1	1	2	2	2	324.667280107955	0	1	0	0	0	0	0	1	0	0	20140939	2	3	0	0	0	0	2	0	0.2	0	974.001840323866
2995306	1	1	2	1	1	742.491010728394	0	0	0	0	0	0	0	1	0	1	20140939	3	4	0	0	0	0	2	0	0.2	0	2969.96404291358
2995307	1	1	2	2	2	337.648467004433	0	0	0	0	0	0	0	1	0	1	20140939	1	2	0	0	0	0	2	0	0.2	0	675.296934008865
2995308	1	1	2	2	1	520.667362080981	0	1	0	1	0	0	1	1	0	1	20140939	1	4	0	0	0	0	2	0	0.45	1	2082.66944832392
2995309	1	1	3	2	1	565.640481635434	0	1	1	1	1	0	0	1	0	0	20140939	1	9	0	0	0	0	3	0	0.35	1	5090.7643347189
2995310	1	1	1	2	1	142.161042492855	0	1	0	0	0	0	0	1	0	1	20140939	3	2	0	0	1	0	1	0	0.34	1	284.322084985709
2995311	1	1	1	2	6	459.374633849972	1	1	0	0	0	0	1	1	0	0	20140939	3	2	1	0	0	0	1	0	0.44	1	918.749267699943
2995312	1	1	1	1	1	309.169670922323	0	1	0	0	0	0	1	1	0	0	20140939	7	1	0	0	0	0	1	0	0.3	0	309.169670922323
2995313	1	1	2	2	1	1262.61930552624	0	1	0	1	0	0	0	1	0	0	20140939	1	3	0	0	1	0	2	0	0.29	0	3787.85791657872
2995313	2	1	1	2	1	1262.61930552624	0	0	0	0	0	0	0	1	0	0	20140939	1	3	0	0	1	0	1	0	0.14	0	3787.85791657872
2995314	1	1	1	2	1	1012.06411732719	0	1	0	0	0	0	1	1	0	0	20140939	1	1	0	1	0	0	1	0	0.34	1	1012.06411732719
2995315	1	1	1	2	6	267.568210483584	1	1	0	0	0	0	0	1	0	0	20140939	3	1	1	0	0	0	1	0	0.34	1	267.568210483584
2995316	1	1	1	6	1	1060.58865363659	0	1	0	0	0	0	1	1	0	0	20140939	1	1	0	1	0	0	1	0	0.34	1	1060.58865363659
2995317	1	1	3	1	1	303.423035222515	0	0	0	1	0	0	0	1	0	0	20140939	7	4	0	0	0	0	3	0	0.15	0	1213.69214089006
2995318	1	1	2	2	6	447.023357195326	1	1	0	1	0	0	0	1	0	0	20140939	3	6	1	0	0	0	2	0	0.39	1	2682.14014317196
2995319	1	1	4	2	6	278.154717824415	1	1	0	1	0	0	0	1	0	0	20140939	3	6	1	0	0	0	4	0	0.39	1	1668.92830694649
2995320	1	1	1	6	6	461.989066924801	0	1	0	0	0	0	1	1	0	0	20140939	2	1	1	1	1	0	1	0	0.42	1	461.989066924801
2995321	1	1	2	2	2	950.268221803534	1	1	0	0	0	0	0	1	0	0	20140939	1	3	0	1	0	0	2	0	0.34	1	2850.8046654106
2995322	1	1	1	2	2	957.27243645684	0	1	0	0	0	0	0	1	0	0	20140939	1	2	0	1	0	0	1	0	0.24	0	1914.54487291368
2995323	1	1	2	2	4	919.707957651831	0	1	0	1	0	0	0	1	0	0	20140939	2	6	1	0	0	0	2	0	0.29	0	5518.24774591099
2995324	1	1	2	2	2	328.774314910206	0	1	1	1	0	1	0	1	0	1	20140939	3	3	0	0	0	0	2	0	0.45	1	986.322944730617
2995325	1	1	1	2	2	208.73421715813	0	1	0	0	0	0	0	1	0	0	20140939	3	2	0	0	0	0	1	0	0.2	0	417.468434316259
2995326	1	1	2	1	1	178.203539241398	0	1	0	1	0	0	0	1	0	0	20140939	7	3	0	0	0	0	2	0	0.25	0	534.610617724194
2995327	1	1	1	2	2	291.619694112259	0	1	0	0	0	0	1	1	0	0	20140939	2	1	0	0	0	0	1	0	0.3	0	291.619694112259
2995329	1	1	3	2	6	345.47786033607	0	0	0	0	0	0	0	1	0	0	20140939	3	6	1	0	0	0	3	0	0.14	0	2072.86716201642
2995330	1	1	2	1	1	211.997487620395	0	1	0	1	0	0	0	1	0	0	20140939	7	4	0	0	0	0	2	0	0.25	0	847.98995048158
2995331	1	1				293.753462728835	0	1	0	1	0	0	0	1	0	0	20140939	7	5	0	0	0	0	3	0	0.25	0	1468.76731364418
2995332	1	1	2	2	1	89.2588486097545	0	1	0	1	0	0	0	0	0	0	20140939	7	4	0	0	0	0	2	0	0.15	0	357.035394439018
2995333	1	1	3	2	1	782.920095379894	0	1	0	1	0	0	0	1	0	0	20140939	1	4	0	0	0	0	3	0	0.25	0	3131.68038151958
2995335	1	1	1	4	6	267.568210483584	0	1	0	0	0	0	0	1	0	0	20140939	3	1	1	0	0	0	1	0	0.24	0	267.568210483584
2995336	1	1	1	2	6	459.374633849972	0	1	0	0	0	0	0	1	0	0	20140939	3	2	1	0	0	0	1	0	0.24	0	918.749267699943
2995337	1	1	3	2	2	112.129053803001	0	1	0	0	0	0	0	1	0	0	20140939	7	7	0	0	0	0	3	0	0.2	0	784.903376621006
2995339	1	1	1	2	2	208.73421715813	0	1	0	0	0	0	0	1	0	1	20140939	3	2	0	0	0	0	1	0	0.3	0	417.468434316259
2995340	1	1	2	2	6	196.321946403684	0	1	1	1	0	0	0	1	1	0	20140939	3	3	1	0	0	0	2	0	0.44	1	588.965839211052
2995341	1	1	1	2	5	392.467025626896	1	1	0	1	0	0	0	1	0	0	20140939	1	3	1	0	1	0	1	0	0.43	1	1177.40107688069
2995342	1	1	2	2	2	672.682823696257	1	1	0	1	0	1	0	1	0	0	20140939	2	5	0	0	1	0	2	0	0.44	1	3363.41411848128
2995343	1	1	1	1	1	143.901306896427	0	1	0	0	0	0	0	0	0	0	20140939	7	3	0	0	0	0	1	0	0.1	0	431.703920689281
2995344	1	1	3	1	1	276.506269827335	0	0	0	0	0	0	0	0	0	0	20140939	6	3	0	0	0	0	3	0	0	0	829.518809482004
2995345	1	1	1	1	1	440.897464254993	0	0	0	0	0	0	0	1	0	0	20140939	2	1	0	0	0	0	1	0	0.1	0	440.897464254993
2995346	1	1	1	1	1	242.232403129069	0	0	0	0	0	0	0	1	0	0	20140939	7	3	0	0	0	0	1	1	0.14	0	726.697209387207
2995347	1	1	1	1	1	440.897464254993	0	1	0	0	0	0	1	1	0	0	20140939	2	1	0	0	0	0	1	0	0.3	0	440.897464254993
2995348	1	1	2	2	2	1182.73201695752	0	0	0	0	0	0	0	1	0	0	20140939	1	5	0	1	0	0	2	0	0.14	0	5913.66008478762
2995350	1	1	3	1	1	432.631905329064	0	0	1	1	0	1	0	1	0	0	20140939	2	5	0	0	0	0	3	0	0.25	0	2163.15952664532
2995351	1	1	1	6	5	570.623000726939	1	1	0	0	0	0	0	1	0	0	20140939	1	2	1	1	1	0	1	0	0.42	1	1141.24600145388
2995352	1	1	2	1	1	450.772752499609	0	0	0	1	0	0	0	1	0	0	20140939	2	3	0	0	0	0	2	0	0.15	0	1352.31825749883
2995353	1	1	3	1	1	365.713695947726	0	0	0	1	0	0	0	1	0	0	20140939	7	4	0	0	0	0	3	0	0.15	0	1462.8547837909
2995354	1	1	2	2	2	264.575521544057	0	1	0	1	0	0	0	1	0	0	20140939	3	4	0	0	0	0	2	0	0.25	0	1058.30208617623
2995355	1	1	2	1	2	563.501971706872	0	0	0	0	0	0	0	0	0	0	20140939	6	2	0	0	0	0	2	0	0	0	1127.00394341374
2995356	1	1	3	1	1	1929.13526925219	0	0	0	0	0	0	0	0	1	0	20140939	6	3	0	0	0	0	3	0	0.1	0	5787.40580775656
2995357	1	1	2	6	4	635.975216548239	0	1	0	1	0	0	0	1	0	0	20140939	2	4	1	1	0	0	2	0	0.33	0	2543.90086619296
2995358	1	1	1	6	9	509.872522362482	0	0	0	0	0	0	0	1	1	0	20140939	1	4	1	1	1	0	1	1	0.36	1	2039.49008944993
2995359	1	1	1	1	1	84.5502180254284	0	1	0	0	0	0	0	1	0	0	20140939	7	2	0	0	0	0	1	0	0.2	0	169.100436050857
2995360	1	1	1	3	6	588.854335404305	0	1	0	0	0	0	0	1	0	0	20140939	3	1	1	1	0	0	1	0	0.28	0	588.854335404305
2995361	1	1	1	3	6	389.636361863827	0	0	0	0	0	0	0	1	0	0	20140939	3	1	1	1	0	0	1	0	0.18	0	389.636361863827
2995362	1	1	3	1	1	874.690102930198	0	0	0	1	0	0	0	1	0	1	20140939	3	7	0	0	0	0	3	0	0.25	0	6122.83072051139
2995363	1	1	2	1	1	174.112888934286	0	0	0	0	0	0	0	1	1	0	20140939	6	4	0	0	0	0	2	0	0.2	0	696.451555737146
2995364	1	1	2	1	2	176.82382297414	0	0	0	1	0	0	0	1	0	0	20140939	6	2	0	0	0	0	2	0	0.15	0	353.64764594828
2995365	1	1	2	2	2	1044.59891519639	0	0	0	1	0	0	0	1	0	0	20140939	1	3	0	1	0	0	2	0	0.19	0	3133.79674558917
2995366	1	1	1	2	6	393.313623893312	0	1	1	1	0	1	0	1	0	0	20140939	3	2	1	0	0	0	1	0	0.39	1	786.627247786625
2995367	1	1	1	1	1	159.637932701203	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	0	0	0	1	0	0.2	0	159.637932701203
2995368	1	1	3	2	2	852.99525416733	1	1	0	1	0	0	1	1	1	0	20140939	1	5	0	1	0	0	3	0	0.59	1	4264.97627083665
2995369	1	1	1	5	1	515.788642123178	0	1	0	0	0	0	0	1	0	0	20140939	3	3	0	1	0	0	1	0	0.24	0	1547.36592636953
2995370	1	1	3	1	3	594.900525132236	0	1	0	1	1	0	0	1	0	1	20140939	2	5	1	0	0	0	3	0	0.44	1	2974.50262566118
2995371	1	1	3	3	6	590.09255514308	0	1	0	1	0	0	0	1	0	0	20140939	3	5	1	1	0	0	3	0	0.33	0	2950.4627757154
2995372	1	1	1	1	1	729.175968842925	0	0	0	0	0	0	0	0	0	0	20140939	3	1	0	0	0	0	1	0	0	0	729.175968842925
2995373	1	1	2	3	6	814.47627581825	0	0	0	1	0	0	0	1	0	0	20140939	3	3	1	1	0	0	2	0	0.23	0	2443.42882745475
2995375	1	1	1	1	1	123.060550449294	1	1	0	0	0	0	0	1	0	0	20140939	4	2	0	0	0	0	1	0	0.3	0	246.121100898588
2995376	1	1	1	3	1	268.185663159692	0	1	0	0	0	0	0	1	0	0	20140939	6	4	0	1	0	0	1	1	0.28	0	1072.74265263877
2995377	1	1	2	1	1	545.639075135499	0	1	0	1	0	1	0	1	0	0	20140939	3	7	0	0	0	0	2	1	0.34	1	3819.47352594849
2995378	1	1	1	2	2	974.387172172964	0	1	0	0	0	0	0	1	0	0	20140939	1	3	0	1	0	0	1	1	0.28	0	2923.16151651889
2995379	1	1	1	3	2	502.52149215301	0	0	0	0	0	0	0	1	0	1	20140939	4	3	0	1	0	0	1	0	0.24	0	1507.56447645903
2995380	1	1	2	6	5	1095.40553821797	0	1	0	1	0	1	0	1	0	0	20140939	1	4	1	1	0	0	2	0	0.38	1	4381.6221528719
2995381	1	1	2	1	2	216.63228524566	0	1	0	0	0	0	0	1	0	0	20140939	6	2	0	0	0	0	2	0	0.2	0	433.26457049132
2995382	1	1	1	2	1	647.830190315672	1	1	0	0	0	0	1	1	0	0	20140939	1	1	0	0	1	0	1	0	0.44	1	647.830190315672
2995382	2	1	1	2	1	647.830190315672	1	1	0	1	0	0	0	1	0	1	20140939	1	6	0	0	1	0	1	1	0.53	1	3886.98114189403
2995383	1	1	2	1	1	177.32031596879	0	0	0	0	0	0	0	0	0	0	20140939	7	2	0	0	0	0	2	0	0	0	354.640631937581
2995384	1	1	1	1	1	471.263087525221	0	1	0	0	0	0	0	1	0	0	20140939	6	1	0	0	0	0	1	0	0.2	0	471.263087525221
2995385	1	1	1	1	1	23.9030256523638	0	0	0	0	0	0	0	0	0	0	20140939	8	1	0	0	0	0	1	0	0	0	23.9030256523638
2995386	1	1	4	2	6	609.367328204756	0	1	0	1	0	0	0	1	0	0	20140939	4	6	1	0	0	0	4	0	0.29	0	3656.20396922854
2995387	1	1	1	2	6	340.592079275034	0	1	0	0	0	0	0	1	0	1	20140939	4	2	1	0	0	0	1	0	0.34	1	681.184158550068
2995388	1	1	1	1	1	410.128446417798	0	1	1	1	0	0	0	1	0	0	20140939	3	4	0	0	0	0	1	1	0.34	1	1640.51378567119
2995389	1	1	3	2	6	207.551007409348	1	1	0	1	0	0	0	1	0	0	20140939	3	4	1	0	0	0	3	0	0.39	1	830.204029637393
2995390	1	1	3	1	1	351.309301561981	0	0	0	0	0	0	0	1	1	0	20140939	7	3	0	0	0	0	3	0	0.2	0	1053.92790468594
2995391	1	1	3	1	1	431.450452603556	0	0	0	1	0	0	0	0	0	0	20140939	7	4	0	0	0	0	3	0	0.05	0	1725.80181041422
2995392	1	1	3	1	2	115.62095040325	0	0	0	1	0	0	0	1	0	0	20140939	6	5	0	0	0	0	3	0	0.15	0	578.104752016252
2995393	1	1	2	2	2	549.697103106134	1	1	0	0	0	0	0	1	0	1	20140939	4	4	0	0	0	0	2	0	0.4	1	2198.78841242454
2995394	1	1	1	1	1	154.300712880141	0	1	0	0	0	0	0	1	0	0	20140939	4	1	0	0	0	0	1	0	0.2	0	154.300712880141
2995395	1	1	3	2	1	1555.24844657731	1	1	0	0	0	0	0	1	0	0	20140939	1	6	0	0	0	0	3	0	0.3	0	9331.49067946386
2995395	2	1	3	2	1	1555.24844657731	0	0	0	0	0	0	0	0	0	0	20140939	1	4	0	0	0	0	3	0	0	0	6220.99378630924
2995396	1	1	1	1	1	4121.72520013688	0	0	0	0	0	0	0	0	0	0	20140939	6	3	0	0	0	0	1	1	0.04	0	12365.1756004106
2995397	1	1	1	6	2	546.035302701885	0	0	0	0	0	0	0	1	0	0	20140939	1	4	0	1	1	0	1	1	0.22	0	2184.14121080754
2995398	1	1	2	1	1	364.293769811658	0	0	0	0	0	0	0	1	1	0	20140939	7	3	0	0	0	0	2	0	0.2	0	1092.88130943497
2995399	1	1	3	1	1	346.934796861898	0	1	0	0	0	0	0	1	0	0	20140939	7	3	0	0	0	0	3	0	0.2	0	1040.80439058569
2995400	1	1	2	1	1	351.309301561981	0	0	0	0	0	0	0	0	0	0	20140939	7	3	0	0	0	0	2	0	0	0	1053.92790468594
2995401	1	1	2	1	1	95.4390475660249	1	1	0	0	0	0	1	1	0	0	20140939	4	4	0	0	0	0	2	0	0.4	1	381.7561902641
2995402	1	1	1	1	1	235.626397951177	0	0	0	0	0	0	0	0	0	0	20140939	7	2	0	0	0	0	1	0	0	0	471.252795902355
2995403	1	1	2	2	3	583.641096654672	0	1	0	0	0	0	0	1	0	0	20140939	1	8	0	0	0	0	2	1	0.24	0	4669.12877323738
2995404	1	1	2	1	3	577.45908766343	1	1	0	0	0	0	0	1	0	0	20140939	2	2	0	0	0	0	2	0	0.3	0	1154.91817532686
2995405	1	1	2	2	6	591.617971490364	0	1	0	0	0	0	0	1	0	1	20140939	4	5	1	0	0	0	2	0	0.34	1	2958.08985745182
2995406	1	1	1	1	1	235.626397951177	0	1	0	0	0	0	0	0	0	0	20140939	7	2	0	0	0	0	1	0	0.1	0	471.252795902355
2995407	1	1	2	3	6	345.47786033607	1	1	0	0	0	0	1	1	0	0	20140939	3	3	1	1	0	0	2	0	0.48	1	1036.43358100821
2995408	1	1	1	1	1	235.626397951177	0	1	0	0	0	0	1	1	0	0	20140939	7	2	0	0	0	0	1	0	0.3	0	471.252795902355
2995409	1	1	1	2	1	277.52686298622	0	0	0	0	0	0	0	0	0	0	20140939	1	2	0	0	0	0	1	0	0	0	555.05372597244
2995410	1	1	2	3	6	438.77341930128	0	1	0	0	0	0	0	1	0	0	20140939	3	3	1	1	0	0	2	0	0.28	0	1316.32025790384
2995411	1	1	4	1	1	95.4390475660249	0	0	0	0	0	0	0	1	0	0	20140939	4	5	0	0	0	0	4	0	0.1	0	477.195237830124
2995412	1	1	1	2	10	24.4321554799007	0	1	0	0	0	0	0	1	0	0	20140939	8	2	1	1	1	0	1	0	0.32	0	48.8643109598014
2995413	1	1	1	6	6	580.748690808817	0	1	0	1	0	0	0	1	0	0	20140939	2	5	1	1	0	0	1	1	0.37	1	2903.74345404408
2995414	1	1	1	6	6	213.753601458867	1	1	0	0	0	0	1	1	0	0	20140939	2	2	1	1	1	0	1	0	0.52	1	427.507202917735
2995415	1	1	1	4	6	530.483357727968	0	1	0	0	0	0	0	1	0	0	20140939	4	1	1	0	1	0	1	0	0.28	0	530.483357727968
2995417	1	1	1	2	1	28.8343533990043	0	1	0	0	0	0	0	1	0	0	20140939	8	1	0	1	0	0	1	0	0.24	0	28.8343533990043
2995418	1	1	2	2	1	31.4140685364248	0	0	0	0	0	0	0	1	0	0	20140939	8	2	0	1	0	1	2	0	0.18	0	62.8281370728497
2995419	1	1	2	1	1	244.158557486006	0	1	0	0	0	0	1	1	0	0	20140939	7	2	0	0	0	0	2	0	0.3	0	488.317114972012
2995420	1	1	1	1	1	253.751772369942	0	1	0	0	0	0	1	1	0	0	20140939	6	2	0	0	0	0	1	0	0.3	0	507.503544739884
2995421	1	1	2	3	6	383.982990367282	1	1	0	0	0	0	0	1	0	0	20140939	2	4	1	1	0	0	2	0	0.38	1	1535.93196146913
2995422	1	1	3	3	4	491.797062641504	1	1	0	1	0	0	0	1	0	0	20140939	2	5	1	1	0	0	3	0	0.43	1	2458.98531320752
2995423	1	1	1	1	1	195.441672998724	0	1	0	0	0	0	1	1	0	0	20140939	6	2	0	0	0	0	1	0	0.3	0	390.883345997448
2995424	1	1	1	6	6	532.205004774124	0	0	0	0	0	0	0	1	0	1	20140939	2	4	1	1	0	0	1	1	0.32	0	2128.82001909649
2995425	1	1	1	2	6	337.759279830666	1	1	0	0	0	0	0	1	0	0	20140939	2	1	1	0	0	0	1	0	0.34	1	337.759279830666
2995426	1	1	1	1	1	1500.54131525224	0	1	0	0	0	0	1	1	0	0	20140939	2	2	0	0	0	0	1	0	0.3	0	3001.08263050448
2995427	1	1	1	2	3	570.028408575928	0	0	0	0	0	0	0	1	0	0	20140939	1	2	0	0	0	0	1	0	0.1	0	1140.05681715186
2995428	1	1	2	1	1	1415.22373817758	0	0	0	0	0	0	0	0	0	0	20140939	5	4	0	0	0	0	2	0	0	0	5660.89495271032
2995429	1	1	3	1	1	2338.32253174433	0	0	0	0	0	0	0	1	0	0	20140939	2	5	0	0	0	0	3	0	0.1	0	11691.6126587216
2995430	1	1	1	1	1	303.079643130876	0	1	0	0	0	0	1	1	0	0	20140939	7	1	0	0	0	0	1	0	0.3	0	303.079643130876
2995431	1	1	3	1	1	1959.22007255037	0	0	0	1	0	0	0	0	1	0	20140939	2	4	0	0	0	0	3	0	0.15	0	7836.88029020148
2995432	1	1	1	1	1	326.166049221174	0	0	0	0	0	0	0	0	0	0	20140939	7	1	0	0	0	0	1	0	0	0	326.166049221174
2995433	1	1	2	2	6	362.353989859491	1	1	0	1	0	0	0	1	0	0	20140939	4	3	1	0	0	0	2	0	0.39	1	1087.06196957847
2995434	1	1	1	1	1	318.006568529917	0	1	0	0	0	0	0	1	0	0	20140939	7	2	0	0	0	0	1	0	0.2	0	636.013137059834
2995435	1	1	1	1	1	1652.6872877617	0	1	0	0	0	0	0	1	0	0	20140939	2	1	0	0	0	0	1	0	0.2	0	1652.6872877617
2995436	1	1	2	2	6	490.77550286405	0	1	0	1	0	0	0	1	0	0	20140939	4	3	1	0	0	0	2	0	0.29	0	1472.32650859215
2995437	1	1	2	1	1	341.966015623221	0	0	0	1	0	0	0	1	1	0	20140939	7	5	0	0	0	0	2	0	0.25	0	1709.8300781161
2995438	1	1	4	1	1	295.095651426565	0	1	0	1	0	1	0	0	0	0	20140939	7	5	0	0	0	0	4	0	0.2	0	1475.47825713282
2995439	1	1	3	1	1	245.932722859373	0	0	0	1	0	0	0	1	0	0	20140939	4	4	0	0	0	0	3	0	0.15	0	983.730891437492
2995440	1	1	2	6	3	329.267086711166	1	1	0	0	0	0	0	1	0	0	20140939	1	2	0	1	1	0	2	0	0.38	1	658.534173422332
2995441	1	1	1	2	2	483.495994627728	0	1	0	1	0	0	0	1	0	0	20140939	1	6	0	0	1	0	1	1	0.33	0	2900.97596776637
2995442	1	1	2	2	1	266.778527599341	0	1	0	1	0	0	0	1	0	1	20140939	3	3	0	0	0	0	2	0	0.35	1	800.335582798022
2995443	1	1	2	2	1	1331.80811660831	1	1	0	1	0	0	0	1	0	0	20140939	1	4	0	0	1	0	2	0	0.39	1	5327.23246643325
2995444	1	1	2	2	1	495.740460993688	0	1	0	1	0	0	0	1	1	0	20140939	1	7	0	0	1	0	2	1	0.43	1	3470.18322695581
2995445	1	1	1	2	2	1009.27333162033	0	0	0	0	0	0	0	0	0	0	20140939	1	3	0	1	0	0	1	1	0.08	0	3027.81999486099
