DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	P3	P4005	P4015	P8520S3	P8520S5
2983293	1	1	1	4	7	1	1
2983294	1	1	1	4	6	1	1
2983295	1	1	1	1	7	1	1
2983296	1	1	1	1	3	1	1
2983297	1	1	1	1	6	1	1
2983298	1	1	1	2	6	1	1
2983299	1	1	2	1	6	2	1
2983300	1	1	1	1	4	1	1
2983301	1	1	1	1	4	1	1
2983302	1	1	1	1	4	1	1
2983303	1	1	2	1	6	2	1
2983304	1	1	1	1	4	1	1
2983305	1	1	1	1	6	1	1
2983307	1	1	1	1	6	1	1
2983308	1	1	2	1	6	2	1
2983309	1	1	1	2	7	1	1
2983310	1	1	1	1	4	1	1
2983311	1	1	1	1	4	1	1
2983312	1	1	1	1	4	1	1
2983313	1	1	3	8	6	2	2
2983314	1	1	1	4	7	2	1
2983315	1	1	1	1	4	1	1
2983316	1	1	1	1	5	1	1
2983317	1	1	1	1	4	1	1
2983318	1	1	1	1	4	1	1
2983319	1	1	1	1	4	1	1
2983320	1	1	1	1	6	1	1
2983321	1	1	1	1	4	1	1
2983322	1	1	3	1	6	2	2
2983323	1	1	3	1	6	2	2
2983324	1	1	1	1	4	1	1
2983325	1	1	1	1	6	1	1
2983326	1	1	3	1	6	2	2
2983327	1	1	3	1	5	2	2
2983328	1	1	1	1	4	1	1
2983329	1	1	1	1	4	1	1
2983330	1	1	1	1	4	1	1
2983331	1	1	1	1	4	1	1
2983332	1	1	1	1	6	1	1
2983333	1	1	1	3	6	1	1
2983334	1	1	1	1	4	1	1
2983335	1	1	1	1	6	1	1
2983336	1	1	1	4	7	1	1
2983337	1	1	1	1	6	1	1
2983338	1	1	1	1	4	1	1
2983339	1	1	1	1	4	1	1
2983340	1	1	3	1	6	2	2
2983341	1	1	1	2	7	1	1
2983342	1	1	1	2	6	1	1
2983343	1	1	1	1	6	1	1
2983344	1	1	1	1	4	1	1
2983349	1	1	1	1	4	2	1
2983350	1	1	3	1	6	2	2
2983351	1	1	1	1	4	1	1
2983352	1	1	1	1	6	1	1
2983354	1	1	1	1	6	1	1
2983356	1	1	1	1	6	1	1
2983357	1	1	1	1	4	1	1
2983358	1	1	1	2	6	1	1
2983359	1	1	1	1	4	1	1
2983364	1	1	1	1	4	1	1
2983367	1	1	1	1	4	1	1
2983368	1	1	1	2	6	1	1
2983369	1	1	1	3	6	1	1
2983370	1	1	1	3	6	1	1
2983371	1	1	1	2	7	1	1
2983372	1	1	1	3	6	1	1
2983373	1	1	1	1	4	1	1
2983374	1	1	1	1	6	1	1
2983375	1	1	1	2	6	1	1
2983376	1	1	1	3	6	1	1
2983377	1	1	1	6	6	1	1
2983379	1	1	1	1	4	1	1
2983382	1	1	1	1	6	1	1
2983384	1	1	1	1	6	1	1
2983385	1	1	1	1	6	1	1
2983386	1	1	1	1	4	1	1
2983387	1	1	1	1	4	1	1
2983388	1	1	1	3	4	1	1
2983392	1	1	1	1	4	1	1
2983393	1	1	1	1	4	1	1
2983394	1	1	1	1	4	2	1
2983395	1	1	1	1	6	2	1
2983396	1	1	1	2	6	1	1
2983397	1	1	1	1	6	1	1
2983398	1	1	1	1	6	1	1
2983400	1	1	3	5	7	2	2
2983401	1	1	1	1	4	1	1
2983402	1	1	1	3	6	1	1
2983403	1	1	1	1	4	1	1
2983404	1	1	1	1	4	1	1
2983405	1	1	1	1	4	1	1
2983406	1	1	1	1	6	1	2
2983407	1	1	1	1	4	1	2
2983408	1	1	1	1	6	1	2
2983409	1	1	1	1	6	2	2
2983410	1	1	1	1	4	1	2
2983411	1	1	1	1	6	1	1
2983412	1	1	1	1	4	2	2
2983413	1	1	3	1	6	2	2
2983414	1	1	1	1	2	1	1
2983415	1	1	1	1	4	1	1
2983416	1	1	1	4	6	1	1
2983417	1	1	1	1	4	1	1
2983420	1	1	1	1	4	1	1
2983421	1	1	1	1	6	1	1
2983422	1	1	1	1	4	1	1
2983423	1	1	1	1	3	1	1
2983424	1	1	1	1	4	1	1
2983425	1	1	1	1	6	1	1
2983426	1	1	1	1	3	1	1
2983427	1	1	1	1	6	1	1
2983428	1	1	1	1	6	1	1
2983429	1	1	1	1	4	1	1
2983430	1	1	1	1	4	1	1
2983431	1	1	1	1	6	1	1
2983432	1	1	1	1	4	1	1
2983433	1	1	1	1	4	1	1
2983434	1	1	1	1	4	1	2
2983435	1	1	1	1	4	1	2
2983436	1	1	1	1	6	1	1
2983437	1	1	1	1	6	2	2
2983438	1	1	1	1	6	1	1
2983439	1	1	1	1	6	1	1
2983441	1	1	1	1	4	1	1
2983442	1	1	1	1	4	1	1
2983443	1	1	1	1	4	1	1
2983444	1	1	1	1	4	1	1
2983446	1	1	1	1	4	1	1
2983447	1	1	1	1	6	1	1
2983448	1	1	1	1	4	1	1
2983450	1	1	1	1	4	1	2
2983454	1	1	1	1	4	1	1
2983455	1	1	1	1	3	1	1
2983456	1	1	1	1	6	1	1
2983457	1	1	1	1	4	1	1
2983458	1	1	1	1	4	1	1
2983460	1	1	1	1	4	1	1
2983461	1	1	1	1	4	1	1
2983463	1	1	1	1	4	1	1
2983464	1	1	1	1	6	1	1
2983466	1	1	1	1	4	1	1
2983467	1	1	1	1	4	1	1
2983468	1	1	1	1	4	1	1
2983469	1	1	1	1	4	1	1
2983470	1	1	1	1	2	1	1
2983471	1	1	1	1	4	1	1
2983472	1	1	1	1	4	1	1
2983473	1	1	1	1	6	1	1
2983474	1	1	1	8	7	1	1
2983475	1	1	1	1	6	1	1
2983476	1	1	1	1	4	1	1
2983478	1	1	1	1	4	1	1
2983480	1	1	1	3	6	1	1
2983481	1	1	1	3	6	1	1
2983482	1	1	1	3	6	1	1
2983483	1	1	1	1	4	1	1
2983484	1	1	1	1	6	1	1
2983485	1	1	1	1	4	1	1
2983486	1	1	1	1	6	2	2
2983488	1	1	3	3	6	2	2
2983489	1	1	1	1	6	1	1
2983490	1	1	1	1	6	2	2
2983492	1	1	1	1	6	1	1
2983493	1	1	3	1	7	2	2
2983494	1	1	1	1	4	1	1
2983496	1	1	1	1	4	1	1
2983497	1	1	1	1	6	1	1
2983498	1	1	1	6	4	2	1
2983499	1	1	1	1	6	1	1
2983500	1	1	1	1	6	1	1
2983503	1	1	1	1	6	1	1
2983505	1	1	1	1	6	1	1
2983506	1	1	1	1	6	1	1
2983507	1	1	3	1	6	2	1
2983508	1	1	3	1	6	2	2
2983509	1	1	1	1	6	1	1
2983511	1	1	3	3	7	2	2
2983512	1	1	1	1	4	2	2
2983513	1	1	1	1	6	1	1
2983514	1	1	1	1	4	1	1
2983515	1	1	1	5	6	2	2
2983520	1	1	3	1	6	2	2
2983521	1	1	1	2	1	1	1
2983522	1	1	3	4	7	2	2
2983523	1	1	1	1	4	2	2
2983524	1	1	1	2	7	1	1
2983525	1	1	1	1	4	1	1
2983528	1	1	3	1	6	2	1
2983529	1	1	1	1	4	2	2
2983530	1	1	1	1	4	1	2
2983531	1	1	1	1	7	1	1
2983532	1	1	1	1	4	1	1
2983533	1	1	3	1	6	2	1
2983534	1	1	1	1	4	1	1
2983535	1	1	1	1	4	1	1
2983536	1	1	1	1	4	1	1
2983537	1	1	3	3	6	2	2
2983538	1	1	1	1	4	1	1
2983539	1	1	1	1	6	1	1
2983540	1	1	1	1	4	1	1
2983541	1	1	2	1	4	1	1
2983542	1	1	1	1	4	1	1
2983543	1	1	2	1	4	1	1
2983544	1	1	1	1	6	1	1
2983545	1	1	1	2	6	1	1
2983546	1	1	3	1	6	2	1
2983548	1	1	1	6	6	2	1
2983550	1	1	1	1	6	1	1
2983551	1	1	1	1	4	1	1
2983552	1	1	1	1	4	1	1
2983553	1	1	1	1	4	1	1
2983554	1	1	1	1	6	1	1
2983555	1	1	3	1	6	2	2
2983556	1	1	3	3	7	2	2
2983557	1	1	1	1	4	1	1
2983558	1	1	1	1	6	1	1
2983559	1	1	1	1	4	1	1
2983560	1	1	1	1	6	1	1
2983561	1	1	1	1	6	1	1
2983562	1	1	1	1	4	1	1
2983563	1	1	1	1	6	2	2
2983564	1	1	1	1	4	1	1
2983565	1	1	1	1	6	1	1
2983566	1	1	1	1	6	1	1
2983567	1	1	1	1	4	1	1
2983568	1	1	1	1	4	1	1
2983569	1	1	1	1	4	1	1
2983570	1	1	1	1	4	1	1
2983571	1	1	1	1	4	1	1
2983572	1	1	1	1	4	1	1
2983573	1	1	1	1	4	1	1
2983574	1	1	1	1	6	2	2
2983575	1	1	1	1	6	2	2
2983576	1	1	1	1	4	1	1
2983577	1	1	1	1	4	1	1
2983578	1	1	1	1	4	1	1
2983579	1	1	1	1	6	2	2
2983580	1	1	1	1	4	1	1
2983581	1	1	2	1	4	1	1
2983582	1	1	1	1	4	1	1
2983583	1	1	1	1	4	1	1
2983584	1	1	1	1	4	1	1
2983585	1	1	1	1	4	1	1
2983586	1	1	1	1	4	1	1
2983587	1	1	1	1	4	1	1
2983588	1	1	1	1	4	1	1
2983590	1	1	1	1	4	1	1
2983591	1	1	1	2	7	1	1
2983592	1	1	1	1	4	1	1
2983593	1	1	2	5	5	1	1
2983594	1	1	1	1	4	1	1
2983595	1	1	3	1	6	1	1
2983596	1	1	3	1	7	1	1
2983597	1	1	3	1	4	1	1
2983598	1	1	3	1	6	1	1
2983599	1	1	3	1	6	1	1
2983600	1	1	2	1	6	1	1
2983601	1	1	1	1	6	1	1
2983602	1	1	1	1	4	1	1
2983603	1	1	3	3	6	2	1
2983604	1	1	3	2	7	2	1
2983605	1	1	3	3	7	2	2
2983606	1	1	3	1	6	1	1
2983607	1	1	1	1	4	1	1
2983609	1	1	3	1	6	1	1
2983610	1	1	3	1	4	2	1
2983611	1	1	1	1	4	1	1
2983612	1	1	1	1	4	1	1
2983613	1	1	3	2	7	2	2
2983614	1	1	1	1	6	1	1
2983615	1	1	1	1	4	1	1
2983616	1	1	1	1	4	1	1
2983617	1	1	2	1	4	2	1
2983618	1	1	2	1	4	1	1
2983619	1	1	1	1	4	1	1
2983620	1	1	1	1	4	1	1
2983621	1	1	3	3	6	1	1
2983622	1	1	2	1	6	2	1
2983623	1	1	1	1	4	1	1
2983624	1	1	3	1	6	1	1
2983625	1	1	1	1	4	1	1
2983626	1	1	2	1	4	1	1
2983627	1	1	3	1	4	1	1
2983628	1	1	2	1	6	1	1
2983629	1	1	3	4	7	2	2
2983630	1	1	2	1	6	1	1
2983631	1	1	2	1	6	1	1
2983632	1	1	3	2	7	2	2
2983633	1	1	3	5	6	2	1
2983634	1	1	1	1	4	1	2
2983635	1	1	3	3	7	2	1
2983636	1	1	3	1	6	1	1
2983637	1	1	3	1	4	1	2
2983638	1	1	2	1	3	1	1
2983640	1	1	1	1	4	1	1
2983641	1	1	1	1	4	1	2
2983642	1	1	2	1	4	1	1
2983643	1	1	1	1	4	1	1
2983644	1	1	1	1	4	1	2
2983645	1	1	1	1	4	1	1
2983646	1	1	1	1	4	1	1
2983647	1	1	2	1	4	1	1
2983648	1	1	1	1	6	1	1
2983649	1	1	1	1	6	1	1
2983650	1	1	1	5	6	2	2
2983651	1	1	1	5	6	2	2
2983652	1	1	1	5	6	2	2
2983653	1	1	3	1	6	1	1
2983654	1	1	3	1	4	1	1
2983655	1	1	2	1	4	1	1
2983656	1	1	2	1	6	2	1
2983657	1	1	1	1	4	1	1
2983658	1	1	1	1	4	1	1
2983659	1	1	1	1	4	1	1
2983660	1	1	1	1	4	1	1
2983661	1	1	1	1	4	1	1
2983662	1	1	1	1	4	1	1
2983663	1	1	1	1	4	1	1
2983664	1	1	1	1	4	1	1
2983665	1	1	1	1	4	1	1
2983666	1	1	2	1	4	1	1
2983667	1	1	1	1	6	1	1
2983668	1	1	1	1	6	1	1
2983671	1	1	1	1	4	1	1
2983672	1	1	2	1	4	1	1
2983673	1	1	1	1	4	1	1
2983674	1	1	1	2	6	1	1
2983675	1	1	1	1	6	1	1
2983676	1	1	2	1	6	1	2
2983677	1	1	1	1	6	2	2
2983678	1	1	1	1	4	1	1
2983679	1	1	1	1	6	2	2
2983680	1	1	1	1	6	1	1
2983681	1	1	1	1	6	2	2
2983682	1	1	1	1	6	1	1
2983683	1	1	1	1	6	1	1
2983684	1	1	2	1	6	1	1
2983685	1	1	2	1	4	1	1
2983686	1	1	2	1	4	1	1
2983688	1	1	1	1	4	1	1
2983689	1	1	1	1	4	1	1
2983690	1	1	1	5	6	2	2
2983693	1	1	1	2	6	1	1
2983694	1	1	1	1	6	1	1
2983695	1	1	1	1	4	1	1
2983696	1	1	1	3	6	1	1
2983697	1	1	1	1	4	1	1
2983698	1	1	1	1	4	1	1
2983700	1	1	1	1	4	1	1
2983701	1	1	1	1	6	1	1
2983702	1	1	1	1	4	1	1
2983704	1	1	1	1	4	1	1
2983706	1	1	1	1	4	1	1
2983707	1	1	1	3	6	1	1
2983708	1	1	1	4	7	1	1
2983709	1	1	1	1	4	1	1
2983710	1	1	1	1	4	1	2
2983711	1	1	1	1	4	1	1
2983713	1	1	1	1	6	1	1
2983714	1	1	1	1	4	1	1
2983715	1	1	1	1	4	1	1
2983716	1	1	1	1	4	1	1
2983717	1	1	1	1	4	1	1
2983718	1	1	1	1	4	1	1
2983719	1	1	1	3	6	1	1
2983720	1	1	1	1	4	1	1
2983721	1	1	1	1	6	1	1
2983722	1	1	1	1	4	1	2
2983723	1	1	1	1	4	1	1
2983724	1	1	1	2	6	1	1
2983725	1	1	1	1	4	1	1
2983727	1	1	3	2	7	2	2
2983728	1	1	3	4	7	2	2
2983729	1	1	1	1	6	1	1
2983730	1	1	3	2	6	2	2
2983731	1	1	3	2	7	2	2
2983732	1	1	1	1	4	1	1
2983733	1	1	3	3	6	2	2
2983734	1	1	1	1	6	1	1
2983736	1	1	3	5	6	2	2
2983737	1	1	3	1	6	2	2
2983738	1	1	3	2	6	2	2
2983739	1	1	3	1	6	2	1
2983740	1	1	1	1	6	1	1
2983743	1	1	1	1	4	1	1
2983745	1	1	1	1	4	1	1
2983746	1	1	1	1	4	1	1
2983747	1	1	1	1	4	1	1
2983748	1	1	1	1	6	1	1
2983750	1	1	1	1	7	1	1
2983751	1	1	2	1	4	1	1
2983752	1	1	1	1	6	1	1
2983753	1	1	3	1	6	2	1
2983754	1	1	1	1	4	1	1
2983755	1	1	1	1	4	1	1
2983757	1	1	3	1	7	2	2
2983758	1	1	3	4	7	2	2
2983759	1	1	1	1	6	1	1
2983760	1	1	1	6	4	1	1
2983761	1	1	1	1	4	1	1
2983762	1	1	2	1	4	1	1
2983763	1	1	1	1	6	1	1
2983764	1	1	1	1	4	1	1
2983765	1	1	1	1	4	1	1
2983767	1	1	1	1	4	1	1
2983768	1	1	1	1	4	1	1
2983770	1	1	2	1	6	1	1
2983771	1	1	1	1	6	1	1
2983774	1	1	1	1	4	1	1
2983775	1	1	2	1	4	1	1
2983776	1	1	1	1	6	1	1
2983777	1	1	3	1	4	2	2
2983778	1	1	2	1	4	2	1
2983779	1	1	1	1	4	1	1
2983780	1	1	3	1	6	2	2
2983781	1	1	3	2	6	2	2
2983782	1	1	2	1	4	1	1
2983783	1	1	1	1	4	1	1
2983784	1	1	1	1	6	1	1
2983785	1	1	3	1	6	1	1
2983786	1	1	1	1	6	1	1
2983787	1	1	1	1	6	1	1
2983788	1	1	1	1	4	1	1
2983789	1	1	3	1	6	2	2
2983790	1	1	3	1	6	2	2
2983791	1	1	3	1	7	2	2
2983792	1	1	2	1	6	1	1
2983793	1	1	1	1	4	1	1
2983794	1	1	1	1	4	1	1
2983795	1	1	3	3	7	2	2
2983796	1	1	1	1	4	1	1
2983797	1	1	1	1	4	1	1
2983798	1	1	1	1	6	1	1
2983799	1	1	1	1	4	1	1
2983800	1	1	2	1	4	1	1
2983801	1	1	2	1	4	1	1
2983802	1	1	1	1	6	1	1
2983803	1	1	2	1	6	1	1
2983804	1	1	1	1	4	2	2
2983805	1	1	1	5	7	1	1
2983806	1	1	1	1	6	1	1
2983807	1	1	1	1	4	1	1
2983808	1	1	1	1	4	1	1
2983810	1	1	1	1	4	1	1
2983811	1	1	2	1	4	1	1
2983812	1	1	2	1	6	1	1
2983813	1	1	1	1	4	1	1
2983814	1	1	1	1	4	1	1
2983815	1	1	1	1	4	1	1
2983816	1	1	3	2	7	2	2
2983817	1	1	1	1	4	1	1
2983818	1	1	1	1	4	1	1
2983819	1	1	1	1	6	1	1
2983820	1	1	2	1	6	1	1
2983822	1	1	1	1	4	1	1
2983823	1	1	1	1	4	1	1
2983824	1	1	1	1	6	1	1
2983825	1	1	3	2	7	2	2
2983826	1	1	2	5	4	1	1
2983827	1	1	1	1	6	1	1
2983828	1	1	1	1	3	1	1
2983829	1	1	1	1	4	1	1
2983830	1	1	1	1	6	1	1
2983831	1	1	1	1	4	1	2
2983832	1	1	1	1	4	1	1
2983833	1	1	1	1	6	1	1
2983835	1	1	1	1	4	1	1
2983836	1	1	1	1	4	1	1
2983837	1	1	1	1	4	1	1
2983838	1	1	1	1	4	1	1
2983839	1	1	1	1	4	1	1
2983840	1	1	1	1	4	1	1
2983841	1	1	1	1	4	1	1
2983842	1	1	1	1	4	2	2
2983843	1	1	2	1	4	1	1
2983844	1	1	3	3	7	2	2
2983845	1	1	1	1	4	1	1
2983846	1	1	1	1	4	1	1
2983847	1	1	3	2	6	2	2
2983848	1	1	1	1	4	1	1
2983849	1	1	1	1	4	1	1
2983850	1	1	3	1	6	2	2
2983851	1	1	1	1	4	1	1
2983852	1	1	1	1	6	1	1
2983853	1	1	1	1	6	1	2
2983854	1	1	1	1	4	1	1
2983855	1	1	1	1	6	1	1
2983856	1	1	1	1	6	1	1
2983858	1	1	3	1	4	2	2
2983859	1	1	1	1	4	1	1
2983860	1	1	1	1	4	1	1
2983861	1	1	1	1	4	1	1
2983862	1	1	1	1	6	2	2
2983863	1	1	1	5	6	2	2
2983864	1	1	2	1	4	1	1
2983865	1	1	2	1	4	1	2
2983866	1	1	3	2	4	2	2
2983867	1	1	1	1	4	1	1
2983868	1	1	1	3	6	1	1
2983869	1	1	3	1	6	2	2
2983870	1	1	2	1	4	1	1
2983871	1	1	1	1	4	2	2
2983872	1	1	1	1	6	1	1
2983873	1	1	1	1	4	1	1
2983874	1	1	1	1	4	1	1
2983875	1	1	3	2	4	2	2
2983877	1	1	1	1	4	1	1
2983878	1	1	1	1	6	1	1
2983879	1	1	3	1	4	2	2
2983880	1	1	3	1	6	2	2
2983884	1	1	3	1	4	2	2
2983885	1	1	2	1	4	1	1
2983887	1	1	2	1	6	1	1
2983888	1	1	1	1	4	1	1
2983889	1	1	3	1	6	2	2
2983890	1	1	3	1	4	2	2
2983892	1	1	3	1	4	2	1
2983894	1	1	3	1	4	2	2
2983895	1	1	1	1	4	1	1
2983896	1	1	3	1	4	2	2
2983897	1	1	1	1	4	1	1
2983898	1	1	1	1	4	1	1
2983899	1	1	1	1	4	1	1
2983900	1	1	1	1	6	1	1
2983901	1	1	3	1	6	2	2
2983902	1	1	1	1	4	1	1
2983903	1	1	1	1	6	1	1
2983904	1	1	1	1	7	1	1
2983905	1	1	3	1	4	2	2
2983906	1	1	1	1	4	1	1
2983907	1	1	1	1	4	1	1
2983908	1	1	1	1	4	1	1
2983909	1	1	1	1	4	1	1
2983910	1	1	1	1	6	1	1
2983911	1	1	3	5	7	2	2
2983912	1	1	1	1	4	1	1
2983913	1	1	1	1	6	1	1
2983914	1	1	1	1	6	1	1
2983915	1	1	1	1	6	1	1
2983916	1	1	1	1	4	1	1
2983917	1	1	3	1	6	2	1
2983918	1	1	3	1	6	2	1
2983919	1	1	1	1	4	1	1
2983921	1	1	1	1	6	1	1
2983922	1	1	1	3	6	1	1
2983923	1	1	1	1	4	1	1
2983924	1	1	1	1	4	1	1
2983925	1	1	1	1	4	1	2
2983926	1	1	1	1	4	1	1
2983927	1	1	1	1	6	1	1
2983928	1	1	1	1	4	1	1
2983929	1	1	1	1	4	1	1
2983930	1	1	1	1	4	1	1
2983931	1	1	1	1	4	1	1
2983932	1	1	1	1	4	1	1
2983933	1	1	1	1	4	1	1
2983934	1	1	1	1	4	1	1
2983935	1	1	1	1	4	1	1
2983936	1	1	1	1	6	1	1
2983937	1	1	1	1	6	1	1
2983938	1	1	1	1	4	1	1
2983939	1	1	3	3	4	2	1
2983940	1	1	1	1	4	1	1
2983941	1	1	3	2	6	2	1
2983942	1	1	1	1	4	1	1
2983943	1	1	3	2	7	2	2
2983944	1	1	3	2	7	2	2
2983945	1	1	1	1	4	1	1
2983946	1	1	1	1	6	1	1
2983948	1	1	1	1	4	1	1
2983949	1	1	1	1	4	1	1
2983950	1	1	1	1	4	1	1
2983952	1	1	1	1	4	1	1
2983953	1	1	1	1	6	1	1
2983954	1	1	1	1	4	1	1
2983955	1	1	1	1	4	1	1
2983956	1	1	1	1	4	1	1
2983957	1	1	1	1	4	1	1
2983958	1	1	1	1	6	1	1
2983959	1	1	1	1	4	1	1
2983961	1	1	1	5	6	1	1
2983962	1	1	1	1	4	1	1
2983963	1	1	1	1	4	1	1
2983964	1	1	1	1	4	1	1
2983965	1	1	1	1	6	1	1
2983966	1	1	1	1	4	1	1
2983967	1	1	1	1	4	1	1
2983968	1	1	1	1	6	1	1
2983969	1	1	1	1	4	1	1
2983970	1	1	1	1	4	1	1
2983971	1	1	1	1	4	1	1
2983973	1	1	1	1	4	1	1
2983974	1	1	1	1	4	1	1
2983975	1	1	1	1	4	1	1
2983977	1	1	1	1	4	1	1
2983978	1	1	1	1	4	1	1
2983979	1	1	1	1	4	1	1
2983980	1	1	1	1	4	1	1
2983981	1	1	1	1	4	1	1
2983983	1	1	1	1	4	1	1
2983984	1	1	1	1	4	1	1
2983985	1	1	1	3	5	1	1
2983986	1	1	1	1	4	1	1
2983987	1	1	1	1	5	1	1
2983989	1	1	1	1	4	1	1
2983990	1	1	1	1	4	1	1
2983991	1	1	1	1	4	1	1
2983992	1	1	1	1	6	1	1
2983993	1	1	1	1	4	1	1
2983994	1	1	1	1	6	1	1
2983995	1	1	1	1	4	1	1
2983996	1	1	1	1	6	1	1
2983997	1	1	1	1	4	1	1
2983998	1	1	1	1	6	1	1
2983999	1	1	1	1	6	1	1
2984000	1	1	1	1	6	1	1
2984001	1	1	1	1	4	1	1
2984002	1	1	1	1	4	1	1
2984003	1	1	1	1	4	1	1
2984004	1	1	1	1	4	1	1
2984006	1	1	1	1	6	1	1
2984007	1	1	1	1	4	1	1
2984008	1	1	1	1	4	1	1
2984010	1	1	1	1	4	1	1
2984011	1	1	1	1	4	1	1
2984012	1	1	1	1	6	1	1
2984013	1	1	1	1	5	1	1
2984014	1	1	2	5	5	2	2
2984015	1	1	1	5	6	2	2
2984016	1	1	1	1	6	1	1
2984017	1	1	3	1	4	2	1
2984018	1	1	1	1	4	1	1
2984019	1	1	1	1	6	1	1
2984020	1	1	1	1	4	1	1
2984021	1	1	1	1	4	1	1
2984022	1	1	1	1	3	1	1
2984023	1	1	1	1	4	1	1
2984025	1	1	1	1	4	1	1
2984026	1	1	1	1	4	1	1
2984027	1	1	1	1	4	1	1
2984028	1	1	1	1	4	1	1
2984029	1	1	1	1	4	1	1
2984030	1	1	1	1	4	1	1
2984031	1	1	1	1	4	1	1
2984032	1	1	1	1	5	1	1
2984033	1	1	1	5	7	2	1
2984034	1	1	1	5	7	2	1
2984035	1	1	1	1	4	1	1
2984036	1	1	1	1	4	1	1
2984037	1	1	1	1	4	1	1
2984038	1	1	1	1	4	1	1
2984039	1	1	1	1	6	2	1
2984040	1	1	1	1	6	2	1
2984041	1	1	1	1	4	1	1
2984042	1	1	1	1	4	1	1
2984043	1	1	1	1	6	1	1
2984044	1	1	1	8	6	1	1
2984045	1	1	1	1	4	1	1
2984046	1	1	1	1	4	1	1
2984048	1	1	1	1	6	1	1
2984049	1	1	1	1	6	1	1
2984050	1	1	1	1	6	1	1
2984051	1	1	1	1	6	1	1
2984052	1	1	1	1	4	1	1
2984053	1	1	1	1	6	1	1
2984054	1	1	1	1	6	1	1
2984055	1	1	1	1	4	1	1
2984056	1	1	1	1	6	1	1
2984057	1	1	1	1	4	1	1
2984059	1	1	1	1	4	1	1
2984060	1	1	1	1	4	1	1
2984061	1	1	1	1	6	1	1
2984062	1	1	1	1	6	1	1
2984063	1	1	1	1	4	1	1
2984064	1	1	1	1	6	1	1
2984065	1	1	1	1	4	1	1
2984066	1	1	1	1	4	1	1
2984067	1	1	1	1	4	1	1
2984068	1	1	1	1	6	1	1
2984069	1	1	1	1	4	1	1
2984070	1	1	1	1	4	1	1
2984071	1	1	1	1	4	1	1
2984072	1	1	1	1	4	1	1
2984073	1	1	1	1	4	1	1
2984074	1	1	1	1	4	1	1
2984075	1	1	1	1	4	1	1
2984076	1	1	1	1	4	1	1
2984077	1	1	1	1	4	1	1
2984078	1	1	1	1	4	1	1
2984079	1	1	1	1	4	1	1
2984080	1	1	1	1	4	1	1
2984081	1	1	1	1	6	1	1
2984082	1	1	1	1	4	1	1
2984083	1	1	1	1	4	1	1
2984084	1	1	1	1	4	1	1
2984085	1	1	1	1	4	1	1
2984086	1	1	1	1	4	1	1
2984087	1	1	1	1	4	1	1
2984088	1	1	1	1	4	1	1
2984089	1	1	1	1	4	1	1
2984090	1	1	1	1	4	1	1
2984091	1	1	1	1	6	1	1
2984093	1	1	1	1	4	1	1
2984094	1	1	1	1	4	2	1
2984095	1	1	1	1	4	2	1
2984096	1	1	1	1	6	1	1
2984097	1	1	1	1	6	1	1
2984098	1	1	1	1	6	1	2
2984099	1	1	1	1	6	2	1
2984100	1	1	1	1	6	2	1
2984101	1	1	1	1	6	1	1
2984102	1	1	1	1	4	2	1
2984103	1	1	1	1	6	1	1
2984104	1	1	1	1	4	1	1
2984105	1	1	1	1	4	2	1
2984106	1	1	1	1	6	1	1
2984107	1	1	1	1	6	2	1
2984108	1	1	1	1	4	1	1
2984109	1	1	1	1	6	1	1
2984110	1	1	1	1	6	1	1
2984111	1	1	1	5	7	2	2
2984112	1	1	1	3	7	2	1
2984113	1	1	1	1	6	2	1
2984114	1	1	1	1	6	2	1
2984115	1	1	1	1	6	2	1
2984116	1	1	1	1	6	2	1
2984117	1	1	1	1	4	1	1
2984118	1	1	1	1	4	1	1
2984119	1	1	1	1	6	1	1
2984120	1	1	1	1	4	1	1
2984121	1	1	1	1	6	2	1
2984122	1	1	1	1	6	2	1
2984123	1	1	1	1	6	2	1
2984124	1	1	1	1	4	1	1
2984125	1	1	1	1	6	1	1
2984126	1	1	1	1	6	2	1
2984127	1	1	1	1	6	1	1
2984128	1	1	1	1	4	2	1
2984129	1	1	1	1	4	1	1
2984130	1	1	1	1	4	2	1
2984131	1	1	1	5	6	2	1
2984132	1	1	1	4	7	2	1
2984133	1	1	1	1	6	2	1
2984134	1	1	1	1	4	1	1
2984135	1	1	1	4	7	1	1
2984136	1	1	1	1	4	2	1
2984137	1	1	1	1	6	2	1
2984138	1	1	1	1	6	2	1
2984139	1	1	1	1	6	2	1
2984140	1	1	1	1	4	1	1
2984141	1	1	1	1	4	1	1
2984142	1	1	1	1	6	1	1
2984143	1	1	1	1	6	1	1
2984144	1	1	1	1	4	1	1
2984145	1	1	1	1	6	2	1
2984146	1	1	1	1	6	2	1
2984147	1	1	1	1	6	2	1
2984148	1	1	1	1	7	2	2
2984149	1	1	1	1	6	1	1
2984151	1	1	1	1	6	2	1
2984152	1	1	1	1	6	2	1
2984153	1	1	1	1	6	2	1
2984155	1	1	1	1	6	1	1
2984156	1	1	1	1	6	1	1
2984157	1	1	1	1	4	2	1
2984158	1	1	1	1	4	2	1
2984159	1	1	1	1	6	2	1
2984160	1	1	1	1	6	2	1
2984161	1	1	1	1	4	1	1
2984162	1	1	1	1	4	2	1
2984163	1	1	1	1	4	2	1
2984164	1	1	1	1	4	2	1
2984165	1	1	1	1	4	2	1
