PERIODO	DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	ORDEN	P6040	FEX_C	P6090	P5665	P8563	P51	P55	P6160	P8586	P8587	P8587S1	P1088	P1088S1	P6180	P6240	P6250	P6260	P6270	P6351	P6390S1	P7250	P6920
20140939	2986420	2	1	2	68	149.853824227652	1	2				2	2	3	1				4	2	2	2				2
20140939	2986420	2	2	2	44	149.853824227652	1	2				1	2	3	3				1					5241		2
20140939	2986420	3	1	3	51	149.853824227652	2	2				1	2	11	5				1					6022		2
20140939	2986420	3	2	3	16	149.853824227652	1	2				1	1			3	9	1	3	2	2	2				2
20140939	2986420	4	1	4	23	149.853824227652	1	2				1	2	5	11				1					6022		2
20140939	2986420	4	2	4	13	149.853824227652	1	2				1	1			3	8	1	3	2	2	2				2
20140939	2986420	5	2	5	5	149.853824227652	1	2				2	1			1	2	1								
20140939	2986421	1	1	1	74	742.311124567916	1	2				1	2	1	0				6	2	2	2				2
20140939	2986421	2	1	2	64	742.311124567916	1	2				1	2	3	3				4	2	2	2				2
20140939	2986421	3	1	3	32	742.311124567916	1	2				1	2	7	2				1					8514		1
20140939	2986421	4	1	4	18	742.311124567916	1	2				1	1			5	1	2	3	2	2	2				2
20140939	2986422	1	1	1	27	430.378786481527	1	2				1	2	3	3				4	2	2	2				2
20140939	2986422	2	1	2	30	430.378786481527	1	2				1	2	3	5				1					115		2
20140939	2986422	3	1	3	10	430.378786481527	1	2				1	1			2	4	2								
20140939	2986422	4	1	4	5	430.378786481527	1	2				2	2	1	0											
20140939	2986423	1	1	1	20	348.736466326713	1	2				2	2	1	0				1					5040		2
20140939	2986423	2	1	2	33	348.736466326713	1	2				1	2	3	5				4	2	2	2				2
20140939	2986423	3	1	3	1	348.736466326713	1	1	1	2	1															
20140939	2986424	1	1	1	52	822.214238324674	2	2				1	2	4	9				1					5529		2
20140939	2986424	2	1	2	24	822.214238324674	1	2				1	2	6	3				1					7512		1
20140939	2986424	3	1	3	16	822.214238324674	2	2				1	1			4	11	2	3	2	2	2				2
20140939	2986424	4	1	4	24	822.214238324674	1	2				1	2	9	3				1					5231		1
20140939	2986425	1	1	1	70	655.435898198677	1	2				1	2	3	3				4	2	2	1		5211		2
20140939	2986425	2	1	2	61	655.435898198677	1	2				1	2	4	6				1					5211		2
20140939	2986425	3	1	3	31	655.435898198677	1	2				1	2	3	4				2	2	2	2	1		5	2
20140939	2986425	4	1	4	39	655.435898198677	1	2				1	2	6	3				2	2	2	2	1		4	2
20140939	2986425	5	1	5	17	655.435898198677	1	2				1	1			5	1	2	3	2	2	2				2
20140939	2986425	6	1	6	1	655.435898198677	1	2		2	2															
20140939	2986426	1	1	1	46	603.53036094796	1	2				1	1			7	3	2	1					8043		2
20140939	2986426	2	1	2	33	603.53036094796	1	2				1	2	4	6				1					7523		2
20140939	2986426	3	1	3	17	603.53036094796	1	2				1	1			5	1	2	3	2	2	2				2
20140939	2986426	4	1	4	14	603.53036094796	1	2				1	1			3	9	2	3	2	2	2				2
20140939	2986426	5	1	5	10	603.53036094796	1	2				1	1			2	4	2								
20140939	2986426	6	1	6	8	603.53036094796	1	2				1	1			2	3	2								
20140939	2986427	1	1	1	70	24.664742921276	1	2				1	2	5	11				4	2	2	2				1
20140939	2986427	2	1	2	72	24.664742921276	1	2				1	2	7	2				4	2	2	2				1
20140939	2986427	3	1	3	45	24.664742921276	1	2				1	2	6	1				2	2	2	2	1		6	2
20140939	2986427	4	1	4	17	24.664742921276	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2986428	1	1	1	52	130.029402950389	2	2				2	2	3	3				4	2	1			5529		2
20140939	2986428	1	2	1	27	130.029402950389	1	2				1	2	5	11				1					6031		2
20140939	2986428	2	2	2	35	130.029402950389	1	2				1	1			7	4	2	1					7491		1
20140939	2986428	3	2	3	2	130.029402950389	1	2		2	1															
20140939	2986429	1	1	1	31	2437.75058751873	1	2				1	2	5	11				2	1				1810		2
20140939	2986430	1	1	1	40	274.276766479329	1	2				1	2	3	5				1					111		2
20140939	2986430	2	1	2	38	274.276766479329	1	2				1	2	3	4				4	2	2	1		111		2
20140939	2986430	3	1	3	15	274.276766479329	1	2				1	1			3	7	1	3	2	2	2				2
20140939	2986431	1	1	1	72	671.155967497375	1	2				1	2	5	11				1					9309		3
20140939	2986431	2	1	2	72	671.155967497375	1	2				1	2	5	11				6	2	2	2				2
20140939	2986432	1	1	1	66	1153.2642725714	1	2				1	2	6	3				6	2	2	2				3
20140939	2986432	1	2	1	25	1153.2642725714	1	2				1	2	4	7				1					6031		2
20140939	2986432	1	3	1	29	1153.2642725714	1	2				1	2	5	11				1					8532		1
20140939	2986432	1	4	1	33	1153.2642725714	1	2				1	2	3	5				1					5239		2
20140939	2986432	2	1	2	44	1153.2642725714	1	2				1	2	5	11				4	2	2	2				2
20140939	2986432	2	2	2	21	1153.2642725714	1	2				1	2	4	9				4	2	2	2				2
20140939	2986432	2	3	2	12	1153.2642725714	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2986432	2	4	2	29	1153.2642725714	1	2				1	2	5	11				4	2	2	2				2
20140939	2986432	3	1	3	26	1153.2642725714	1	2				1	1			7	5	2	3	2	2	2				2
20140939	2986432	3	2	3	5	1153.2642725714	1	2				2	1			1	1	1								
20140939	2986432	3	3	3	9	1153.2642725714	1	2				1	1			2	4	1								
20140939	2986432	3	4	3	12	1153.2642725714	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2986432	4	1	4	23	1153.2642725714	1	2				1	1			7	4	2	3	2	2	2				2
20140939	2986432	4	3	4	6	1153.2642725714	1	2				1	1			2	2	1								
20140939	2986432	4	4	4	9	1153.2642725714	1	2				1	1			2	5	1								
20140939	2986432	5	1	5	16	1153.2642725714	1	2				1	1			3	9	1	3	2	2	2				2
20140939	2986432	5	3	5	5	1153.2642725714	1	2				2	1			2	1	1								
20140939	2986432	5	4	5	9	1153.2642725714	1	2				1	1			2	4	1								
20140939	2986432	6	1	6	14	1153.2642725714	1	2				1	1			3	8	2	3	2	2	2				2
20140939	2986432	6	3	6	24	1153.2642725714	1	2				1	1			7	2	2	3	2	2	2				2
20140939	2986432	7	1	7	25	1153.2642725714	1	2				1	1			7	3	2	3	2	2	2				2
20140939	2986432	8	1	8	4	1153.2642725714	1	2		1	1															
20140939	2986433	1	1	1	64	547.226846596554	1	2				1	2	4	7				1					7230		2
20140939	2986433	2	1	2	65	547.226846596554	1	2				1	2	9	3				1					6031		3
20140939	2986433	3	1	3	42	547.226846596554	1	2				1	2	5	11				1					8511		1
20140939	2986433	4	1	4	30	547.226846596554	1	2				1	2	11	5				1					8532		1
20140939	2986433	5	1	5	13	547.226846596554	2	2				1	1			2	5	1	3	2	2	2				2
20140939	2986434	1	1	1	40	147.977500712585	1	2				1	2	5	11				4	2	2	2				2
20140939	2986434	2	1	2	45	147.977500712585	1	2				1	2	11	5				1					7512		1
20140939	2986434	3	1	3	16	147.977500712585	1	2				1	1			4	10	1	3	2	2	2				2
20140939	2986434	4	1	4	12	147.977500712585	1	2				1	1			3	7	1	3	2	2	2				2
20140939	2986435	1	1	1	26	1032.22619183171	1	2				1	2	7	2				4	2	1			7521		1
20140939	2986435	2	1	2	24	1032.22619183171	1	2				1	2	7	2				4	2	2	2				2
20140939	2986435	3	1	3	5	1032.22619183171	1	2				2	1			1	3	2								
20140939	2986435	4	1	4	1	1032.22619183171	1	2		2	1															
20140939	2986435	5	1	5	0	1032.22619183171	1	2		2	1															
20140939	2986436	1	1	1	56	540.354186322432	1	2				1	2	13	1				1					7412		2
20140939	2986436	2	1	2	61	540.354186322432	1	2				1	2	13	1				6	2	2	2				3
20140939	2986436	3	1	3	29	540.354186322432	1	2				1	2	10	4				6	2	2	2				1
20140939	2986437	1	1	1	51	90.1512727668226	1	1	1			1	2	3	5				1					5030		2
20140939	2986437	2	1	2	47	90.1512727668226	1	2				1	2	9	3				4	1				8532		1
20140939	2986437	3	1	3	25	90.1512727668226	1	2				1	2	11	5				1					7512		1
20140939	2986438	1	1	1	58	1157.55072516253	1	2				1	2	4	7				4	1				7493		2
20140939	2986438	2	1	2	31	1157.55072516253	1	2				1	2	5	11				1					1551		2
20140939	2986438	3	1	3	23	1157.55072516253	1	1	1			1	2	7	2				1					7499		1
20140939	2986438	4	1	4	21	1157.55072516253	1	2				1	2	4	9				1					2811		1
20140939	2986439	1	1	1	22	367.401759521724	1	2				1	1			5	2	2	3	2	2	2				2
20140939	2986439	2	1	2	17	367.401759521724	1	1	1			1	1			3	8	2	1					1320		2
20140939	2986440	1	1	1	89	122.779854121023	1	2				1	2	3	1				4	2	2	2				2
20140939	2986440	2	1	2	64	122.779854121023	1	2				1	2	4	6				1					140		2
20140939	2986440	3	1	3	59	122.779854121023	1	2				1	2	5	11				1					5211		2
20140939	2986440	4	1	4	56	122.779854121023	1	2				1	2	3	5				4	2	2	2				2
20140939	2986440	5	1	5	20	122.779854121023	1	2				1	2	4	7				5							2
20140939	2986440	6	1	6	17	122.779854121023	1	2				1	2	4	8				6	1				5530		2
20140939	2986440	7	1	7	14	122.779854121023	1	2				1	1			3	6	1	3	2	2	2				2
20140939	2986440	8	1	8	4	122.779854121023	1	2		1	1															
20140939	2986441	1	1	1	50	969.706009079282	1	1	7			1	2	5	11				2	2	2	2	1		24	1
20140939	2986441	2	1	2	22	969.706009079282	1	2				1	1			7	4	2	3	2	2	2				2
20140939	2986441	3	1	3	2	969.706009079282	1	2		2	1															
20140939	2986441	4	1	4	22	969.706009079282	1	2				1	2	7	2				1					4552		2
20140939	2986441	5	1	5	20	969.706009079282	1	2				1	1			7	3	2	3	2	2	2				2
20140939	2986441	6	1	6	75	969.706009079282	1	2				1	2	3	5				6	2	2	2				2
20140939	2986441	7	1	7	59	969.706009079282	1	2				1	2	11	5				1					8042		1
20140939	2986443	1	1	1	66	421.158649048414	1	2				1	2	3	3				5							2
20140939	2986444	1	1	1	63	2156.71229787999	1	2				1	2	4	7				1					5020		1
20140939	2986444	1	2	1	44	2156.71229787999	1	2				1	2	3	5				1					6041		2
20140939	2986444	1	3	1	74	2156.71229787999	1	2				1	2	4	8				1					5170		2
20140939	2986445	1	1	1	53	230.773013334214	1	2				1	2	3	3				1					5225		2
20140939	2986445	2	1	2	19	230.773013334214	1	2				1	2	5	11				1					112		2
20140939	2986446	1	1	1	55	2078.0301380294	1	2				1	2	5	11				1					5262		2
20140939	2986446	2	1	2	53	2078.0301380294	1	2				1	2	2	1				1					9241		2
20140939	2986446	3	1	3	28	2078.0301380294	1	2				1	2	7	2				6	1				9241		2
20140939	2986446	4	1	4	24	2078.0301380294	1	2				1	2	7	2				2	2	2	2	1		70	2
20140939	2986446	5	1	5	0	2078.0301380294	1	2		5	1															
20140939	2986448	1	1	1	50	104.258415856234	1	2				1	2	11	5				1					7411		1
20140939	2986448	2	1	2	47	104.258415856234	1	1	1			1	2	5	11				4	2	2	1		7411		2
20140939	2986448	3	1	3	85	104.258415856234	1	2				1	2	3	5				6	2	2	2				2
20140939	2986448	4	1	4	18	104.258415856234	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2986449	1	1	1	76	2465.09916213027	1	1	8			1	2	4	8				4	2	2	2				3
20140939	2986449	2	1	2	73	2465.09916213027	1	2				1	2	4	6				4	2	2	2				2
20140939	2986449	3	1	3	46	2465.09916213027	1	2				1	2	5	11				5							2
20140939	2986449	4	1	4	45	2465.09916213027	1	2				1	2	7	1				1					5243		2
20140939	2986449	5	1	5	18	2465.09916213027	1	2				1	2	7	1				6	2	2	2				2
20140939	2986449	6	1	6	17	2465.09916213027	1	2				1	1			4	11	2	3	2	2	2				2
20140939	2986450	1	1	1	40	114.108762836684	1	1	1			1	2	3	5				1					9500		2
20140939	2986450	2	1	2	18	114.108762836684	1	2				1	2	5	11				4	2	2	2				2
20140939	2986451	1	1	1	42	263.7150814456	1	2				1	2	4	8				1					5211		2
20140939	2986451	2	1	2	23	263.7150814456	1	2				1	2	5	11				6	2	2	2				2
20140939	2986451	3	1	3	16	263.7150814456	1	2				1	1			4	10	2	3	2	2	2				2
20140939	2986451	4	1	4	24	263.7150814456	1	2				1	2	11	5				4	2	2	2				2
20140939	2986452	1	1	1	43	326.129106100849	1	2				1	2	3	5				1					9302		2
20140939	2986452	2	1	2	24	326.129106100849	1	2				1	1			6	3	2	2	2	2	2	1		1	2
20140939	2986453	1	1	1	66	167.016983331273	1	2				1	2	3	5				6	2	2	2				3
20140939	2986453	2	1	2	56	167.016983331273	1	2				1	2	3	5				1					5529		2
20140939	2986453	3	1	3	98	167.016983331273	1	2				2	2	1	0				5							2
20140939	2986454	1	1	1	54	2323.26543842259	1	2				1	2	4	6				1					9301		2
20140939	2986454	2	1	2	33	2323.26543842259	1	2				1	2	5	11				1					5530		2
20140939	2986454	3	1	3	15	2323.26543842259	1	2				1	1			3	7	2	3	2	2	2				2
20140939	2986454	4	1	4	13	2323.26543842259	1	2				1	1			2	3	1	3	2	2	2				2
20140939	2986454	5	1	5	12	2323.26543842259	1	2				1	1			2	4	2	3	2	2	2				2
20140939	2986454	6	1	6	5	2323.26543842259	1	2				2	1			1	1	1								
20140939	2986455	1	1	1	54	1170.26197282208	1	2				1	2	3	5				1					5221		1
20140939	2986455	2	1	2	57	1170.26197282208	1	2				1	2	3	5				1					3694		2
20140939	2986455	3	1	3	35	1170.26197282208	1	2				1	2	9	4				1					8043		1
20140939	2986455	4	1	4	16	1170.26197282208	1	2				1	1			4	10	2	3	2	2	2				2
20140939	2986456	1	1	1	26	1337.72245826732	1	1	1			1	2	5	11				4	2	2	2	2			2
20140939	2986456	2	1	2	7	1337.72245826732	1	2				1	1			2	2	2								
20140939	2986456	3	1	3	0	1337.72245826732	2	2		2	1															
20140939	2986456	4	1	4	65	1337.72245826732	1	1	1			1	2	3	2				4	1				5233		2
20140939	2986456	5	1	5	63	1337.72245826732	1	2				1	2	4	8				4	2	2	2				2
20140939	2986456	6	1	6	20	1337.72245826732	1	2				1	1			7	4	2	3	2	2	2				2
20140939	2986457	1	1	1	24	434.623705725714	1	2				1	2	5	11				4	2	2	2	1		1	2
20140939	2986457	2	1	2	33	434.623705725714	1	1	6			1	1			7	1	2	1					6031		2
20140939	2986457	3	1	3	5	434.623705725714	1	1	2			1	1			1	3	1								
20140939	2986458	1	1	1	29	694.071842518545	1	2				1	2	5	11				4	2	2	2				2
20140939	2986458	2	1	2	32	694.071842518545	1	2				1	1			7	1	2	1					5211		2
20140939	2986458	3	1	3	7	694.071842518545	1	2				1	1			2	1	2								
20140939	2986458	4	1	4	60	694.071842518545	1	2				1	2	3	4				4	2	2	2				2
20140939	2986459	1	1	1	74	506.187384913524	1	1	1			1	2	3	3				4	2	2	2				2
20140939	2986459	2	1	2	82	506.187384913524	1	1	1			2	2	1	0				5							2
20140939	2986459	3	1	3	47	506.187384913524	1	2				2	2	1	0				5							2
20140939	2986459	4	1	4	85	506.187384913524	1	2				2	2	1	0				5							2
20140939	2986460	1	1	1	56	1051.42617873066	1	2				1	2	4	9				1					8513		2
20140939	2986460	2	1	2	36	1051.42617873066	1	1	1			1	2	3	5				1					1939		2
20140939	2986460	3	1	3	7	1051.42617873066	1	2				1	1			2	2	1								
20140939	2986460	4	1	4	76	1051.42617873066	1	2				1	2	3	3				5							2
20140939	2986461	1	1	1	66	215.354222692848	1	2				1	2	3	5				1					5271		2
20140939	2986461	2	1	2	57	215.354222692848	1	2				1	2	3	4				4	2	2	2				2
20140939	2986462	1	1	1	53	404.217840976378	1	2				2	2	1	0				1					118		2
20140939	2986462	2	1	2	53	404.217840976378	1	2				1	2	7	2				4	1				122		2
20140939	2986462	3	1	3	17	404.217840976378	1	2				1	2	3	3				2	2	2	1		118		2
20140939	2986462	4	1	4	15	404.217840976378	1	2				1	2	3	3				4	2	2	1		122		2
20140939	2986462	5	1	5	10	404.217840976378	1	2				1	1			2	4	1								
20140939	2986462	6	1	6	7	404.217840976378	1	2				1	1			2	2	1								
20140939	2986463	1	1	1	46	514.09258864893	1	2				1	2	5	11				1					115		2
20140939	2986463	2	1	2	39	514.09258864893	1	2				1	2	5	11				1					5252		2
20140939	2986463	3	1	3	8	514.09258864893	1	2				1	1			2	3	2								
20140939	2986463	4	1	4	4	514.09258864893	1	2		1	1															
20140939	2986465	1	1	1	26	418.852693952001	1	2				1	2	4	9				1					9302		2
20140939	2986465	2	1	2	9	418.852693952001	1	2				1	1			2	4	1								
20140939	2986465	3	1	3	0	418.852693952001	1	1	2	2	1															
20140939	2986465	4	1	4	24	418.852693952001	1	2				1	1			5	2	2	1					7513		1
20140939	2986466	1	1	1	20	527.220385789037	1	2				1	2	5	11				1					5530		2
20140939	2986466	2	1	2	22	527.220385789037	1	2				1	2	5	11				4	2	2	2				2
20140939	2986466	3	1	3	0	527.220385789037	1	2		2	1															
20140939	2986467	1	1	1	59	100.850611507055	1	1	2			1	2	10	5				1					8043		1
20140939	2986467	2	1	2	57	100.850611507055	1	2				2	2	1	0				5							2
20140939	2986468	1	1	1	32	855.676180782937	1	2				1	2	11	5				1					4100		1
20140939	2986468	2	1	2	1	855.676180782937	1	1	1	4	1															
20140939	2986469	1	1	1	67	267.310360172713	1	2				1	2	3	1				1					5229		2
20140939	2986470	1	1	1	44	117.661765537679	1	2				1	2	3	5				4	1				5529		2
20140939	2986470	2	1	2	12	117.661765537679	1	2				1	1			3	7	1	3	2	2	2				2
20140939	2986471	1	1	1	53	343.627619527661	1	2				1	2	4	7				1					5272		2
20140939	2986472	1	1	1	52	278.923683066006	1	2				1	2	4	6				1					7512		1
20140939	2986472	2	1	2	53	278.923683066006	1	2				1	2	3	5				4	2	2	2				2
20140939	2986473	1	1	1	62	275.847354106864	1	2				1	2	3	1				1					140		2
20140939	2986473	2	1	2	63	275.847354106864	1	2				1	2	3	2				4	1				140		2
20140939	2986474	1	1	1	22	1204.8944946167	1	2				1	2	5	11				1					5211		2
20140939	2986474	2	1	2	20	1204.8944946167	1	2				1	2	4	8				4	2	2	2				2
20140939	2986475	1	1	1	29	4121.00287916901	1	2				1	2	6	2				1					4542		1
20140939	2986475	2	1	2	25	4121.00287916901	1	2				1	2	5	11				4	2	2	2				2
20140939	2986475	3	1	3	8	4121.00287916901	1	2				1	2	3	3											
20140939	2986476	1	1	1	23	566.770125075449	1	2				1	1			4	10	2	4	2	2	2				2
20140939	2986476	2	1	2	23	566.770125075449	1	2				1	1			4	10	2	3	2	1			5521		2
20140939	2986476	3	1	3	20	566.770125075449	1	2				1	1			4	10	2	1					5511		2
20140939	2986477	1	1	1	65	580.000752771161	2	2				1	2	3	5				1					5271		2
20140939	2986477	2	1	2	56	580.000752771161	1	2				1	2	3	2				1					1929		2
20140939	2986478	1	1	1	47	184.576483442659	1	2				1	2	4	7				1					7512		2
20140939	2986478	2	1	2	48	184.576483442659	1	2				1	2	3	5				4	2	2	2				2
20140939	2986478	3	1	3	12	184.576483442659	1	2				1	1			3	7	1	3	2	2	2				2
20140939	2986478	4	1	4	9	184.576483442659	1	2				1	1			2	3	1								
20140939	2986479	1	1	1	24	661.353942006272	1	1	7			1	2	7	1				4	2	2	2	1		1	2
20140939	2986479	2	1	2	31	661.353942006272	1	2				1	2	5	11				1					4559		2
20140939	2986479	3	1	3	9	661.353942006272	1	1	1			1	1			2	2	1								
20140939	2986479	4	1	4	8	661.353942006272	1	2				1	1			2	2	1								
20140939	2986479	5	1	5	4	661.353942006272	1	2		1	1															
20140939	2986479	6	1	6	0	661.353942006272	2	2		2	1															
20140939	2986480	1	1	1	82	148.59671452753	1	2				1	2	3	5				4	2	2	2				3
20140939	2986480	2	1	2	50	148.59671452753	1	2				1	2	7	2				1					8512		1
20140939	2986480	3	1	3	60	148.59671452753	1	2				1	2	11	5				1					5243		2
20140939	2986480	4	1	4	49	148.59671452753	1	2				1	2	4	8				4	2	2	2				2
20140939	2986481	1	1	1	32	291.446969115361	1	2				1	2	5	11				1					5211		1
20140939	2986481	2	1	2	31	291.446969115361	1	2				1	2	5	11				4	2	2	2				2
20140939	2986481	3	1	3	10	291.446969115361	1	2				1	1			3	6	1								
20140939	2986481	4	1	4	3	291.446969115361	1	2		1	1															
20140939	2986481	5	1	5	68	291.446969115361	1	2				1	2	4	7				4	2	2	2				2
20140939	2986481	6	1	6	27	291.446969115361	1	1	1			1	2	3	2				1					5530		2
20140939	2986482	1	1	1	35	426.383480192583	1	2				1	2	4	7				1					6021		2
20140939	2986482	1	2	1	77	426.383480192583	1	2				1	2	3	3				4	2	2	2				2
20140939	2986482	2	1	2	35	426.383480192583	1	2				1	2	5	11				1					5232		1
20140939	2986482	3	1	3	12	426.383480192583	1	2				1	1			3	7	1	3	2	2	2				2
20140939	2986482	4	1	4	10	426.383480192583	1	2				1	1			2	5	1								
20140939	2986483	1	1	1	31	376.55505630888	1	2				1	2	3	5				1					140		2
20140939	2986483	2	1	2	28	376.55505630888	1	2				1	2	3	5				1					8043		2
20140939	2986483	3	1	3	7	376.55505630888	1	2				1	1			2	2	1								
20140939	2986483	4	1	4	2	376.55505630888	1	1	1	2	1															
20140939	2986484	1	1	1	64	304.819866568979	1	1	2			1	2	11	5				6	1				8060		3
20140939	2986484	1	2	1	39	304.819866568979	1	1	1			1	1			7	4	2	1					8011		1
20140939	2986484	2	1	2	61	304.819866568979	1	2				1	2	5	11				4	2	2	2				3
20140939	2986484	2	2	2	9	304.819866568979	1	2				1	1			2	4	1								
20140939	2986484	3	1	3	4	304.819866568979	1	2		1	1															
20140939	2986485	1	1	1	40	2645.85913211483	1	2				1	2	5	11				4	2	2	2				2
20140939	2986485	2	1	2	27	2645.85913211483	1	1	1			1	2	5	10				4	2	2	2				2
20140939	2986485	3	1	3	7	2645.85913211483	1	1	8			1	1			2	2	2								
20140939	2986486	1	1	1	49	745.312188648423	1	2				1	2	3	5				1					1929		2
20140939	2986486	2	1	2	40	745.312188648423	1	2				1	2	5	11				1					1929		2
20140939	2986486	3	1	3	18	745.312188648423	1	2				1	1			5	1	2	1					1929		2
20140939	2986489	1	1	1	64	184.724972955688	1	2				1	2	4	9				4	2	2	2				3
20140939	2986489	2	1	2	65	184.724972955688	1	1	7			1	2	11	5				1					5125		3
20140939	2986491	1	1	1	20	198.316730397852	1	2				1	2	5	11				4	2	1			5229		2
20140939	2986491	2	1	2	1	198.316730397852	1	2		2	1															
20140939	2986492	1	1	1	49	507.280656355022	1	2				1	2	5	11				1					1571		1
20140939	2986492	2	1	2	50	507.280656355022	1	1	1			1	2	7	3				6	2	2	2				2
20140939	2986493	1	1	1	51	2530.49765005621	1	2				1	2	7	1				1					2899		1
20140939	2986493	2	1	2	47	2530.49765005621	1	2				1	2	5	11				1					1512		1
20140939	2986493	3	1	3	24	2530.49765005621	1	2				1	2	8	3				1					7421		1
20140939	2986493	4	1	4	17	2530.49765005621	1	2				1	1			3	9	2	3	2	2	2				2
20140939	2986493	5	1	5	8	2530.49765005621	1	2				2	1			2	2	1								
20140939	2986494	1	1	1	40	372.096136530256	1	2				1	2	5	11				4	1				5233		2
20140939	2986494	2	1	2	21	372.096136530256	1	2				1	2	5	11				4	2	2	2				2
20140939	2986494	3	1	3	14	372.096136530256	1	2				1	1			4	10	2	3	2	2	2				2
20140939	2986494	4	1	4	11	372.096136530256	1	2				1	1			2	4	1								
20140939	2986494	5	1	5	15	372.096136530256	1	2				1	1			3	6	2	3	2	2	2				2
20140939	2986495	1	1	1	29	848.217182049103	1	2				1	2	5	10				1					7421		2
20140939	2986495	2	1	2	21	848.217182049103	1	2				1	2	4	9				4	2	2	2				2
20140939	2986495	3	1	3	2	848.217182049103	1	2		2	1															
20140939	2986495	4	1	4	0	848.217182049103	1	2		2	1															
20140939	2986496	1	1	1	55	934.251399018064	1	2				1	2	4	8				4	1				5529		2
20140939	2986496	2	1	2	22	934.251399018064	1	2				1	1			7	5	2	3	2	2	1		5529		2
20140939	2986496	3	1	3	17	934.251399018064	1	2				1	1			4	11	2	3	1				4521		2
20140939	2986497	1	1	1	56	649.714623717116	1	2				1	2	3	2				1					9191		2
20140939	2986497	2	1	2	13	649.714623717116	1	2				1	1			3	6	1	3	2	2	2				2
20140939	2986497	3	1	3	29	649.714623717116	1	2				1	1			5	1	2	1					7411		2
20140939	2986497	4	1	4	8	649.714623717116	1	2				1	1			2	2	1								
20140939	2986497	5	1	5	5	649.714623717116	1	2				1	1			2	1	2								
20140939	2986497	6	1	6	0	649.714623717116	1	2		1	1															
20140939	2986497	7	1	7	23	649.714623717116	1	2				1	2	5	11				1					7020		2
20140939	2986498	1	1	1	26	381.69341406819	1	2				1	2	7	3				6	2	2	1		5211		1
